GMID,Name,School,Year,Grade,AST,PercATrans,PercARim,PercA2PJ,PercA3P,PercADunks,TO,PercTOFoul,PercTOStea,PercTOMisc
58252,Karonn Davis,Niagara,2015,So,53,30.19%,30.19%,18.87%,50.94%,9.43%,23,4.35%,56.52%,39.13%
47264,Thomas Fleming,Niagara,2015,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
42428,Cameron Fowler,Niagara,2015,Jr,81,28.40%,45.68%,24.69%,29.63%,3.70%,51,1.96%,54.90%,43.14%
85088,Marvin Prochet,Niagara,2015,Fr,27,33.33%,51.85%,18.52%,29.63%,7.41%,42,2.38%,47.62%,50.00%
97799,Dominic Robb,Niagara,2015,Fr,5,20.00%,20.00%,40.00%,40.00%,0.00%,21,23.81%,28.57%,47.62%
97801,Justin Satchell,Niagara,2015,Jr,19,31.58%,52.63%,5.26%,42.11%,21.05%,39,5.13%,53.85%,41.03%
80915,Matt Scott,Niagara,2015,So,74,37.84%,44.59%,13.51%,41.89%,8.11%,92,13.04%,35.87%,51.09%
58592,Maurice Taylor (2),Niagara,2015,Jr,4,0.00%,75.00%,0.00%,25.00%,25.00%,33,12.12%,33.33%,54.55%
97800,Alioune Tew,Niagara,2015,So,3,0.00%,33.33%,0.00%,66.67%,0.00%,18,11.11%,11.11%,77.78%
97816,Johnathan Bell,Nicholls State,2015,Jr,33,42.42%,48.48%,0.00%,51.52%,12.12%,38,5.26%,47.37%,47.37%
97817,Robert Bissant,Nicholls State,2015,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
44129,T.J. Carpenter,Nicholls State,2015,Sr,76,35.53%,68.42%,11.84%,18.42%,13.16%,83,12.05%,59.04%,28.92%
24353,K.C. Caudill,Nicholls State,2015,Sr,14,7.14%,71.43%,0.00%,21.43%,7.14%,36,19.44%,41.67%,38.89%
44131,Ja'Dante' Frye,Nicholls State,2015,Jr,35,11.43%,51.43%,5.71%,42.86%,20.00%,62,9.68%,50.00%,40.32%
32718,Luka Kamber,Nicholls State,2015,Jr,17,0.00%,52.94%,5.88%,41.18%,5.88%,23,4.35%,60.87%,34.78%
81566,Marquis Nelson,Nicholls State,2015,So,1,0.00%,100.00%,0.00%,0.00%,0.00%,3,0.00%,66.67%,33.33%
58308,Tre O'Neal,Nicholls State,2015,Jr,40,32.50%,37.50%,12.50%,50.00%,10.00%,44,6.82%,52.27%,40.91%
31818,Shane Rillieux,Nicholls State,2015,Sr,83,32.53%,33.73%,3.61%,62.65%,8.43%,70,2.86%,64.29%,32.86%
58916,Liam Thomas,Nicholls State,2015,Jr,64,7.81%,53.13%,10.94%,35.94%,4.69%,67,23.88%,43.28%,32.84%
81643,Quinton Thomas,Nicholls State,2015,So,13,15.38%,38.46%,0.00%,61.54%,0.00%,19,5.26%,52.63%,42.11%
81568,Adam Ward,Nicholls State,2015,Jr,8,0.00%,12.50%,0.00%,87.50%,0.00%,27,3.70%,51.85%,44.44%
37818,Zach Young,Nicholls State,2015,So,0,NA,NA,NA,NA,NA,2,0.00%,0.00%,100.00%
85245,Mohamed Bendary,N.J.I.T.,2015,Fr,16,6.25%,25.00%,6.25%,68.75%,0.00%,25,4.00%,44.00%,52.00%
98854,Seth Callahan,N.J.I.T.,2015,RS-Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
57295,Tim Coleman,N.J.I.T.,2015,Jr,73,17.81%,41.10%,12.33%,46.58%,1.37%,75,5.33%,41.33%,53.33%
44616,Ky Howard,N.J.I.T.,2015,Sr,137,33.58%,35.77%,16.06%,48.18%,2.19%,102,6.86%,50.00%,43.14%
80887,Osa Izevbuwa,N.J.I.T.,2015,Jr,18,27.78%,38.89%,5.56%,55.56%,0.00%,14,7.14%,28.57%,64.29%
58208,Chris Jenkins (2),N.J.I.T.,2015,So,5,0.00%,60.00%,20.00%,20.00%,0.00%,11,0.00%,81.82%,18.18%
57293,Damon Lynn,N.J.I.T.,2015,Jr,102,30.39%,34.31%,14.71%,50.98%,1.96%,63,6.35%,63.49%,30.16%
84742,Derek McKnight,N.J.I.T.,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
98855,James McMillon,N.J.I.T.,2015,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
57291,Vlad Shustov,N.J.I.T.,2015,So,11,0.00%,9.09%,9.09%,81.82%,0.00%,21,19.05%,52.38%,28.57%
44617,Terrence Smith,N.J.I.T.,2015,Jr,20,20.00%,40.00%,5.00%,55.00%,0.00%,30,16.67%,30.00%,53.33%
26512,Emmanuel Tselentakis,N.J.I.T.,2015,Sr,43,16.28%,48.84%,11.63%,39.53%,2.33%,22,4.55%,63.64%,31.82%
57290,Rob Ukawuba,N.J.I.T.,2015,Jr,53,20.75%,24.53%,13.21%,62.26%,0.00%,31,19.35%,41.94%,38.71%
85485,Reilly Walsh,N.J.I.T.,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
44619,Winfield Willis,N.J.I.T.,2015,Sr,22,9.09%,50.00%,13.64%,36.36%,13.64%,14,14.29%,28.57%,57.14%
81873,Devonte Banner,Norfolk State,2015,So,16,12.50%,43.75%,25.00%,31.25%,6.25%,9,11.11%,55.56%,33.33%
90001,Preston Bungei,Norfolk State,2015,Jr,26,11.54%,38.46%,7.69%,53.85%,15.38%,40,12.50%,27.50%,60.00%
85701,Jordan Butler,Norfolk State,2015,So,27,11.11%,37.04%,7.41%,55.56%,11.11%,40,15.00%,25.00%,60.00%
85557,Brian Kelley,Norfolk State,2015,Jr,27,25.93%,11.11%,25.93%,62.96%,0.00%,28,0.00%,46.43%,53.57%
87227,Alex Long,Norfolk State,2015,Fr,14,7.14%,35.71%,0.00%,64.29%,14.29%,38,7.89%,36.84%,55.26%
31436,Charles Oliver,Norfolk State,2015,Sr,24,37.50%,41.67%,8.33%,50.00%,20.83%,38,10.53%,28.95%,60.53%
97712,Justin Peebles-Jennings,Norfolk State,2015,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
81875,Zaynah Robinson,Norfolk State,2015,So,91,39.56%,32.97%,15.38%,50.55%,10.99%,24,8.33%,41.67%,50.00%
28203,Jeffrey Short,Norfolk State,2015,Sr,79,30.38%,44.30%,13.92%,41.77%,22.78%,66,13.64%,34.85%,51.52%
81876,D'Shon Taylor,Norfolk State,2015,Sr,43,25.58%,34.88%,16.28%,46.51%,16.28%,62,12.90%,32.26%,54.84%
84667,Moses Toriola,Norfolk State,2015,Fr,0,NA,NA,NA,NA,NA,4,0.00%,0.00%,100.00%
90003,Jonathan Wade,Norfolk State,2015,Jr,18,44.44%,50.00%,5.56%,38.89%,22.22%,22,13.64%,31.82%,54.55%
52541,Abdul-Malik Abu,NC State,2015,So,42,16.67%,59.52%,9.52%,30.95%,9.52%,56,3.57%,48.21%,48.21%
41334,BeeJay Anya,NC State,2015,Jr,15,0.00%,26.67%,13.33%,60.00%,6.67%,35,5.71%,34.29%,60.00%
24670,Cat Barber,NC State,2015,Jr,139,32.37%,32.37%,12.23%,55.40%,13.67%,80,2.50%,56.25%,41.25%
46418,Chase Cannon,NC State,2015,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
80110,"Chris Corchiani, Jr.",NC State,2015,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
56790,Lennard Freeman,NC State,2015,Jr,33,9.09%,42.42%,18.18%,36.36%,12.12%,21,9.52%,57.14%,33.33%
24705,Terry Henderson,NC State,2015,Jr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
83996,Shaun Kirk,NC State,2015,Fr,0,NA,NA,NA,NA,NA,5,0.00%,80.00%,20.00%
80111,Caleb Martin,NC State,2015,So,44,22.73%,45.45%,20.45%,34.09%,11.36%,49,4.08%,59.18%,36.73%
80112,Cody Martin,NC State,2015,So,72,27.78%,50.00%,19.44%,30.56%,16.67%,42,4.76%,64.29%,30.95%
72280,Maverick Rowan,NC State,2015,Fr,20,20.00%,45.00%,20.00%,35.00%,20.00%,45,0.00%,66.67%,33.33%
41333,Joel Berry,North Carolina,2015,So,140,43.57%,30.71%,36.43%,32.14%,12.86%,56,7.14%,57.14%,35.71%
27075,Nate Britt,North Carolina,2015,Jr,55,47.27%,38.18%,25.45%,36.36%,9.09%,33,6.06%,60.61%,33.33%
97447,Kanler Coker,North Carolina,2015,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
82872,Justin Coleman (3),North Carolina,2015,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
88595,Spenser Dalton,North Carolina,2015,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
101282,Toby Egbuna,North Carolina,2015,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
24324,Isaiah Hicks,North Carolina,2015,Jr,23,26.09%,39.13%,34.78%,26.09%,4.35%,43,16.28%,39.53%,44.19%
24674,Justin Jackson (3),North Carolina,2015,So,99,31.31%,45.45%,37.37%,15.15%,20.20%,38,2.63%,60.53%,36.84%
24273,Joel James,North Carolina,2015,Sr,0,NA,NA,NA,NA,NA,14,21.43%,35.71%,42.86%
24658,Brice Johnson,North Carolina,2015,Sr,49,22.45%,51.02%,20.41%,28.57%,14.29%,68,17.65%,27.94%,54.41%
83928,Luke Maye,North Carolina,2015,Fr,5,60.00%,60.00%,20.00%,20.00%,0.00%,10,40.00%,40.00%,20.00%
24679,Kennedy Meeks,North Carolina,2015,Jr,29,20.69%,41.38%,17.24%,37.93%,17.24%,45,11.11%,48.89%,40.00%
24262,Marcus Paige,North Carolina,2015,Sr,112,28.57%,35.71%,40.18%,24.11%,13.39%,40,2.50%,62.50%,35.00%
26755,Theo Pinson,North Carolina,2015,So,104,42.31%,39.42%,27.88%,32.69%,17.31%,44,0.00%,70.45%,29.55%
28810,Stilman White,North Carolina,2015,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
73156,Kenny Williams,North Carolina,2015,Fr,6,16.67%,0.00%,33.33%,66.67%,0.00%,1,0.00%,0.00%,100.00%
43171,Kory Brown,North Dakota State,2015,Sr,64,20.31%,32.81%,9.38%,57.81%,7.81%,48,6.25%,45.83%,47.92%
88079,Malik Clements,North Dakota State,2015,So,13,30.77%,15.38%,15.38%,69.23%,0.00%,27,3.70%,44.44%,51.85%
57494,Carlin Dupree,North Dakota State,2015,Jr,45,31.11%,31.11%,15.56%,53.33%,2.22%,50,8.00%,58.00%,34.00%
81504,Spencer Eliason,North Dakota State,2015,Fr,2,0.00%,0.00%,50.00%,50.00%,0.00%,1,0.00%,0.00%,100.00%
81505,Brian Ishola,North Dakota State,2015,So,2,50.00%,100.00%,0.00%,0.00%,0.00%,3,0.00%,33.33%,66.67%
57493,A.J. Jacobson,North Dakota State,2015,So,47,19.15%,31.91%,10.64%,57.45%,6.38%,38,0.00%,63.16%,36.84%
84455,Khy Kabellis,North Dakota State,2015,Fr,67,26.87%,34.33%,13.43%,52.24%,4.48%,45,2.22%,62.22%,35.56%
31551,Chris Kading,North Dakota State,2015,Sr,4,0.00%,50.00%,0.00%,50.00%,25.00%,6,16.67%,33.33%,50.00%
84942,Dylan Miller (2),North Dakota State,2015,Fr,9,22.22%,33.33%,11.11%,55.56%,0.00%,11,0.00%,45.45%,54.55%
81506,Paul Miller,North Dakota State,2015,So,41,26.83%,41.46%,21.95%,36.59%,9.76%,53,11.32%,47.17%,41.51%
81507,Trey Miller,North Dakota State,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
43173,Dexter Werner,North Dakota State,2015,Jr,25,4.00%,44.00%,8.00%,48.00%,4.00%,32,12.50%,62.50%,25.00%
85316,Conner Avants,North Dakota,2015,Fr,9,0.00%,22.22%,22.22%,55.56%,0.00%,38,13.16%,60.53%,26.32%
89328,Corey Baldwin,North Dakota,2015,Jr,31,29.03%,51.61%,16.13%,32.26%,16.13%,27,3.70%,51.85%,44.44%
30824,Shane Benton,North Dakota,2015,Sr,1,0.00%,100.00%,0.00%,0.00%,100.00%,0,NA,NA,NA
57504,Drick Bernstine,North Dakota,2015,So,67,41.79%,41.79%,10.45%,46.27%,7.46%,78,15.38%,29.49%,55.13%
44991,Thomas Blake,North Dakota,2015,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
81863,Bryce Cashman,North Dakota,2015,So,0,NA,NA,NA,NA,NA,5,0.00%,40.00%,60.00%
85556,Josh Collins,North Dakota,2015,Fr,2,0.00%,0.00%,100.00%,0.00%,0.00%,3,33.33%,33.33%,33.33%
81866,Geno Crandall,North Dakota,2015,Fr,120,35.00%,45.83%,14.17%,40.00%,4.17%,86,8.14%,59.30%,32.56%
30819,Dustin Hobaugh,North Dakota,2015,Sr,1,0.00%,0.00%,0.00%,100.00%,0.00%,9,11.11%,55.56%,33.33%
58079,Quinton Hooker,North Dakota,2015,Jr,90,30.00%,46.67%,17.78%,35.56%,7.78%,53,7.55%,43.40%,49.06%
84837,Adam McDermott,North Dakota,2015,Fr,12,33.33%,33.33%,16.67%,50.00%,0.00%,14,7.14%,71.43%,21.43%
81867,James Richman,North Dakota,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
85483,Cortez Seales,North Dakota,2015,Fr,32,34.38%,37.50%,18.75%,43.75%,9.38%,25,4.00%,52.00%,44.00%
57218,Carson Shanks,North Dakota,2015,So,15,26.67%,80.00%,13.33%,6.67%,0.00%,55,14.55%,41.82%,43.64%
45134,Beau Beech,North Florida,2015,Sr,57,36.84%,40.35%,3.51%,56.14%,7.02%,46,13.04%,47.83%,39.13%
80339,Osborn Blount,North Florida,2015,So,0,NA,NA,NA,NA,NA,2,50.00%,50.00%,0.00%
45133,Aaron Bodager,North Florida,2015,Jr,29,41.38%,48.28%,3.45%,48.28%,10.34%,21,4.76%,61.90%,33.33%
45132,BaeBae Daniels,North Florida,2015,Sr,40,17.50%,22.50%,5.00%,72.50%,10.00%,42,11.90%,50.00%,38.10%
57261,Ismaila Dauda,North Florida,2015,Sr,1,100.00%,0.00%,0.00%,100.00%,0.00%,2,0.00%,100.00%,0.00%
57913,Chris Davenport (2),North Florida,2015,Jr,100,27.00%,36.00%,6.00%,58.00%,7.00%,80,12.50%,52.50%,35.00%
80340,Chase Driscoll,North Florida,2015,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
31737,Trent Mackey,North Florida,2015,Sr,54,27.78%,31.48%,5.56%,62.96%,11.11%,31,6.45%,77.42%,16.13%
80341,Nick Malonga,North Florida,2015,So,21,28.57%,28.57%,0.00%,71.43%,0.00%,28,7.14%,46.43%,46.43%
57912,Dallas Moore,North Florida,2015,Jr,177,42.37%,24.29%,3.39%,72.32%,6.21%,59,5.08%,61.02%,33.90%
80343,Karlos Odum,North Florida,2015,Fr,2,0.00%,50.00%,0.00%,50.00%,0.00%,2,0.00%,0.00%,100.00%
84073,Rickey Brice,North Texas,2015,Fr,1,0.00%,100.00%,0.00%,0.00%,0.00%,31,29.03%,32.26%,38.71%
84826,Ja'Michael Brown,North Texas,2015,Fr,66,43.94%,59.09%,15.15%,25.76%,16.67%,52,3.85%,59.62%,36.54%
50866,Chris Campbell,North Texas,2015,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
80631,Jeremy Combs,North Texas,2015,So,23,21.74%,39.13%,21.74%,34.78%,8.70%,57,8.77%,40.35%,50.88%
80632,Todd Eaglin,North Texas,2015,Sr,1,100.00%,0.00%,100.00%,0.00%,0.00%,0,NA,NA,NA
84727,Khalil Fuller,North Texas,2015,Fr,2,50.00%,100.00%,0.00%,0.00%,0.00%,22,36.36%,27.27%,36.36%
87294,Jacob Gross,North Texas,2015,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
80633,DeAndre Harris,North Texas,2015,Jr,3,0.00%,0.00%,33.33%,66.67%,0.00%,2,50.00%,0.00%,50.00%
89294,Allante Holston,North Texas,2015,Fr,20,30.00%,20.00%,20.00%,60.00%,10.00%,20,25.00%,40.00%,35.00%
89130,Deckie Johnson,North Texas,2015,Jr,67,25.37%,44.78%,17.91%,37.31%,14.93%,56,3.57%,58.93%,37.50%
42390,Eric Katenda,North Texas,2015,Sr,7,0.00%,71.43%,14.29%,14.29%,0.00%,34,8.82%,38.24%,52.94%
24282,J-Mychal Reese,North Texas,2015,Jr,110,38.18%,43.64%,12.73%,42.73%,13.64%,91,8.79%,60.44%,30.77%
80634,Carrington Ward,North Texas,2015,Jr,17,41.18%,41.18%,11.76%,47.06%,11.76%,19,0.00%,63.16%,36.84%
80635,Greg White-Pittman,North Texas,2015,So,3,66.67%,33.33%,33.33%,33.33%,33.33%,7,14.29%,71.43%,14.29%
44728,Kwesi Abakah,Northeastern,2015,Jr,17,11.76%,47.06%,11.76%,41.18%,0.00%,21,9.52%,38.10%,52.38%
80566,Devon Begley,Northeastern,2015,So,27,11.11%,22.22%,11.11%,66.67%,0.00%,27,25.93%,33.33%,40.74%
61252,Caleb Donnelly,Northeastern,2015,Sr,25,24.00%,32.00%,16.00%,48.00%,0.00%,17,0.00%,41.18%,58.82%
31256,Quincy Ford,Northeastern,2015,Sr,74,32.43%,36.49%,10.81%,52.70%,4.05%,59,15.25%,40.68%,44.07%
84548,Sajon Ford,Northeastern,2015,Fr,0,NA,NA,NA,NA,NA,3,0.00%,33.33%,66.67%
84622,Anthony Green,Northeastern,2015,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,3,66.67%,0.00%,33.33%
85042,Donnell Gresham,Northeastern,2015,Fr,21,42.86%,19.05%,23.81%,57.14%,0.00%,14,7.14%,42.86%,50.00%
84500,Brandon Kamga,Northeastern,2015,Fr,3,66.67%,100.00%,0.00%,0.00%,33.33%,5,0.00%,20.00%,80.00%
58218,Jimmy Marshall,Northeastern,2015,Jr,11,9.09%,18.18%,9.09%,72.73%,0.00%,8,0.00%,50.00%,50.00%
73164,Jeremy Miller,Northeastern,2015,Fr,14,7.14%,42.86%,14.29%,42.86%,7.14%,29,20.69%,27.59%,51.72%
44730,Zach Stahl,Northeastern,2015,Sr,69,14.49%,36.23%,5.80%,57.97%,11.59%,90,12.22%,52.22%,35.56%
44731,David Walker,Northeastern,2015,Sr,126,23.02%,46.83%,8.73%,44.44%,2.38%,61,4.92%,62.30%,32.79%
58219,T.J. Williams (2),Northeastern,2015,Jr,71,29.58%,38.03%,5.63%,56.34%,5.63%,37,18.92%,59.46%,21.62%
85474,Corey Brown,Northern Arizona,2015,Fr,2,0.00%,50.00%,0.00%,50.00%,0.00%,18,55.56%,22.22%,22.22%
97554,Marcus DeBerry,Northern Arizona,2015,Fr,40,30.00%,52.50%,2.50%,45.00%,12.50%,27,0.00%,48.15%,51.85%
80423,Kye de Laveaga,Northern Arizona,2015,So,11,36.36%,18.18%,9.09%,72.73%,0.00%,5,0.00%,40.00%,60.00%
84294,Michael Green (3),Northern Arizona,2015,Fr,43,23.26%,41.86%,11.63%,46.51%,4.65%,47,4.26%,53.19%,42.55%
80425,Torry Johnson,Northern Arizona,2015,Fr,37,27.03%,32.43%,0.00%,67.57%,0.00%,43,9.30%,46.51%,44.19%
58089,Ako Kaluna,Northern Arizona,2015,Jr,32,25.00%,50.00%,3.13%,43.75%,0.00%,40,5.00%,40.00%,55.00%
82882,Austin Lee,Northern Arizona,2015,So,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
45032,Jordyn Martin,Northern Arizona,2015,RS-Sr,2,50.00%,100.00%,0.00%,0.00%,0.00%,5,0.00%,40.00%,60.00%
98878,Omar Ndiaye,Northern Arizona,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
80426,Jaleni Neely,Northern Arizona,2015,RS-Sr,15,40.00%,40.00%,6.67%,53.33%,0.00%,8,0.00%,87.50%,12.50%
97555,Felix Rivera-Vega,Northern Arizona,2015,Fr,3,0.00%,33.33%,0.00%,66.67%,0.00%,16,6.25%,31.25%,62.50%
86757,Junior Searcy,Northern Arizona,2015,RS-Fr,1,100.00%,100.00%,0.00%,0.00%,0.00%,1,0.00%,100.00%,0.00%
98877,Steven Stanley,Northern Arizona,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
58093,Alex Stecca,Northern Arizona,2015,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
88557,Isaiah Thomas (2),Northern Arizona,2015,Fr,1,0.00%,100.00%,0.00%,0.00%,0.00%,11,36.36%,18.18%,45.45%
84501,Brady Twombly,Northern Arizona,2015,Fr,3,66.67%,66.67%,0.00%,33.33%,33.33%,8,12.50%,62.50%,25.00%
58094,Kris Yanku,Northern Arizona,2015,Jr,120,33.33%,31.67%,9.17%,58.33%,4.17%,86,8.14%,56.98%,34.88%
29138,Dallas Anglin,Northern Colorado,2015,Jr,43,41.86%,41.86%,11.63%,46.51%,11.63%,51,9.80%,45.10%,45.10%
84452,Jordan Davis (2),Northern Colorado,2015,Fr,56,32.14%,42.86%,14.29%,42.86%,14.29%,59,8.47%,42.37%,49.15%
58072,Jon'te Dotson,Northern Colorado,2015,Jr,5,60.00%,80.00%,0.00%,20.00%,20.00%,27,18.52%,25.93%,55.56%
97550,Jamal Evans,Northern Colorado,2015,Jr,1,0.00%,100.00%,0.00%,0.00%,0.00%,8,37.50%,25.00%,37.50%
58071,Anthony Johnson (6),Northern Colorado,2015,Jr,24,16.67%,33.33%,20.83%,45.83%,8.33%,52,9.62%,30.77%,59.62%
97549,Tyler Loose,Northern Colorado,2015,So,20,20.00%,20.00%,10.00%,70.00%,15.00%,11,0.00%,36.36%,63.64%
80427,Spencer Mathis,Northern Colorado,2015,So,7,0.00%,85.71%,0.00%,14.29%,14.29%,8,25.00%,12.50%,62.50%
42617,Cam Michael,Northern Colorado,2015,Jr,8,37.50%,62.50%,0.00%,37.50%,0.00%,8,12.50%,37.50%,50.00%
89162,Tanner Morgan,Northern Colorado,2015,Jr,23,4.35%,65.22%,0.00%,34.78%,4.35%,27,14.81%,40.74%,44.44%
84939,Miles Seward,Northern Colorado,2015,Fr,4,25.00%,25.00%,0.00%,75.00%,0.00%,10,0.00%,70.00%,30.00%
97551,Ibrahim Sylla,Northern Colorado,2015,Fr,5,20.00%,40.00%,0.00%,60.00%,0.00%,30,26.67%,43.33%,30.00%
58073,Jeremy Verhagen,Northern Colorado,2015,So,9,11.11%,55.56%,11.11%,33.33%,11.11%,40,15.00%,40.00%,45.00%
58068,Jordan Wilson,Northern Colorado,2015,Jr,82,32.93%,32.93%,15.85%,51.22%,10.98%,42,0.00%,66.67%,33.33%
58509,Aaric Armstead,Northern Illinois,2015,Jr,38,18.42%,26.32%,23.68%,50.00%,0.00%,59,1.69%,44.07%,54.24%
45270,Travon Baker,Northern Illinois,2015,Sr,121,44.63%,42.15%,21.49%,35.54%,6.61%,67,2.99%,44.78%,52.24%
85379,Levi Bradley,Northern Illinois,2015,Fr,10,30.00%,30.00%,20.00%,50.00%,10.00%,18,0.00%,38.89%,61.11%
81551,Jay DeHaan,Northern Illinois,2015,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
30404,Chuks Iroegbu,Northern Illinois,2015,Sr,21,14.29%,42.86%,4.76%,52.38%,0.00%,21,9.52%,42.86%,47.62%
84006,Jaylen Key,Northern Illinois,2015,Fr,20,15.00%,45.00%,5.00%,50.00%,5.00%,36,5.56%,38.89%,55.56%
37918,Marin Maric,Northern Illinois,2015,So,29,10.34%,44.83%,10.34%,41.38%,0.00%,60,3.33%,41.67%,55.00%
42420,Michael Orris,Northern Illinois,2015,Jr,92,38.04%,33.70%,14.13%,50.00%,6.52%,44,0.00%,43.18%,56.82%
85343,Austin Pauga,Northern Illinois,2015,Fr,6,33.33%,50.00%,16.67%,33.33%,0.00%,3,0.00%,0.00%,100.00%
85105,Laytwan Porter,Northern Illinois,2015,Fr,61,29.51%,34.43%,13.11%,52.46%,1.64%,46,0.00%,73.91%,26.09%
81552,Jordan Thomas,Northern Illinois,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
83971,Marshawn Wilson,Northern Illinois,2015,Fr,30,40.00%,56.67%,10.00%,33.33%,6.67%,27,3.70%,48.15%,48.15%
57921,Andrew Zelis,Northern Illinois,2015,So,2,0.00%,100.00%,0.00%,0.00%,50.00%,6,16.67%,50.00%,33.33%
45181,Jalen Billups,Northern Kentucky,2015,Sr,21,9.52%,42.86%,19.05%,38.10%,0.00%,51,7.84%,33.33%,58.82%
57908,Deontae Cole,Northern Kentucky,2015,Jr,19,21.05%,31.58%,5.26%,63.16%,0.00%,4,0.00%,75.00%,25.00%
57907,Dean Danos,Northern Kentucky,2015,Jr,38,26.32%,34.21%,7.89%,57.89%,5.26%,29,10.34%,51.72%,37.93%
80344,Jordan Garnett,Northern Kentucky,2015,So,28,14.29%,28.57%,10.71%,60.71%,0.00%,20,20.00%,60.00%,20.00%
31034,Jake Giesler,Northern Kentucky,2015,Sr,6,16.67%,33.33%,33.33%,33.33%,0.00%,13,15.38%,15.38%,69.23%
85442,Brennan Gillis,Northern Kentucky,2015,Fr,7,14.29%,42.86%,14.29%,42.86%,14.29%,17,29.41%,17.65%,52.94%
97533,Lavone Holland II,Northern Kentucky,2015,So,103,33.01%,41.75%,13.59%,44.66%,6.80%,77,3.90%,59.74%,36.36%
45177,Todd Johnson,Northern Kentucky,2015,Sr,29,13.79%,31.03%,24.14%,44.83%,6.90%,9,11.11%,55.56%,33.33%
98935,Skyler Kolli,Northern Kentucky,2015,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
84920,Drew McDonald,Northern Kentucky,2015,Fr,30,6.67%,36.67%,13.33%,50.00%,10.00%,42,7.14%,52.38%,40.48%
57905,Cole Murray,Northern Kentucky,2015,Jr,21,9.52%,28.57%,23.81%,47.62%,0.00%,29,13.79%,55.17%,31.03%
57904,Matt Rosenwinkel,Northern Kentucky,2015,Jr,3,0.00%,0.00%,0.00%,100.00%,0.00%,5,0.00%,80.00%,20.00%
45169,Tyler White,Northern Kentucky,2015,Sr,94,23.40%,45.74%,13.83%,40.43%,8.51%,65,7.69%,47.69%,44.62%
98003,Cody Cambre,Northwestern State,2015,Fr,1,100.00%,0.00%,0.00%,100.00%,0.00%,0,NA,NA,NA
81348,Devonte Hall,Northwestern State,2015,So,159,33.96%,38.99%,20.75%,40.25%,5.03%,71,2.82%,64.79%,32.39%
103219,Daniel Hazlewood,Northwestern State,2015,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
58919,Tra'von Joseph,Northwestern State,2015,Jr,23,21.74%,26.09%,13.04%,60.87%,8.70%,21,9.52%,47.62%,42.86%
44138,Matt Killian,Northwestern State,2015,Sr,9,22.22%,44.44%,0.00%,55.56%,11.11%,21,0.00%,66.67%,33.33%
81349,Reginald Kissoonlal,Northwestern State,2015,Fr,6,0.00%,0.00%,33.33%,66.67%,0.00%,16,12.50%,50.00%,37.50%
87443,Ishmael Lane,Northwestern State,2015,Fr,16,31.25%,25.00%,25.00%,43.75%,0.00%,40,7.50%,50.00%,42.50%
98002,Malik Metoyer,Northwestern State,2015,Fr,11,9.09%,45.45%,9.09%,45.45%,18.18%,17,0.00%,52.94%,47.06%
98007,Will Poole,Northwestern State,2015,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
58922,Sabri Thompson,Northwestern State,2015,Jr,57,42.11%,52.63%,17.54%,29.82%,17.54%,49,8.16%,57.14%,34.69%
98004,Bailey Walker,Northwestern State,2015,Fr,31,38.71%,58.06%,19.35%,22.58%,6.45%,35,0.00%,71.43%,28.57%
81351,Ta'Jon Welcome,Northwestern State,2015,Sr,23,39.13%,26.09%,30.43%,43.48%,8.70%,22,4.55%,40.91%,54.55%
31823,Jalan West,Northwestern State,2015,RS-Sr,6,50.00%,66.67%,0.00%,33.33%,0.00%,2,0.00%,100.00%,0.00%
