GMID,Name,School,Year,Grade,AST,A2PJ,S2P,A3P,DunkAss,TO,TOFoul,TOSteal,TOMisc
97518,D.J. Draper,North Texas,2016,Fr,3,0,1,2,1,1,1,0,0
24307,Keith Frazier,North Texas,2016,RS-Sr,2,0,2,0,0,3,0,1,2
44096,Derail Green,North Texas,2016,Jr,27,7,8,12,1,37,13,11,13
87294,Jacob Gross,North Texas,2016,Jr,1,1,0,0,0,3,0,1,2
89294,Allante Holston,North Texas,2016,So,27,5,7,15,1,32,4,17,11
81341,Bryce Jackson,North Texas,2016,So,2,1,1,0,1,2,0,0,2
89130,Deckie Johnson,North Texas,2016,Sr,26,4,6,16,1,21,3,10,8
107117,A.J. Lawson,North Texas,2016,Fr,31,9,13,9,1,49,8,26,15
24282,J-Mychal Reese,North Texas,2016,Sr,92,10,44,37,11,68,6,34,28
109391,Shane Temara,North Texas,2016,Jr,6,0,4,2,0,25,3,12,10
80635,Greg White-Pittman,North Texas,2016,Jr,0,0,0,0,0,0,0,0,0
90846,Ryan Woolridge,North Texas,2016,Fr,67,10,29,26,7,65,4,43,18
80566,Devon Begley,Northeastern,2016,Jr,87,6,38,43,8,60,4,34,22
107300,Maxime Boursiquot,Northeastern,2016,Fr,20,0,8,12,3,43,4,16,23
85816,Bolden Brace,Northeastern,2016,Fr,49,2,15,32,3,20,0,13,7
84548,Sajon Ford,Northeastern,2016,So,1,0,0,1,0,4,0,1,3
84622,Anthony Green,Northeastern,2016,So,6,0,1,5,0,25,5,10,10
85042,Donnell Gresham,Northeastern,2016,RS-So,3,0,0,3,0,4,1,2,1
58218,Jimmy Marshall,Northeastern,2016,Sr,4,1,1,2,0,12,1,7,4
73164,Jeremy Miller,Northeastern,2016,So,5,0,4,1,0,9,3,3,3
24255,Alex Murphy,Northeastern,2016,Sr,53,2,25,26,5,64,7,29,28
107128,Shawn Occeus,Northeastern,2016,Fr,28,1,11,16,3,33,3,14,16
58219,T.J. Williams (2),Northeastern,2016,Sr,158,4,66,88,21,101,9,50,42
84249,JoJo Anderson,Northern Arizona,2016,Fr,80,6,33,41,3,57,4,31,22
85718,Chris Bowling,Northern Arizona,2016,Fr,17,6,5,6,1,25,0,17,8
85474,Corey Brown,Northern Arizona,2016,So,4,0,4,0,1,12,5,5,2
97554,Marcus DeBerry,Northern Arizona,2016,So,93,19,29,45,0,51,2,25,24
109317,Brooks DeBisschop,Northern Arizona,2016,Fr,21,3,9,9,1,21,1,10,10
80423,Kye de Laveaga,Northern Arizona,2016,Jr,17,4,8,5,1,18,1,11,6
84294,Michael Green (3),Northern Arizona,2016,So,72,14,30,28,2,84,0,40,44
58089,Ako Kaluna,Northern Arizona,2016,Sr,41,3,16,22,2,55,9,19,27
45032,Jordyn Martin,Northern Arizona,2016,Sr,38,2,20,16,4,68,10,22,36
98878,Omar Ndiaye,Northern Arizona,2016,So,0,0,0,0,0,1,0,1,0
80426,Jaleni Neely,Northern Arizona,2016,Sr,43,8,11,24,1,32,0,22,10
97555,Felix Rivera-Vega,Northern Arizona,2016,So,7,1,3,3,0,9,0,6,3
107305,Aziz Seck,Northern Arizona,2016,Fr,2,1,0,1,0,7,0,4,3
98877,Steven Stanley,Northern Arizona,2016,So,3,1,1,1,0,6,2,1,3
88557,Isaiah Thomas (2),Northern Arizona,2016,So,3,1,1,1,0,13,3,5,5
93700,Kyle Carey,Northern Colorado,2016,Fr,5,0,4,1,0,12,1,4,7
106975,Gerad Davis,Northern Colorado,2016,Jr,8,0,3,5,1,11,0,4,7
84452,Jordan Davis (2),Northern Colorado,2016,So,162,6,59,97,11,126,7,66,53
58072,Jon'te Dotson,Northern Colorado,2016,Sr,26,0,13,13,1,30,3,9,18
109320,Kai Edwards,Northern Colorado,2016,Fr,9,1,3,5,0,22,4,10,8
80786,Chaz Glotta,Northern Colorado,2016,So,43,1,22,20,2,41,5,22,14
97549,Tyler Loose,Northern Colorado,2016,Jr,27,1,7,19,1,14,3,8,3
109319,D.J. Miles,Northern Colorado,2016,Jr,35,1,12,22,0,53,9,13,31
97552,Jonah Radebaugh,Northern Colorado,2016,Fr,55,0,22,33,2,26,3,17,6
92819,Michael Ranson,Northern Colorado,2016,Fr,7,0,3,4,1,8,0,5,3
97551,Ibrahim Sylla,Northern Colorado,2016,So,6,0,1,4,0,26,3,11,12
54322,Roberto Vercellino,Northern Colorado,2016,Fr,9,0,3,6,0,24,5,7,12
58509,Aaric Armstead,Northern Illinois,2016,Sr,51,8,18,24,0,51,0,20,31
85379,Levi Bradley,Northern Illinois,2016,So,25,6,13,6,1,33,2,15,16
109438,Sean Damaska,Northern Illinois,2016,Sr,1,0,0,1,0,1,0,0,1
92849,Eugene German,Northern Illinois,2016,Fr,27,3,9,15,1,45,2,21,22
58510,Dontel Highsmith,Northern Illinois,2016,So,54,10,25,18,2,53,2,26,25
84006,Jaylen Key,Northern Illinois,2016,So,23,5,5,13,0,43,2,18,23
37918,Marin Maric,Northern Illinois,2016,Jr,25,1,12,12,2,73,2,34,37
107086,Noah McCarty,Northern Illinois,2016,Fr,9,1,7,1,0,17,3,6,8
85343,Austin Pauga,Northern Illinois,2016,So,13,7,4,2,2,5,0,5,0
85105,Laytwan Porter,Northern Illinois,2016,So,60,11,32,17,2,60,1,32,27
97593,Jon Siu,Northern Illinois,2016,So,0,0,0,0,0,0,0,0,0
109439,Justin Thomas,Northern Illinois,2016,Fr,37,9,12,16,4,27,1,5,21
83971,Marshawn Wilson,Northern Illinois,2016,So,22,4,8,10,1,16,1,6,9
109404,Tre Cobbs,Northern Kentucky,2016,Fr,1,1,0,0,0,4,0,2,2
106907,Mason Faulkner,Northern Kentucky,2016,Fr,68,5,26,37,5,44,3,27,14
80344,Jordan Garnett,Northern Kentucky,2016,Jr,50,3,22,25,2,32,2,20,10
81029,Jeff Garrett,Northern Kentucky,2016,So,17,1,4,11,0,30,4,11,15
85442,Brennan Gillis,Northern Kentucky,2016,So,21,0,7,14,1,32,5,6,21
97533,Lavone Holland II,Northern Kentucky,2016,Jr,143,10,51,81,7,106,8,42,56
81234,Brandon Maxwell,Northern Kentucky,2016,So,10,0,7,3,1,26,0,10,16
84920,Drew McDonald,Northern Kentucky,2016,So,61,4,26,31,4,77,7,41,29
57905,Cole Murray,Northern Kentucky,2016,Sr,39,5,19,15,2,25,1,14,10
57904,Matt Rosenwinkel,Northern Kentucky,2016,Sr,0,0,0,0,0,0,0,0,0
107106,Blake Spellman,Northern Kentucky,2016,Fr,8,1,1,6,0,7,0,5,2
106706,Jalen Tate,Northern Kentucky,2016,RS-Fr,13,0,7,6,0,10,2,2,6
106939,Dantez Walton,Northern Kentucky,2016,Fr,13,1,2,10,1,14,1,7,6
88778,Carson Williams,Northern Kentucky,2016,Fr,42,2,15,25,0,51,4,19,28
107950,Jordan Bell (2),Northwestern State,2016,Fr,16,0,8,8,1,18,1,6,11
106979,Josh Boyd,Northwestern State,2016,Fr,57,7,29,21,8,65,2,31,32
98003,Cody Cambre,Northwestern State,2016,So,0,0,0,0,0,0,0,0,0
109633,Jacob Guest,Northwestern State,2016,Fr,1,0,0,1,0,4,0,2,2
81348,Devonte Hall,Northwestern State,2016,Jr,134,31,54,49,10,74,5,42,27
106657,Tanner Hamilton,Northwestern State,2016,Fr,10,1,3,5,0,13,3,9,1
58919,Tra'von Joseph,Northwestern State,2016,Sr,51,8,15,28,5,50,3,14,33
81349,Reginald Kissoonlal,Northwestern State,2016,So,5,0,2,3,0,13,0,3,10
87443,Ishmael Lane,Northwestern State,2016,So,26,5,11,10,1,55,6,24,25
98002,Malik Metoyer,Northwestern State,2016,So,8,1,3,4,0,10,0,5,5
80432,Iziahiah Sweeney,Northwestern State,2016,Jr,32,6,10,16,3,44,4,19,21
58922,Sabri Thompson,Northwestern State,2016,Sr,40,4,21,14,3,52,2,25,25
98004,Bailey Walker,Northwestern State,2016,So,14,1,5,8,0,22,1,16,5
58923,Zeek Woodley,Northwestern State,2016,Sr,10,2,5,3,0,14,2,6,6
84173,Jordan Ash,Northwestern,2016,So,10,1,2,7,0,5,0,5,0
85625,Barret Benson,Northwestern,2016,Fr,12,5,1,6,0,11,6,4,1
85654,Isiah Brown (2),Northwestern,2016,Fr,41,10,18,13,7,39,3,23,13
73145,Aaron Falzon,Northwestern,2016,RS-So,3,1,1,1,0,1,0,1,0
98893,Charlie Hall,Northwestern,2016,So,0,0,0,0,0,0,0,0,0
52054,Victor Law,Northwestern,2016,So,63,14,24,25,6,56,7,27,22
72682,Scottie Lindsey,Northwestern,2016,Jr,73,14,28,31,3,44,4,24,16
42326,Sanjay Lumpkin,Northwestern,2016,Sr,49,4,20,25,5,25,5,12,8
79892,Bryant McIntosh,Northwestern,2016,Jr,188,26,87,75,25,96,4,69,23
84037,Dererk Pardon,Northwestern,2016,So,32,9,4,19,0,30,2,13,15
79894,Gavin Skelly,Northwestern,2016,Jr,46,11,17,18,5,47,11,17,19
56672,Nathan Taphorn,Northwestern,2016,Sr,24,8,9,7,2,15,1,10,4
29857,V.J. Beachem,Notre Dame,2016,Sr,31,4,11,16,2,40,2,21,17
72036,Elijah Burns,Notre Dame,2016,So,1,0,1,0,1,2,0,1,1
52345,"Bonzie Colson, Jr.",Notre Dame,2016,Jr,56,2,28,26,4,44,4,21,19
80113,Matt Farrell,Notre Dame,2016,Jr,196,22,89,85,24,91,1,60,30
52289,Martin Geben,Notre Dame,2016,Jr,25,2,11,12,0,22,3,6,13
85595,Temple Gibbs,Notre Dame,2016,Fr,62,6,17,39,5,28,3,15,10
82874,Matt Gregory,Notre Dame,2016,Jr,0,0,0,0,0,0,0,0,0
109288,Patrick Mazza,Notre Dame,2016,Sr,0,0,0,0,0,1,0,1,0
85597,John Mooney,Notre Dame,2016,Fr,2,0,1,1,0,1,0,1,0
73133,Rex Pflueger,Notre Dame,2016,So,53,7,14,32,4,24,3,12,9
83984,Matt Ryan,Notre Dame,2016,So,14,0,7,7,2,13,0,9,4
56793,Austin Torres,Notre Dame,2016,Jr,7,1,3,3,2,9,1,4,4
56794,Steve Vasturia,Notre Dame,2016,Sr,119,24,35,60,5,57,3,36,18
84157,Brad Brechting,Oakland,2016,So,8,1,3,2,1,25,8,8,9
112895,Isaiah Brock,Oakland,2016,Fr,19,4,11,3,1,35,5,13,17
37901,Stevie Clark,Oakland,2016,Jr,108,16,54,38,18,58,2,36,20
85035,Jaevin Cumberland,Oakland,2016,So,7,0,6,1,2,7,2,4,1
57280,Nick Daniels (2),Oakland,2016,Jr,69,12,36,21,10,47,0,24,23
42426,Sherron Dorsey-Walker,Oakland,2016,Sr,129,16,77,36,24,74,6,35,33
57282,Jalen Hayes,Oakland,2016,Jr,54,3,35,16,12,55,11,22,22
84914,Xavier Hill-Mais,Oakland,2016,So,24,4,11,8,2,49,10,16,23
89390,Brailen Neely,Oakland,2016,Fr,103,15,48,39,11,37,0,25,12
106717,Chris Palombizio,Oakland,2016,Fr,7,2,1,4,0,6,1,2,3
56863,Martez Walker,Oakland,2016,Jr,49,9,20,20,5,63,10,27,26
71803,Keita Bates-Diop,Ohio State,2016,RS-Jr,12,1,5,6,1,14,0,5,9
79896,Dave Bell,Ohio State,2016,So,2,0,1,1,0,3,0,0,3
88547,C.J. Jackson,Ohio State,2016,So,92,15,40,37,12,42,0,22,20
97667,Jimmy Jent,Ohio State,2016,So,0,0,0,0,0,0,0,0,0
98895,Joey Lane,Ohio State,2016,So,0,0,0,0,0,2,0,2,0
24321,Marc Loving,Ohio State,2016,Sr,60,17,31,12,11,89,4,35,50
41488,JaQuan Lyle,Ohio State,2016,So,142,17,68,56,19,75,1,35,39
88765,Micah Potter,Ohio State,2016,Fr,8,0,3,5,0,20,0,6,14
52353,Jae'sean Tate,Ohio State,2016,Jr,64,7,20,37,8,72,7,24,41
56802,Trevor Thompson,Ohio State,2016,Jr,14,0,8,6,2,45,6,10,29
107463,Andre Wesson,Ohio State,2016,Fr,9,0,4,5,1,18,0,5,13
56673,Kam Williams,Ohio State,2016,Jr,31,5,11,15,1,34,0,14,20
93068,Antonio Bisutti,Ohio,2016,Jr,1,0,0,1,0,2,0,2,0
84838,Gavin Block,Ohio,2016,So,64,4,23,37,4,47,1,22,24
57360,Antonio Campbell,Ohio,2016,Sr,11,0,4,7,1,26,2,7,17
93374,Jason Carter (2),Ohio,2016,Fr,18,2,6,9,1,37,2,16,19
61262,Drew Crabtree,Ohio,2016,Sr,2,0,2,0,2,1,0,1,0
109440,Rodney Culver,Ohio,2016,Fr,17,2,9,6,0,35,0,18,17
84094,Jordan Dartis,Ohio,2016,So,56,9,12,35,3,31,1,16,14
84597,Ellis Dozier,Ohio,2016,Fr,0,0,0,0,0,4,0,2,2
85669,Sam Frayer,Ohio,2016,Jr,1,0,1,0,0,2,0,2,0
57361,Khari Harley,Ohio,2016,Jr,0,0,0,0,0,2,0,0,2
24664,Kenny Kaminski,Ohio,2016,Jr,27,3,7,17,0,30,1,14,15
80728,Mike Laster,Ohio,2016,Jr,12,0,6,6,1,23,0,9,14
98947,Jaylin McDonald,Ohio,2016,So,0,0,0,0,0,0,0,0,0
56939,Jaaron Simmons,Ohio,2016,Jr,200,10,79,111,14,123,0,66,57
87240,Doug Taylor,Ohio,2016,So,7,2,1,4,0,22,1,7,14
106972,Brandon Averette,Oklahoma State,2016,Fr,60,8,15,36,5,51,2,30,19
56859,Jeffrey Carroll,Oklahoma State,2016,Jr,40,5,14,21,1,52,7,30,15
83912,Davon Dillard,Oklahoma State,2016,So,14,1,7,6,2,29,0,15,14
89394,Thomas Dziagwa,Oklahoma State,2016,Fr,13,2,7,4,3,7,1,4,2
73147,Jawun Evans,Oklahoma State,2016,So,204,21,91,92,27,90,3,64,23
28808,Phil Forte,Oklahoma State,2016,Sr,49,3,16,30,4,33,3,12,18
56858,Leyton Hammonds,Oklahoma State,2016,Sr,23,2,6,15,2,34,2,13,19
85460,Will Lienhard,Oklahoma State,2016,So,1,0,0,1,0,1,0,0,1
89968,Cameron McGriff,Oklahoma State,2016,Fr,20,4,5,11,0,35,3,15,17
88475,Lucas N'Guessan,Oklahoma State,2016,Fr,7,2,2,3,0,21,3,4,14
112858,Trey Reeves,Oklahoma State,2016,Fr,0,0,0,0,0,0,0,0,0
80272,Tavarius Shine,Oklahoma State,2016,RS-Jr,6,2,3,1,2,2,0,0,2
80273,Mitchell Solomon,Oklahoma State,2016,Jr,29,7,1,21,0,39,12,13,14
97828,Tyler Underwood,Oklahoma State,2016,Fr,1,0,0,1,0,4,0,4,0
89389,Lindy Waters III,Oklahoma State,2016,Fr,19,4,8,7,4,25,0,9,16
112856,Richard Anderson,Oklahoma,2016,Fr,0,0,0,0,0,0,0,0,0
80243,Dante Buford,Oklahoma,2016,So,5,0,3,2,1,15,0,12,3
42413,C.J. Cole,Oklahoma,2016,Sr,1,0,0,1,0,0,0,0,0
87246,Kristian Doolittle,Oklahoma,2016,Fr,35,8,9,18,4,51,2,20,29
76397,Matt Freeman,Oklahoma,2016,Fr,6,1,4,1,1,15,1,7,7
56873,Daniel Harper,Oklahoma,2016,Sr,2,1,1,0,1,1,0,1,0
83991,Christian James,Oklahoma,2016,So,35,6,14,15,4,61,2,34,25
32644,Khadeem Lattin,Oklahoma,2016,Jr,13,1,5,7,2,44,5,18,21
85679,Kameron McGusty,Oklahoma,2016,Fr,27,2,10,15,4,48,2,27,19
80246,Jamuni McNeace,Oklahoma,2016,So,5,0,1,4,0,24,4,6,14
84097,Rashard Odomes,Oklahoma,2016,So,55,12,16,27,3,47,1,19,27
106703,Jordan Shepherd,Oklahoma,2016,Fr,43,6,18,19,6,27,0,19,8
107058,Darrion Strong,Oklahoma,2016,Jr,41,14,14,12,4,33,2,19,12
112857,Marshall Thorpe,Oklahoma,2016,Fr,0,0,0,0,0,1,0,1,0
41400,Jordan Woodard,Oklahoma,2016,Sr,61,7,29,24,9,50,0,33,17
57066,Jordan Baker (2),Old Dominion,2016,Sr,71,35,21,15,4,41,3,17,21
87239,Aaron Carver,Old Dominion,2016,Fr,3,1,1,1,0,6,2,3,1
85447,Ahmad Caver,Old Dominion,2016,So,150,47,63,39,26,66,2,42,22
107166,Travis Fields,Old Dominion,2016,Fr,12,4,4,4,2,6,0,3,3
107119,Randy Haynes,Old Dominion,2016,Jr,16,5,6,5,4,18,0,6,12
106953,Alassane Kah,Old Dominion,2016,Jr,1,1,0,0,0,1,1,0,0
112890,Khary Mauras,Old Dominion,2016,RS-Fr,0,0,0,0,0,0,0,0,0
80008,Keith Pinckney,Old Dominion,2016,Jr,0,0,0,0,0,0,0,0,0
80358,Trey Porter,Old Dominion,2016,So,12,2,7,3,1,29,4,11,14
28765,B.J. Stith,Old Dominion,2016,So,31,6,9,16,0,40,4,16,20
28766,Brandan Stith,Old Dominion,2016,Jr,32,7,12,13,1,34,4,16,14
80629,Zoran Talley,Old Dominion,2016,So,45,12,7,26,3,41,4,18,19
41479,Denzell Taylor,Old Dominion,2016,Sr,43,13,19,11,6,44,5,19,20
85615,Stephen Vassor,Old Dominion,2016,Jr,3,1,2,0,0,4,1,2,1
109307,Lane Below,Ole Miss,2016,Jr,0,0,0,0,0,0,0,0,0
84881,Rasheed Brooks,Ole Miss,2016,Sr,53,12,16,25,5,44,4,26,14
56786,Deandre Burnett,Ole Miss,2016,So,104,23,14,67,3,94,18,44,32
84136,Terence Davis,Ole Miss,2016,So,63,16,21,26,8,74,7,32,35
84005,Donte Fitzpatrick,Ole Miss,2016,So,9,1,1,7,1,13,1,7,5
106965,Justas Furmanavicius,Ole Miss,2016,Jr,38,2,17,19,4,37,4,12,21
81040,Marcanvis Hymon,Ole Miss,2016,Jr,20,3,10,7,3,40,6,13,21
86002,Nate Morris,Ole Miss,2016,Fr,0,0,0,0,0,3,2,1,0
57228,Cullen Neal,Ole Miss,2016,Jr,79,15,29,34,6,54,3,29,22
27699,Sebastian Saiz,Ole Miss,2016,Sr,36,1,7,28,2,80,20,31,29
65382,Karlis Silins,Ole Miss,2016,RS-Fr,0,0,0,0,0,2,1,0,1
88725,Breein Tyree,Ole Miss,2016,Fr,65,13,26,26,5,71,3,39,29
82962,Alex Allbery,Omaha,2016,Jr,0,0,0,0,0,2,0,2,0
33931,Kyler Erickson,Omaha,2016,Sr,4,1,0,3,0,3,0,2,1
85077,J.T. Gibson,Omaha,2016,Fr,20,3,3,14,1,19,0,11,8
81161,Mitchell Hahn,Omaha,2016,So,23,3,8,12,0,31,2,19,10
97572,Tra-Deon Hollins,Omaha,2016,Sr,209,20,82,107,17,119,2,62,55
97571,Zach Jackson,Omaha,2016,So,29,3,9,17,0,40,1,19,20
57289,Daniel Meyer,Omaha,2016,Jr,5,0,3,2,0,16,3,9,4
82914,Daniel Norl,Omaha,2016,Jr,29,1,7,21,2,32,1,13,18
84449,Zach Pirog,Omaha,2016,So,3,0,1,2,0,14,3,2,9
106651,K.J. Robinson,Omaha,2016,Fr,22,3,5,14,2,24,1,9,14
81503,Tre'Shawn Thurman,Omaha,2016,Jr,43,3,7,33,0,63,8,24,31
43174,Marcus Tyus,Omaha,2016,Sr,55,11,19,25,5,76,4,42,30
42626,Aaron Anderson (3),Oral Roberts,2016,Sr,93,16,27,50,8,52,4,33,15
43178,Jalen Bradley,Oral Roberts,2016,Sr,115,37,34,43,7,51,0,39,12
96135,Isaac Gilliam,Oral Roberts,2016,Jr,0,0,0,0,0,3,0,1,2
37897,Darian Harris,Oral Roberts,2016,Jr,39,9,10,20,1,13,1,9,3
109603,Jontray Harris,Oral Roberts,2016,So,7,2,1,4,0,8,1,5,2
84570,Kris Martin,Oral Roberts,2016,So,58,16,19,23,6,59,1,33,25
106726,Dezmond McDaniel,Oral Roberts,2016,Fr,10,0,3,7,1,3,0,3,0
87444,Chris Miller,Oral Roberts,2016,Fr,6,1,2,3,0,35,3,13,19
85337,Emmanuel Nzekwesi,Oral Roberts,2016,Fr,36,10,8,18,2,45,5,23,17
81511,Albert Owens,Oral Roberts,2016,Jr,29,4,12,13,4,61,5,31,25
81512,Aaron Young (2),Oral Roberts,2016,Sr,30,4,13,13,0,24,0,13,11
85750,Matt Dahlen,Oregon State,2016,Jr,18,4,10,4,3,20,2,13,5
81569,Keondre Dew,Oregon State,2016,Jr,4,1,0,3,0,12,0,5,7
83989,Drew Eubanks,Oregon State,2016,So,39,4,10,25,0,96,14,48,34
85676,Ben Kone',Oregon State,2016,Fr,5,1,3,1,1,24,3,13,8
92852,Kendal Manuel,Oregon State,2016,Fr,52,10,19,23,6,57,2,30,25
85624,JaQuori McLaughlin,Oregon State,2016,Fr,104,15,46,43,16,69,6,43,20
63905,Daine Muller,Oregon State,2016,So,18,10,5,3,2,9,0,6,3
56834,Cheikh N'diaye,Oregon State,2016,RS-Sr,1,0,1,0,0,10,0,6,4
58342,Gligorije Rakocevic,Oregon State,2016,So,6,0,4,2,1,39,16,13,10
85747,Tanner Sanders,Oregon State,2016,So,12,1,6,5,1,10,0,6,4
107604,Ronnie Stacy,Oregon State,2016,Jr,28,8,8,12,2,40,3,21,16
73152,Stevie Thompson,Oregon State,2016,So,79,10,29,40,13,73,4,43,26
73144,Tres Tinkle,Oregon State,2016,RS-So,14,8,4,2,0,19,1,11,7
42069,Jordan Bell,Oregon,2016,Jr,70,6,28,36,11,75,3,29,43
80990,Casey Benson,Oregon,2016,Jr,73,7,31,35,14,34,2,15,17
50491,Kavell Bigby-Williams,Oregon,2016,Jr,7,0,4,3,1,22,0,7,15
90843,Chris Boucher,Oregon,2016,Sr,13,1,8,4,2,32,3,9,20
53413,Dillon Brooks,Oregon,2016,Jr,95,4,55,36,30,72,5,27,40
41957,Tyler Dorsey,Oregon,2016,So,67,5,23,39,5,59,2,18,39
30752,Dylan Ennis,Oregon,2016,Sr,119,7,60,52,28,71,2,40,29
117403,Evan Gross,Oregon,2016,Sr,0,0,0,0,0,1,0,0,1
85746,Charlie Noebel,Oregon,2016,Sr,0,0,0,0,0,2,0,2,0
59506,Payton Pritchard,Oregon,2016,Fr,141,17,60,63,21,56,0,31,25
85621,Keith Smith (2),Oregon,2016,Fr,17,2,8,7,2,11,0,6,5
53051,Roman Sorkin,Oregon,2016,Jr,12,2,3,7,1,8,0,2,6
57599,Ray Bowles,Pacific,2016,Jr,89,30,36,23,3,72,8,34,30
38888,Sami Eleraky,Pacific,2016,Sr,2,0,1,1,0,11,4,2,5
97601,Maleke Haynes,Pacific,2016,Jr,29,5,9,14,1,25,1,13,11
81271,Jacob Lampkin,Pacific,2016,Jr,21,3,12,6,1,25,7,5,13
107624,Keshon Montague,Pacific,2016,Fr,20,7,5,8,1,13,2,6,5
113727,Dominic Rector,Pacific,2016,Fr,0,0,0,0,0,0,0,0,0
84561,K.J. Smith (2),Pacific,2016,Fr,19,9,7,3,1,11,0,8,3
27771,David Taylor,Pacific,2016,Sr,21,5,9,7,0,20,2,12,6
27897,Ilias Theodorou,Pacific,2016,Jr,3,1,2,0,0,7,2,4,1
97602,Max Tinsley,Pacific,2016,So,13,2,6,5,0,7,0,4,3
84539,Anthony Townes,Pacific,2016,So,15,3,9,3,1,40,7,16,17
81277,D.J. Ursery,Pacific,2016,Jr,44,4,19,21,1,40,2,18,20
89523,Tonko Vuko,Pacific,2016,Sr,5,2,0,3,0,14,3,7,4
57598,T.J. Wallace,Pacific,2016,Sr,91,17,29,45,1,70,7,26,37
80548,Jack Williams,Pacific,2016,So,24,3,7,14,0,23,2,13,8
56676,Payton Banks,Penn State,2016,Jr,31,5,19,7,7,30,2,12,16
89340,Nazeer Bostick,Penn State,2016,Fr,6,1,2,3,0,11,0,5,6
88727,Tony Carr,Penn State,2016,Fr,139,17,58,64,26,86,7,49,30
79900,Shep Garner,Penn State,2016,Jr,79,8,38,33,22,61,6,31,24
109375,Grant Hazle,Penn State,2016,Fr,0,0,0,0,0,0,0,0,0
56675,Julian Moore,Penn State,2016,Jr,11,1,5,5,2,27,7,15,5
83908,Josh Reaves,Penn State,2016,So,59,5,36,18,19,54,3,35,16
42282,Terrence Samuel,Penn State,2016,Jr,49,7,22,20,10,23,2,13,8
85596,Lamar Stevens,Penn State,2016,Fr,55,4,15,36,6,74,12,26,36
79903,Isaiah Washington,Penn State,2016,So,2,1,0,1,0,5,1,2,2
83910,Mike Watkins,Penn State,2016,Fr,20,1,9,10,3,43,7,24,12
41662,Deividas Zemgulis,Penn State,2016,So,1,0,0,1,0,7,0,4,3
103695,Alex Zhao,Penn State,2016,So,0,0,0,0,0,0,0,0,0
95919,Ryan Betley,Pennsylvania ,2016,Fr,17,2,6,9,0,23,3,10,10
86008,A.J. Brodeur,Pennsylvania ,2016,Fr,54,3,18,33,4,67,5,31,31
84516,Jackson Donahue,Pennsylvania ,2016,So,41,6,15,20,1,25,4,13,8
81588,Dan Dwyer,Pennsylvania ,2016,Jr,2,2,0,0,0,0,0,0,0
81589,Darnell Foreman,Pennsylvania ,2016,Jr,96,6,33,57,3,48,2,23,23
89517,Devon Goodman,Pennsylvania ,2016,Fr,42,7,14,20,0,29,5,13,11
88078,Tyler Hamilton,Pennsylvania ,2016,So,6,1,3,2,1,9,1,3,5
57337,Matt Howard (2),Pennsylvania ,2016,Sr,41,5,15,21,3,43,7,18,18
107282,Ray Jerome,Pennsylvania ,2016,Fr,0,0,0,0,0,0,0,0,0
81590,Sam Jones,Pennsylvania ,2016,Jr,10,3,2,5,0,6,2,3,1
58644,Matt MacDonald,Pennsylvania ,2016,Jr,35,4,8,23,0,15,3,8,4
84620,Collin McManus,Pennsylvania ,2016,So,0,0,0,0,0,1,0,1,0
54398,Jakub Mijakowski,Pennsylvania ,2016,Fr,1,0,1,0,0,0,0,0,0
97658,Max Rothschild,Pennsylvania ,2016,So,27,1,13,13,0,38,6,13,19
84387,Jake Silpe,Pennsylvania ,2016,So,12,1,6,5,3,8,1,4,3
106924,Caleb Wood,Pennsylvania ,2016,Jr,17,2,11,4,0,36,2,19,15
57597,Jonathan Allen,Pepperdine,2016,Sr,15,7,6,2,0,20,1,12,7
81262,Nate Gehring,Pepperdine,2016,So,7,2,3,2,2,21,5,7,9
107111,Knox Hellums,Pepperdine,2016,Fr,9,2,4,3,0,24,4,12,8
112966,Kevin Hempy,Pepperdine,2016,Sr,8,1,3,4,0,1,0,0,1
81267,Ryan Keenan (2),Pepperdine,2016,So,2,0,2,0,0,9,3,3,3
54486,Craig Lecesne,Pepperdine,2016,Fr,20,4,12,4,2,24,2,13,9
106691,Elijah Lee,Pepperdine,2016,Fr,86,29,23,34,7,63,0,43,20
57591,Jeremy Major,Pepperdine,2016,Sr,120,31,49,40,13,64,9,29,26
112967,Caleb Martin (2),Pepperdine,2016,Fr,0,0,0,0,0,0,0,0,0
57592,"Lamond Murray, Jr.",Pepperdine,2016,Sr,40,5,18,17,4,81,13,40,28
28259,Chris Reyes,Pepperdine,2016,Sr,64,9,31,24,2,42,3,17,22
106903,Nolan Taylor,Pepperdine,2016,Fr,17,6,7,4,1,18,1,9,8
57593,Amadi Udenyi,Pepperdine,2016,RS-Sr,32,7,16,9,5,13,0,5,8
106895,Kaijae Yee-Stephens,Pepperdine,2016,RS-Fr,0,0,0,0,0,0,0,0,0
24648,Jamel Artis,Pittsburgh,2016,Sr,106,21,30,54,8,83,2,30,51
42348,Sheldon Jeter,Pittsburgh,2016,Sr,54,6,14,34,3,50,0,22,28
80114,Cameron Johnson (3),Pittsburgh,2016,So,77,19,31,27,6,38,1,16,21
42391,Chris Jones (4),Pittsburgh,2016,Sr,70,17,18,35,4,53,2,28,23
85678,Justice Kithcart,Pittsburgh,2016,Fr,34,7,10,17,1,18,1,9,8
80115,Ryan Luther,Pittsburgh,2016,Jr,15,2,2,11,1,33,3,12,18
86048,Corey Manigault,Pittsburgh,2016,Fr,2,0,0,2,0,0,0,0,0
