GMID,Name,School,Year,Grade,AST,A2PJ,S2P,A3P,DunkAss,TO,TOFoul,TOSteal,TOMisc
98947,Jaylin McDonald,Ohio,2017,Jr,0,0,0,0,0,0,0,0,0
58641,Kevin Mickle,Ohio,2017,Sr,21,2,8,11,0,34,0,18,16
87240,Doug Taylor,Ohio,2017,Jr,21,1,8,12,0,41,4,20,17
106972,Brandon Averette,Oklahoma State,2017,So,93,15,28,47,8,44,5,23,16
56859,Jeffrey Carroll,Oklahoma State,2017,Sr,58,12,9,37,1,63,11,32,20
107964,Zack Dawson,Oklahoma State,2017,Fr,0,0,0,0,0,1,0,1,0
83912,Davon Dillard,Oklahoma State,2017,Jr,0,0,0,0,0,2,0,1,1
89394,Thomas Dziagwa,Oklahoma State,2017,So,10,4,5,1,1,19,4,8,7
89968,Cameron McGriff,Oklahoma State,2017,So,34,4,10,20,3,45,13,22,10
88475,Lucas N'Guessan,Oklahoma State,2017,So,7,1,6,0,0,9,4,2,3
112858,Trey Reeves,Oklahoma State,2017,So,0,0,0,0,0,0,0,0,0
80272,Tavarius Shine,Oklahoma State,2017,Jr,50,11,10,29,0,32,2,15,15
65746,Yankuba Sima,Oklahoma State,2017,Jr,9,0,3,5,0,32,8,12,12
57215,Kendall Smith (2),Oklahoma State,2017,Sr,85,8,22,55,3,70,8,36,26
80273,Mitchell Solomon,Oklahoma State,2017,Sr,47,10,26,11,7,53,9,24,20
89389,Lindy Waters III,Oklahoma State,2017,So,61,9,23,29,11,42,5,27,10
87246,Kristian Doolittle,Oklahoma,2017,So,12,2,1,9,1,14,0,10,4
76397,Matt Freeman,Oklahoma,2017,So,11,1,5,5,2,8,0,3,5
121477,Patrick Geha,Oklahoma,2017,Jr,0,0,0,0,0,0,0,0,0
81686,Chris Giles,Oklahoma,2017,Fr,0,0,0,0,0,0,0,0,0
83991,Christian James,Oklahoma,2017,Jr,39,4,19,16,8,45,6,14,25
32644,Khadeem Lattin,Oklahoma,2017,Sr,12,2,6,4,0,19,2,11,6
121476,Ty Lazenby,Oklahoma,2017,Jr,2,1,0,1,0,6,0,2,4
88817,Brady Manek,Oklahoma,2017,Fr,14,3,4,7,4,20,0,11,9
85679,Kameron McGusty,Oklahoma,2017,So,9,1,3,5,2,23,2,8,13
80246,Jamuni McNeace,Oklahoma,2017,Jr,10,1,2,7,1,47,4,14,29
84097,Rashard Odomes,Oklahoma,2017,Jr,32,3,9,20,3,23,3,11,9
75510,Hannes Polla,Oklahoma,2017,Fr,0,0,0,0,0,4,0,2,2
106703,Jordan Shepherd,Oklahoma,2017,So,24,2,7,15,2,22,3,10,9
112857,Marshall Thorpe,Oklahoma,2017,So,0,0,0,0,0,0,0,0,0
88934,Trae Young,Oklahoma,2017,Fr,255,17,155,82,78,157,3,100,54
87239,Aaron Carver,Old Dominion,2017,So,17,9,3,5,1,17,5,5,7
85447,Ahmad Caver,Old Dominion,2017,Jr,168,35,76,57,40,62,3,33,26
105826,Marquise Godwin,Old Dominion,2017,Fr,0,0,0,0,0,2,0,1,1
90015,Xavier Green,Old Dominion,2017,Fr,42,16,10,16,1,28,3,12,13
107119,Randy Haynes,Old Dominion,2017,Sr,72,12,38,22,14,39,2,19,18
89353,"Michael Hueitt, Jr.",Old Dominion,2017,Fr,1,1,0,0,0,2,0,1,1
56797,Greg McClinton,Old Dominion,2017,Sr,0,0,0,0,0,1,0,1,0
116148,Alfredos Pilavios,Old Dominion,2017,Fr,0,0,0,0,0,0,0,0,0
80008,Keith Pinckney,Old Dominion,2017,Sr,7,1,1,5,0,4,1,1,2
80358,Trey Porter,Old Dominion,2017,Jr,16,4,5,7,1,38,9,12,17
28765,B.J. Stith,Old Dominion,2017,Jr,48,7,18,22,7,45,3,24,18
28766,Brandan Stith,Old Dominion,2017,Sr,38,6,12,20,2,43,4,19,20
85615,Stephen Vassor,Old Dominion,2017,Sr,1,0,0,1,0,2,1,0,1
56786,Deandre Burnett,Ole Miss,2017,Jr,114,20,41,53,14,54,6,32,16
42199,Markel Crawford,Ole Miss,2017,Sr,64,9,25,30,5,33,4,15,14
108103,David Davis,Ole Miss,2017,Jr,1,0,1,0,0,2,0,1,1
84136,Terence Davis,Ole Miss,2017,Jr,64,24,22,18,7,69,6,37,26
106965,Justas Furmanavicius,Ole Miss,2017,Sr,11,1,3,7,1,14,4,6,4
124735,Eric Horn,Ole Miss,2017,So,0,0,0,0,0,0,0,0,0
81040,Marcanvis Hymon,Ole Miss,2017,Sr,24,7,13,4,5,23,3,15,5
121379,Antonio Morgano,Ole Miss,2017,Fr,0,0,0,0,0,0,0,0,0
53114,Dominik Olejniczak,Ole Miss,2017,So,12,3,2,7,0,28,14,7,7
88884,Devontae Shuler,Ole Miss,2017,Fr,32,10,16,6,4,22,2,9,11
108114,Bruce Stevens,Ole Miss,2017,Jr,36,6,11,19,2,31,9,10,12
88725,Breein Tyree,Ole Miss,2017,So,86,16,25,45,9,55,6,33,16
54537,Illya Tyrtyshnyk,Ole Miss,2017,Fr,0,0,0,0,0,0,0,0,0
122369,Ayo Akinwole,Omaha,2017,Fr,33,4,13,16,4,14,0,12,2
82962,Alex Allbery,Omaha,2017,Sr,4,0,2,2,0,8,1,3,4
85077,J.T. Gibson,Omaha,2017,So,69,13,26,30,6,43,3,17,23
81161,Mitchell Hahn,Omaha,2017,Jr,25,2,6,17,0,16,2,5,9
97571,Zach Jackson,Omaha,2017,Jr,18,4,7,7,0,60,6,23,31
57289,Daniel Meyer,Omaha,2017,Sr,11,4,0,7,0,17,3,6,8
82914,Daniel Norl,Omaha,2017,Sr,71,7,28,36,6,63,3,39,21
122372,Matt Pile,Omaha,2017,Fr,15,1,5,9,1,33,7,16,10
106651,K.J. Robinson,Omaha,2017,So,67,8,31,28,6,60,2,29,29
85195,Renard Suggs,Omaha,2017,Sr,10,0,8,2,1,8,0,7,1
97590,Lamar Wofford-Humphrey,Omaha,2017,Sr,15,2,1,12,0,31,9,9,13
53815,Emir Ahmedic,Oral Roberts,2017,Fr,1,0,0,1,0,3,1,2,0
117655,James Conley,Oral Roberts,2017,Jr,6,0,2,4,0,3,0,2,1
122380,R.J. Fuqua,Oral Roberts,2017,Fr,76,13,31,32,8,50,2,23,25
109603,Jontray Harris,Oral Roberts,2017,Jr,41,5,13,23,3,26,1,12,13
122381,Sam Kearns,Oral Roberts,2017,So,114,13,58,43,14,60,1,37,22
89018,Kellen Manek,Oral Roberts,2017,Fr,2,1,1,0,0,1,0,0,1
87444,Chris Miller,Oral Roberts,2017,So,6,1,3,2,1,35,4,6,25
85337,Emmanuel Nzekwesi,Oral Roberts,2017,So,49,6,23,20,3,62,2,31,29
81511,Albert Owens,Oral Roberts,2017,Sr,18,0,8,10,3,37,3,21,13
57184,Austin Ruder,Oral Roberts,2017,Sr,45,9,26,10,6,19,0,13,6
109604,Spencer Sutton,Oral Roberts,2017,Fr,5,1,1,3,0,10,0,5,5
85261,Javan White,Oral Roberts,2017,So,33,2,22,9,8,49,6,23,20
56947,Seth Berger,Oregon State,2017,Sr,29,1,20,8,8,20,3,10,7
83989,Drew Eubanks,Oregon State,2017,Jr,34,1,11,22,2,55,9,24,22
88123,Alfred Hollins,Oregon State,2017,Fr,11,1,7,3,1,23,7,11,5
85676,Ben Kone',Oregon State,2017,So,0,0,0,0,0,3,2,1,0
92852,Kendal Manuel,Oregon State,2017,So,7,1,3,3,1,11,2,6,3
85624,JaQuori McLaughlin,Oregon State,2017,So,21,3,9,9,4,10,0,5,5
58342,Gligorije Rakocevic,Oregon State,2017,Jr,7,1,5,1,2,19,10,2,7
117400,Zach Reichle,Oregon State,2017,Fr,13,3,8,2,1,19,1,13,5
85747,Tanner Sanders,Oregon State,2017,Jr,0,0,0,0,0,1,0,0,1
121456,Xavier Smith (2),Oregon State,2017,Fr,1,0,0,1,0,1,0,0,1
107604,Ronnie Stacy,Oregon State,2017,Sr,11,2,2,7,1,15,4,7,4
73152,Stevie Thompson,Oregon State,2017,Jr,96,13,40,43,13,64,6,32,26
88903,Ethan Thompson,Oregon State,2017,Fr,100,14,51,35,22,61,6,32,23
73144,Tres Tinkle,Oregon State,2017,So,109,17,63,29,19,90,10,42,38
87269,"Victor Bailey, Jr.",Oregon,2017,Fr,29,4,12,13,4,25,1,11,13
28235,Elijah Brown,Oregon,2017,Sr,79,7,39,33,14,62,3,27,32
74084,Troy Brown,Oregon,2017,Fr,100,6,45,49,14,80,4,47,29
85594,M.J. Cage,Oregon,2017,Fr,1,0,0,1,0,1,0,1,0
117403,Evan Gross,Oregon,2017,Sr,0,0,0,0,0,0,0,0,0
92768,Abu Kigab,Oregon,2017,Fr,7,1,3,3,0,14,0,2,12
52287,MiKyle Mcintosh,Oregon,2017,Sr,49,4,12,33,1,57,5,21,31
59506,Payton Pritchard,Oregon,2017,So,148,18,47,83,12,68,4,33,31
85621,Keith Smith (2),Oregon,2017,So,19,0,8,11,1,13,0,4,9
53051,Roman Sorkin,Oregon,2017,Sr,5,0,2,3,0,5,0,1,4
41450,Paul White,Oregon,2017,Jr,50,5,21,24,7,30,1,13,16
107462,Kenny Wooten,Oregon,2017,Fr,8,1,4,3,0,27,4,10,13
85808,Lafayette Dorsey,Pacific,2017,Fr,11,1,7,3,3,23,1,10,12
117646,Roberto Gallinat,Pacific,2017,Jr,36,9,14,12,1,43,5,19,19
90835,Namdi Okonkwo,Pacific,2017,Sr,11,2,4,4,0,20,5,6,9
80379,Miles Reynolds,Pacific,2017,Jr,84,16,40,28,14,58,9,23,26
73149,Kendall Small,Pacific,2017,So,50,13,17,20,6,36,3,16,17
88900,Otto Taylor,Pacific,2017,Fr,1,0,1,0,0,0,0,0,0
97602,Max Tinsley,Pacific,2017,Jr,3,1,1,1,0,2,0,1,1
84539,Anthony Townes,Pacific,2017,Jr,10,2,6,2,0,34,6,9,19
107314,Jahlil Tripp,Pacific,2017,So,139,36,54,49,19,90,4,43,43
80548,Jack Williams,Pacific,2017,Jr,27,11,8,8,0,33,2,22,9
89340,Nazeer Bostick,Penn State,2017,So,20,3,8,9,4,34,3,11,20
121322,Trent Buttrick,Penn State,2017,Fr,0,0,0,0,0,2,0,1,1
88727,Tony Carr,Penn State,2017,So,168,25,71,72,35,79,14,37,28
79900,Shep Garner,Penn State,2017,Sr,47,12,18,17,9,43,5,20,18
121323,John Harrar,Penn State,2017,Fr,3,0,0,3,0,5,2,1,2
109375,Grant Hazle,Penn State,2017,So,0,0,0,0,0,0,0,0,0
56675,Julian Moore,Penn State,2017,Sr,11,0,7,4,1,13,2,8,3
80119,Satchel Pierce,Penn State,2017,Jr,1,0,1,0,0,14,7,6,1
83908,Josh Reaves,Penn State,2017,Jr,95,12,55,28,32,39,0,30,9
85596,Lamar Stevens,Penn State,2017,So,61,5,19,37,7,79,12,41,26
83910,Mike Watkins,Penn State,2017,So,19,1,4,14,3,47,3,23,21
88921,Jamari Wheeler,Penn State,2017,Fr,46,2,22,20,11,30,2,15,13
41662,Deividas Zemgulis,Penn State,2017,Jr,3,0,0,3,0,2,0,2,0
95919,Ryan Betley,Pennsylvania ,2017,So,36,1,15,20,0,43,5,19,19
86008,A.J. Brodeur,Pennsylvania ,2017,So,81,4,31,46,0,80,7,37,36
84516,Jackson Donahue,Pennsylvania ,2017,Jr,9,0,3,6,0,8,0,6,2
81588,Dan Dwyer,Pennsylvania ,2017,Sr,1,0,0,1,0,2,0,1,1
81589,Darnell Foreman,Pennsylvania ,2017,Sr,111,5,42,64,1,51,5,25,21
89517,Devon Goodman,Pennsylvania ,2017,So,26,2,15,9,1,15,0,9,6
107282,Ray Jerome,Pennsylvania ,2017,So,0,0,0,0,0,0,0,0,0
81590,Sam Jones,Pennsylvania ,2017,Sr,1,0,1,0,0,0,0,0,0
109383,Zack Kaminsky,Pennsylvania ,2017,So,0,0,0,0,0,0,0,0,0
58644,Matt MacDonald,Pennsylvania ,2017,Sr,4,0,1,3,0,1,0,0,1
84620,Collin McManus,Pennsylvania ,2017,Jr,0,0,0,0,0,0,0,0,0
54398,Jakub Mijakowski,Pennsylvania ,2017,So,1,0,0,1,0,1,0,1,0
97658,Max Rothschild,Pennsylvania ,2017,Jr,72,2,35,35,1,70,6,29,35
90021,Eddie Scott,Pennsylvania ,2017,Fr,1,0,1,0,0,6,0,1,5
84387,Jake Silpe,Pennsylvania ,2017,Jr,12,0,5,7,0,1,0,0,1
88885,Jarrod Simmons,Pennsylvania ,2017,Fr,6,0,0,6,0,6,2,0,4
106924,Caleb Wood,Pennsylvania ,2017,Sr,28,2,10,16,1,21,4,10,7
81594,Antonio Woods,Pennsylvania ,2017,Jr,62,6,23,33,0,40,5,15,20
41253,Matthew Atewe,Pepperdine,2017,Sr,9,5,1,3,0,36,8,14,14
121532,Trae Berhow,Pepperdine,2017,Fr,24,4,12,8,2,28,7,13,8
27076,"Eric Cooper, Jr.",Pepperdine,2017,Jr,23,4,12,7,4,16,2,3,11
103429,Darnell Dunn,Pepperdine,2017,Jr,18,1,5,12,1,35,5,12,18
84272,Kameron Edwards,Pepperdine,2017,So,23,2,9,12,1,44,8,17,19
107111,Knox Hellums,Pepperdine,2017,So,15,6,7,2,0,6,0,5,1
112966,Kevin Hempy,Pepperdine,2017,Sr,1,0,1,0,0,1,0,1,0
106691,Elijah Lee,Pepperdine,2017,So,3,2,1,0,1,3,0,2,1
112967,Caleb Martin (2),Pepperdine,2017,So,0,0,0,0,0,0,0,0,0
121533,Harrison Meads,Pepperdine,2017,Jr,0,0,0,0,0,9,5,1,3
88865,Colbey Ross,Pepperdine,2017,Fr,170,33,78,56,18,82,8,48,26
88888,Jade' Smith,Pepperdine,2017,Fr,26,5,15,6,7,17,2,9,6
106903,Nolan Taylor,Pepperdine,2017,So,13,2,8,3,0,9,0,4,5
57593,Amadi Udenyi,Pepperdine,2017,Sr,90,18,37,35,9,49,8,25,16
106895,Kaijae Yee-Stephens,Pepperdine,2017,Fr,4,0,0,4,0,1,0,1,0
58693,Monty Boykins,Pittsburgh,2017,Sr,2,0,1,1,0,2,0,2,0
59511,Terrell Brown (2),Pittsburgh,2017,Fr,14,0,4,10,1,28,1,11,16
92187,Marcus Carr,Pittsburgh,2017,Fr,114,7,39,67,16,81,2,44,35
121430,Kene Chukwuka,Pittsburgh,2017,So,23,2,7,14,1,24,1,9,14
86985,Khameron Davis,Pittsburgh,2017,Fr,27,1,11,15,2,33,0,19,14
121431,Samson George,Pittsburgh,2017,Fr,1,0,0,1,0,0,0,0,0
121432,Peace Ilegomah,Pittsburgh,2017,Fr,3,0,1,2,0,10,1,3,6
80115,Ryan Luther,Pittsburgh,2017,Sr,28,2,12,14,2,19,0,6,13
106333,Joe Mascaro,Pittsburgh,2017,Jr,0,0,0,0,0,0,0,0,0
97448,Jonathan Milligan,Pittsburgh,2017,Sr,40,5,8,27,1,33,0,19,14
72478,Zach Smith,Pittsburgh,2017,Sr,0,0,0,0,0,0,0,0,0
124629,Anthony Starzynski,Pittsburgh,2017,So,0,0,0,0,0,0,0,0,0
95701,Shamiel Stevenson,Pittsburgh,2017,Fr,30,3,8,19,0,63,1,36,26
88898,Parker Stewart,Pittsburgh,2017,Fr,24,4,5,15,0,12,1,7,4
84090,Jared Wilson-Frame,Pittsburgh,2017,Jr,40,3,21,16,8,63,4,21,38
122070,Derek Brown (2),Portland State,2017,Jr,19,5,8,6,1,21,1,9,11
90418,Bryce Canda,Portland State,2017,Sr,74,16,25,32,4,50,2,30,18
122071,Vonte Carter,Portland State,2017,Jr,0,0,0,0,0,0,0,0,0
57581,Ryan Edwards,Portland State,2017,Sr,17,2,4,11,0,47,5,17,25
81327,Traylin Farris,Portland State,2017,Sr,12,3,0,9,0,11,1,3,7
112866,Brandon Hollins,Portland State,2017,Sr,19,4,10,5,2,34,3,13,18
109321,Michael Mayhew,Portland State,2017,Jr,44,10,16,17,3,44,3,24,17
80545,Deontae North,Portland State,2017,Sr,43,7,16,20,2,35,8,16,11
122072,Jamie Orme,Portland State,2017,Jr,8,3,1,4,0,20,3,6,11
107002,Brandon Rumel,Portland State,2017,So,0,0,0,0,0,3,1,0,2
118561,Deante Strickland,Portland State,2017,Jr,76,23,17,36,2,39,1,22,16
80430,Braxton Tucker,Portland State,2017,Sr,3,1,1,1,0,9,1,4,4
118766,Devyn Wilson,Portland State,2017,Jr,2,1,0,1,0,5,0,3,2
90391,Holland Woods,Portland State,2017,Fr,174,45,47,82,8,79,2,43,34
121534,Tahirou Diabate,Portland,2017,Fr,4,0,0,4,0,33,6,15,12
81256,Philipp Hartwich,Portland,2017,Sr,38,1,14,23,1,42,16,13,13
89295,Rashad Jackson,Portland,2017,Jr,2,1,1,0,1,5,0,3,2
49351,Josh McSwiggan,Portland,2017,So,37,3,16,18,6,35,6,17,12
89313,Franklin Porter,Portland,2017,So,56,7,15,34,4,53,6,27,20
107610,Malcolm Porter,Portland,2017,Fr,44,5,5,33,4,39,7,19,13
88879,Marcus Shaver,Portland,2017,Fr,68,3,28,37,10,47,9,17,21
121536,Brian Smith,Portland,2017,Fr,0,0,0,0,0,0,0,0,0
106653,Joseph Smoyer,Portland,2017,So,3,0,1,2,0,5,3,2,0
121537,Austin Stone,Portland,2017,Jr,1,0,0,1,0,0,0,0,0
81254,D'Marques Tyson,Portland,2017,Sr,14,1,3,10,0,18,4,7,7
121538,JoJo Walker,Portland,2017,Fr,73,10,30,33,12,61,4,33,24
82097,Keion Alexander,Prairie View A&M,2017,Sr,1,1,0,0,0,9,2,4,3
118297,Gary Blackston,Prairie View A&M,2017,Jr,107,13,40,54,8,87,9,48,30
88545,Xavier Eaglin,Prairie View A&M,2017,So,0,0,0,0,0,0,0,0,0
122657,Iwin Ellis,Prairie View A&M,2017,Jr,10,1,6,3,0,17,2,6,9
81761,Zachary Hamilton,Prairie View A&M,2017,Sr,38,3,16,19,4,49,8,17,24
122658,Isaih Hood,Prairie View A&M,2017,Fr,0,0,0,0,0,4,1,1,2
122659,Juan Hood,Prairie View A&M,2017,Fr,5,0,2,3,0,2,0,0,2
111602,Shayrone Jett,Prairie View A&M,2017,Sr,4,1,1,2,0,9,1,4,4
107473,Dennis Jones,Prairie View A&M,2017,Jr,161,21,71,69,24,117,12,64,41
101245,Jordan Lumpkins,Prairie View A&M,2017,Sr,0,0,0,0,0,2,0,2,0
111603,Shaquille Preston,Prairie View A&M,2017,Sr,16,2,9,5,1,22,5,4,13
97489,Austin Starr,Prairie View A&M,2017,Jr,25,3,10,12,2,21,0,9,12
107707,Troy Thompson,Prairie View A&M,2017,Sr,18,3,8,7,3,30,2,15,13
106748,J.D. Wallace,Prairie View A&M,2017,Sr,7,1,2,4,0,33,1,14,18
80505,Ruben Arroyo-Felix,Presbyterian,2017,Sr,7,1,3,3,1,17,2,7,8
122023,Jamie Baker,Presbyterian,2017,Fr,0,0,0,0,0,0,0,0,0
80506,Davon Bell,Presbyterian,2017,Jr,156,13,30,113,5,68,5,38,25
112871,Brent Carraway,Presbyterian,2017,So,0,0,0,0,0,0,0,0,0
130419,Maleek Catchings,Presbyterian,2017,Sr,0,0,0,0,0,3,0,0,3
122024,Romeo Crouch,Presbyterian,2017,Fr,28,2,8,18,1,46,2,19,25
24707,Reggie Dillard,Presbyterian,2017,Sr,53,7,18,27,2,80,7,40,33
124644,Ethan Kay,Presbyterian,2017,Jr,6,0,1,5,0,3,0,1,2
84836,Francois Lewis,Presbyterian,2017,Jr,12,1,1,10,0,16,1,5,10
107608,Jo'Vontae Millner,Presbyterian,2017,So,0,0,0,0,0,2,0,0,2
122026,Montenia Nelson,Presbyterian,2017,Jr,5,1,1,3,0,8,0,5,3
80508,Stephen Osu,Presbyterian,2017,Sr,0,0,0,0,0,0,0,0,0
107035,Armel TeTe,Presbyterian,2017,So,4,0,1,3,0,32,2,10,20
80509,Jaron Withers,Presbyterian,2017,Sr,25,2,5,18,1,32,4,8,20
106884,J.C. Younger,Presbyterian,2017,So,34,4,10,20,0,43,4,21,18
107170,Richmond Aririguzoh,Princeton,2017,So,16,2,6,8,1,20,2,11,7
121873,Charlie Bagin,Princeton,2017,Fr,0,0,0,0,0,0,0,0,0
121871,Elijah Barnes,Princeton,2017,Fr,1,0,1,0,0,1,0,0,1
80704,Amir Bell (2),Princeton,2017,Sr,100,6,19,75,5,37,2,13,22
97657,Elias Berbari,Princeton,2017,Jr,0,0,0,0,0,0,0,0,0
85050,Noah Bramlage,Princeton,2017,Jr,1,0,0,1,0,0,0,0,0
80705,Alec Brennan,Princeton,2017,Sr,8,0,0,8,0,10,2,5,3
85392,Devin Cannady,Princeton,2017,Jr,46,3,15,28,2,38,0,24,14
51972,Jerome Desrosiers,Princeton,2017,Fr,22,2,6,14,0,15,1,9,5
85928,Will Gladson,Princeton,2017,So,11,0,4,7,0,8,1,5,2
80707,Mike LeBlanc,Princeton,2017,Sr,11,0,8,3,3,11,0,8,3
72763,Jose Morales,Princeton,2017,So,5,1,2,2,0,5,0,2,3
88828,Sebastian Much,Princeton,2017,Fr,32,3,9,20,0,42,1,20,21
107322,Vittorio Reynoso-Avila,Princeton,2017,So,0,0,0,0,0,0,0,0,0
121872,Ryan Schwieger,Princeton,2017,Fr,10,0,1,9,1,21,1,8,12
84555,Myles Stephens,Princeton,2017,Jr,38,3,4,31,2,61,7,22,32
80708,Aaron Young,Princeton,2017,Sr,30,1,7,22,4,13,0,5,8
85956,Makai Ashton-Langford,Providence,2017,Fr,47,11,13,22,2,38,2,23,13
28232,Rodney Bullock,Providence,2017,Sr,36,6,12,18,2,63,7,30,26
80301,Kyron Cartwright,Providence,2017,Sr,190,19,89,82,22,90,1,55,34
85800,Alpha Diallo,Providence,2017,So,69,15,29,25,9,59,5,27,27
88793,Dajour Dickens,Providence,2017,Fr,0,0,0,0,0,0,0,0,0
83997,Drew Edwards,Providence,2017,So,12,2,6,4,1,13,0,7,6
121492,Andrew Fonts,Providence,2017,Fr,0,0,0,0,0,0,0,0,0
80353,Isaiah Jackson,Providence,2017,Jr,32,5,13,14,3,38,5,25,8
41491,Jalen Lindsey,Providence,2017,Sr,27,8,7,12,1,20,1,14,5
80302,Tom Planek,Providence,2017,Sr,0,0,0,0,0,0,0,0,0
104936,Nate Watson,Providence,2017,Fr,4,0,1,3,0,25,5,11,9
89393,Maliek White,Providence,2017,So,18,3,8,7,1,18,2,12,4
51976,Kalif Young,Providence,2017,So,22,1,15,6,2,30,4,8,18
83998,Ryan Cline,Purdue,2017,Jr,51,7,12,32,0,15,1,6,8
81684,Nojel Eastern,Purdue,2017,Fr,21,3,6,12,0,26,4,10,12
93803,Carsen Edwards,Purdue,2017,So,92,21,28,42,9,60,8,35,17
79905,Vince Edwards,Purdue,2017,Sr,92,14,37,41,12,64,9,26,29
97438,Grady Eifert,Purdue,2017,Jr,14,5,4,5,1,7,0,6,1
85279,Eden Ewing,Purdue,2017,Jr,0,0,0,0,0,0,0,0,0
87939,Matt Haarms,Purdue,2017,Fr,16,5,7,4,1,24,5,8,11
79907,Isaac Haas,Purdue,2017,Sr,26,2,13,11,1,55,13,21,21
109277,Tommy Luce,Purdue,2017,So,0,0,0,0,0,0,0,0,0
79908,Dakota Mathias,Purdue,2017,Sr,124,32,46,46,13,52,4,32,16
79911,Jacquil Taylor,Purdue,2017,Jr,0,0,0,0,0,1,0,1,0
79912,P.J. Thompson,Purdue,2017,Sr,53,4,17,32,3,29,4,13,12
84673,Abdulai Bundu,Quinnipiac,2017,Jr,13,1,2,10,0,32,2,11,19
59337,Alain Chigha,Quinnipiac,2017,Sr,8,1,1,6,0,17,1,8,8
82898,Chaise Daniels,Quinnipiac,2017,Sr,14,0,2,12,0,63,13,33,17
121935,Rich Kelly,Quinnipiac,2017,Fr,150,16,39,95,3,93,3,56,34
107188,Jacob Rigoni,Quinnipiac,2017,Fr,34,6,16,12,0,42,4,16,22
85214,Aaron Robinson,Quinnipiac,2017,Jr,14,1,2,11,1,8,0,4,4
84898,Andrew Robinson,Quinnipiac,2017,Jr,7,0,0,7,0,9,2,4,3
82903,Greg Tarca,Quinnipiac,2017,Sr,0,0,0,0,0,0,0,0,0
79903,Isaiah Washington,Quinnipiac,2017,Jr,65,8,21,36,6,59,11,26,22
112501,Cameron Young,Quinnipiac,2017,Sr,90,11,28,51,3,90,11,47,32
84812,Darius Bolstad,Radford,2017,Jr,1,0,0,1,0,4,1,1,2
107667,Christian Bradford,Radford,2017,Sr,63,5,21,37,4,35,2,16,17
84011,Leroy Butts,Radford,2017,Fr,5,1,1,3,0,13,1,7,5
84913,Devin Cooper,Radford,2017,So,1,0,0,1,0,0,0,0,0
61241,Justin Cousin,Radford,2017,Sr,10,2,3,5,0,12,0,8,4
107166,Travis Fields,Radford,2017,So,74,4,31,39,5,43,1,29,13
95929,Donald Hicks,Radford,2017,So,45,2,20,23,3,36,2,19,15
107075,Devonnte Holland,Radford,2017,So,12,0,3,9,1,46,3,15,28
107107,Carlik Jones,Radford,2017,Fr,106,9,42,55,10,58,5,32,21
122028,Tristan Owens,Radford,2017,Jr,1,0,0,1,0,3,0,0,3
109339,Randy Phillips,Radford,2017,Sr,25,1,5,19,2,57,4,24,29
85333,Edward Polite,Radford,2017,Jr,50,3,15,32,0,63,5,28,30
122029,Anias Saunders,Radford,2017,Fr,0,0,0,0,0,0,0,0,0
84956,Caleb Tanner,Radford,2017,Jr,15,5,6,4,1,9,1,2,6
90403,Nikola Akele,Rhode Island,2017,Jr,5,0,4,1,1,4,1,2,1
89985,Andre Berry,Rhode Island,2017,Sr,13,2,6,5,0,43,4,14,25
113721,Eric Dadika,Rhode Island,2017,So,0,0,0,0,0,0,0,0,0
89016,Jeff Dowtin,Rhode Island,2017,So,164,27,76,61,5,36,1,23,12
80367,Jarvis Garrett,Rhode Island,2017,Sr,73,13,31,29,2,30,2,16,12
107324,Cyril Langevine,Rhode Island,2017,So,8,0,3,5,0,30,4,11,15
89975,"Mike Layssard, Jr.",Rhode Island,2017,So,0,0,0,0,0,2,2,0,0
113720,Will Leviton,Rhode Island,2017,Jr,0,0,0,0,0,0,0,0,0
41443,E.C. Matthews,Rhode Island,2017,Sr,22,5,6,11,3,42,3,24,15
117898,Ryan Preston,Rhode Island,2017,Jr,2,1,0,1,0,4,0,1,3
38331,Stanford Robinson,Rhode Island,2017,Sr,56,6,28,21,2,49,2,23,24
105376,Daron Russell,Rhode Island,2017,Fr,41,2,28,11,8,22,1,17,4
42283,Jared Terrell,Rhode Island,2017,Sr,73,8,42,23,3,58,4,36,18
88772,Michael Tertsea,Rhode Island,2017,Fr,0,0,0,0,0,0,0,0,0
86026,Ako Adams,Rice,2017,So,93,7,24,62,3,74,7,41,26
84817,Connor Cashaw,Rice,2017,Jr,88,9,18,61,1,63,7,32,24
85697,Tim Harrison,Rice,2017,So,5,0,1,4,0,22,3,8,11
105381,Najja Hunter,Rice,2017,Fr,29,5,11,13,2,42,10,17,15
57336,Dylan Jones,Rice,2017,Sr,4,0,2,2,0,14,5,2,7
56829,A.J. Lapray,Rice,2017,Sr,7,3,1,3,0,12,2,7,3
121635,Miles Lester,Rice,2017,Fr,41,5,18,18,5,27,2,18,7
107302,B.J. Martin,Rice,2017,So,25,3,5,17,1,46,9,18,19
80622,Bishop Mency,Rice,2017,Sr,24,3,4,17,0,29,0,19,10
86016,Austin Meyer,Rice,2017,So,3,1,2,0,1,25,7,5,13
121636,Malik Osborne,Rice,2017,Fr,25,4,10,11,1,52,15,22,15
109392,Addison Owen,Rice,2017,So,0,0,0,0,0,0,0,0,0
80626,J.T. Trauber,Rice,2017,Sr,0,0,0,0,0,0,0,0,0
109393,Grant Youngkin,Rice,2017,So,0,0,0,0,0,0,0,0,0
85965,De'Monte Buckingham,Richmond,2017,So,94,11,47,36,5,74,4,44,26
