GMID,Name,School,Year,Grade,A1PerRimAtt,A1Per2PT,PercFTsShootF
30946,De'Vaughn Reid,Holy Cross,2014,Sr,0.000,0.000,80.00%
58692,Anthony Thompson (2),Holy Cross,2014,So,0.050,0.041,84.38%
58870,Reveal Chukwujekwu,Houston Baptist,2014,So,0.076,0.043,48.89%
44607,Caleb Crayton,Houston Baptist,2014,Jr,0.000,0.000,100.00%
58871,Alex Fountain,Houston Baptist,2014,So,0.091,0.023,66.67%
81323,Terry Harris,Houston Baptist,2014,Fr,0.000,0.000,71.43%
81324,Josh Ibarra,Houston Baptist,2014,Fr,0.043,0.031,82.76%
58873,Colter Lasher,Houston Baptist,2014,So,0.052,0.026,64.86%
82938,Will McQuitters,Houston Baptist,2014,Jr,NA,NA,NA
30384,Anthony Odunsi,Houston Baptist,2014,Jr,0.094,0.056,63.10%
81325,Stephen O'Suji,Houston Baptist,2014,Fr,NA,NA,NA
81326,Trey Patterson,Houston Baptist,2014,Fr,0.400,0.333,33.33%
30814,Tyler Russell,Houston Baptist,2014,Sr,0.093,0.039,33.33%
30813,Marcel Smith,Houston Baptist,2014,Sr,0.087,0.031,38.10%
58874,Cody Stetler,Houston Baptist,2014,So,0.120,0.073,53.85%
43127,Jourdan Stickler,Houston Baptist,2014,Jr,0.048,0.020,57.89%
114457,Mike Turner (2),Houston Baptist,2014,Jr,NA,0.000,NA
22859,Ricmonds Vilde,Houston Baptist,2014,Sr,0.041,0.029,71.79%
43416,Cavon Baker,Houston,2014,Jr,0.152,0.093,75.00%
30737,LeRon Barnes,Houston,2014,Jr,0.095,0.036,84.48%
42737,Adam Drexler,Houston,2014,Jr,NA,NA,0.00%
79992,Egi Gjikondi,Houston,2014,So,0.000,0.000,50.00%
24665,Chicken Knowles,Houston,2014,So,0.167,0.090,74.44%
22867,Mikhail McLean,Houston,2014,Sr,0.063,0.036,66.67%
24667,Devonta Pollard,Houston,2014,Jr,0.117,0.039,84.38%
24261,L.J. Rose,Houston,2014,Jr,0.152,0.056,73.08%
30739,Jherrod Stiggers,Houston,2014,Jr,0.081,0.031,80.95%
79994,Wes VanBeck,Houston,2014,Fr,0.000,0.000,50.00%
79995,J.C. Washington,Houston,2014,Fr,0.026,0.016,82.35%
30456,Eric Weary,Houston,2014,Jr,0.087,0.043,79.31%
58574,Kofi Andoh,Howard,2014,So,0.000,0.000,66.67%
58573,Marcel Boyd,Howard,2014,So,0.067,0.050,76.47%
23592,Theodore Boyomo,Howard,2014,Sr,0.000,0.000,66.67%
22903,James Carlton,Howard,2014,Sr,0.099,0.045,77.54%
58572,Damon Collins,Howard,2014,So,0.064,0.035,79.07%
58571,James Daniel,Howard,2014,So,0.053,0.023,76.67%
31585,Oliver Ellison,Howard,2014,Jr,0.095,0.085,51.85%
31586,Brandon Ford (2),Howard,2014,Jr,0.048,0.036,72.73%
49184,Keon Hill,Howard,2014,So,0.050,0.027,76.19%
58570,Ausar Madison,Howard,2014,So,NA,0.000,NA
58569,Solomon Mangham,Howard,2014,So,0.000,0.000,0.00%
58568,J.T. Miller,Howard,2014,So,0.072,0.054,74.75%
85694,Dalique Mingo,Howard,2014,Fr,0.000,0.000,NA
61902,Jared Norsworthy,Howard,2014,Sr,0.091,0.057,61.22%
58567,Tyler Stone (2),Howard,2014,So,0.188,0.111,52.63%
31138,Marcus Bradley,Idaho State,2014,Jr,0.143,0.054,66.67%
45011,Nnamdi Ezenwa,Idaho State,2014,Sr,0.071,0.052,61.22%
81538,Ian Fox,Idaho State,2014,RS-Fr,0.000,0.000,NA
58102,Evann Hall,Idaho State,2014,Jr,0.073,0.027,75.00%
45010,Chris Hansen,Idaho State,2014,Jr,0.121,0.075,63.40%
81539,Geno Luzcando,Idaho State,2014,Fr,0.083,0.068,59.09%
58101,Ajak Magot,Idaho State,2014,Sr,0.063,0.024,63.64%
58100,Erik Nakken,Idaho State,2014,Fr,NA,NA,100.00%
39433,Andrej Slavik,Idaho State,2014,So,0.000,0.000,57.14%
58098,Justin Smith,Idaho State,2014,RS-So,0.000,0.000,NA
58097,Jeffrey Solarin,Idaho State,2014,Sr,0.054,0.037,62.34%
58095,Ben Wilson,Idaho State,2014,Jr,0.029,0.017,68.29%
57632,Perrion Callandret,Idaho,2014,So,0.061,0.031,63.16%
42774,Ty Egbert,Idaho,2014,So,0.027,0.020,54.55%
80419,Nahshon George,Idaho,2014,Jr,0.000,0.000,50.00%
30489,Connor Hill,Idaho,2014,Sr,0.140,0.057,71.67%
80417,Arkadiy Mkrtychyan,Idaho,2014,Fr,0.025,0.022,83.20%
57633,Paulin Mpawe,Idaho,2014,Jr,0.020,0.015,75.00%
81579,Victor Sanders,Idaho,2014,Fr,0.182,0.061,82.35%
57634,Jordan Scott (2),Idaho,2014,Fr,0.000,0.000,40.00%
57635,Mike Scott (3),Idaho,2014,Sr,0.074,0.027,80.00%
57636,Bira Seck,Idaho,2014,Sr,0.020,0.011,85.71%
57637,Chad Sherwood,Idaho,2014,Fr,NA,0.000,100.00%
80418,Nate Sherwood,Idaho,2014,RS-Fr,0.000,0.000,0.00%
57638,Suki Wiggs,Idaho,2014,So,0.072,0.041,79.14%
30903,Marc Brown,Illinois-Chicago,2014,Sr,0.151,0.051,65.69%
80688,Paris Burns,Illinois-Chicago,2014,Jr,0.100,0.043,64.38%
30904,Ahman Fells,Illinois-Chicago,2014,Sr,0.000,0.000,72.00%
9312,Jay Harris,Illinois-Chicago,2014,Sr,0.111,0.051,86.59%
57267,Hans-Christian Lauer,Illinois-Chicago,2014,So,0.000,0.000,50.00%
80690,Jason McClellan,Illinois-Chicago,2014,Jr,0.074,0.034,70.00%
57269,Markese McGuire,Illinois-Chicago,2014,So,0.000,0.000,90.63%
80687,D'Juan Miller,Illinois-Chicago,2014,Jr,0.038,0.024,75.00%
80691,Tai Odiase,Illinois-Chicago,2014,Fr,0.057,0.033,79.25%
42900,Jay Parker,Illinois-Chicago,2014,RS-Sr,0.000,0.000,66.67%
42901,Gabe Snider,Illinois-Chicago,2014,Jr,0.143,0.067,66.67%
57270,Lance Whitaker,Illinois-Chicago,2014,Fr,0.182,0.040,80.00%
57271,Marcus White,Illinois-Chicago,2014,So,NA,0.000,100.00%
42903,Jake Wiegand,Illinois-Chicago,2014,Jr,0.099,0.063,75.27%
80847,DeVaughn Akoon-Purcell,Illinois State,2014,Jr,0.080,0.039,85.84%
80844,Mark Hall (2),Illinois State,2014,So,NA,0.000,NA
57166,Deontae Hawkins,Illinois State,2014,So,0.077,0.022,73.68%
57167,Bobby Hunter,Illinois State,2014,Sr,0.111,0.069,66.67%
30526,John Jones,Illinois State,2014,Sr,0.061,0.027,83.33%
57168,Daishon Knight,Illinois State,2014,Sr,0.130,0.051,69.09%
57169,Paris Lee,Illinois State,2014,So,0.148,0.075,56.67%
57170,Reggie Lynch,Illinois State,2014,So,0.056,0.036,83.19%
80845,Justin McCloud,Illinois State,2014,Jr,1.000,0.167,0.00%
52287,MiKyle Mcintosh,Illinois State,2014,Fr,0.197,0.087,69.05%
80846,Will Ransom,Illinois State,2014,Jr,0.063,0.056,44.44%
82905,James Stawarz,Illinois State,2014,Sr,NA,NA,NA
57171,Tony Wills,Illinois State,2014,So,0.250,0.125,70.59%
41492,Leron Black,Illinois,2014,Fr,0.103,0.028,60.61%
24314,Austin Colbert,Illinois,2014,So,0.100,0.059,57.14%
28960,Aaron Cosby,Illinois,2014,Jr,0.063,0.021,69.57%
24222,Nnanna Egwu,Illinois,2014,Sr,0.061,0.020,61.11%
56659,Malcolm Hill,Illinois,2014,So,0.184,0.040,78.29%
42317,Mike LaTulip,Illinois,2014,Jr,NA,NA,100.00%
79847,Cameron Liss,Illinois,2014,Fr,NA,NA,NA
56660,Maverick Morgan,Illinois,2014,So,0.000,0.000,75.00%
24684,Kendrick Nunn,Illinois,2014,So,0.078,0.026,78.57%
9335,Rayvonte Rice,Illinois,2014,Sr,0.175,0.088,76.70%
9326,Ahmad Starks,Illinois,2014,Sr,0.095,0.019,81.82%
56661,Jaylon Tate,Illinois,2014,So,0.412,0.140,71.43%
58875,Mitchell Badillo,Incarnate Word,2014,Jr,0.043,0.033,64.79%
58876,John Baker,Incarnate Word,2014,So,0.111,0.077,50.00%
58877,Winslo Barry,Incarnate Word,2014,Sr,0.000,0.000,0.00%
58878,Marcus Brock,Incarnate Word,2014,So,NA,NA,NA
81327,Traylin Farris,Incarnate Word,2014,Fr,0.092,0.057,72.50%
81328,Austin Henry,Incarnate Word,2014,Fr,0.000,0.000,75.00%
58880,Kyle Hittle,Incarnate Word,2014,Jr,0.090,0.065,75.00%
58881,Phillip Johnson,Incarnate Word,2014,So,0.000,0.000,100.00%
81329,Shawn Johnson,Incarnate Word,2014,Fr,0.083,0.061,66.67%
44165,Jerred Kite,Incarnate Word,2014,So,0.133,0.118,50.00%
58882,Denzel Livingston,Incarnate Word,2014,Sr,0.143,0.072,58.67%
81330,Jontrell Walker,Incarnate Word,2014,Fr,0.119,0.054,67.09%
80838,Kalen Alexander,Indiana State,2014,So,NA,NA,NA
80839,Nick Amor,Indiana State,2014,So,NA,NA,NA
42598,T.J. Bell,Indiana State,2014,So,0.114,0.063,66.67%
80840,Tre' Bennett,Indiana State,2014,Jr,0.054,0.033,73.91%
30529,Devonte Brown,Indiana State,2014,Jr,0.191,0.128,71.43%
57176,Alex Etherington,Indiana State,2014,Fr,0.111,0.056,76.92%
30531,Justin Gant,Indiana State,2014,Sr,0.065,0.028,80.65%
23497,Jake Kitchell,Indiana State,2014,Sr,0.079,0.052,67.65%
80841,Brandon Murphy,Indiana State,2014,Fr,0.000,0.000,100.00%
80842,Laquarious Paige,Indiana State,2014,RS-Fr,NA,0.000,0.00%
80843,Grant Prusator,Indiana State,2014,So,NA,0.000,0.00%
57178,Brenton Scott,Indiana State,2014,Fr,0.076,0.048,83.12%
42601,Khristian Smith,Indiana State,2014,Jr,0.061,0.027,86.27%
79848,Jeremiah April,Indiana,2014,Fr,NA,NA,NA
52355,"James Blackmon, Jr.",Indiana,2014,Fr,0.070,0.050,71.60%
56245,Ryan Burton,Indiana,2014,Jr,NA,0.000,NA
24263,Yogi Ferrell,Indiana,2014,Jr,0.064,0.037,71.19%
88424,Jordan Fuchs,Indiana,2014,Fr,0.000,0.000,NA
24322,Collin Hartman,Indiana,2014,So,0.107,0.083,74.29%
71805,Max Montana,Indiana,2014,Fr,0.133,0.111,57.14%
79849,Emmitt Holt,Indiana,2014,Fr,0.125,0.109,50.00%
52349,Robert Johnson (2),Indiana,2014,Fr,0.040,0.028,67.57%
24270,Hanner Mosquera-Perea,Indiana,2014,Jr,0.045,0.030,77.61%
79850,Tim Priller,Indiana,2014,Fr,NA,NA,NA
79851,Nate Ritchie,Indiana,2014,Fr,NA,NA,NA
38331,Stanford Robinson,Indiana,2014,So,0.038,0.025,50.00%
24319,Troy Williams,Indiana,2014,So,0.052,0.038,64.29%
30528,Nick Zeisloft,Indiana,2014,Jr,0.429,0.200,37.50%
48870,Kelvin Amayo,Iona,2014,Jr,0.091,0.084,56.36%
30035,Vangelis Bebis,Iona,2014,Fr,0.000,0.000,0.00%
80903,Schadrac Casimir,Iona,2014,Fr,0.077,0.045,67.31%
23791,Jeylani Dublin,Iona,2014,Sr,0.061,0.055,66.67%
31418,Kristian Duravcevic,Iona,2014,Sr,0.000,0.000,66.67%
44579,Grant Ellis,Iona,2014,So,NA,0.000,NA
44580,A.J. English III,Iona,2014,Jr,0.121,0.085,61.11%
58242,Ryden Hines,Iona,2014,So,0.083,0.067,60.00%
44581,David Laury,Iona,2014,Sr,0.097,0.073,65.42%
80902,Ibn Muhammad,Iona,2014,Jr,0.000,0.000,90.00%
58243,Daniel Robinson,Iona,2014,So,NA,NA,NA
58245,Isaiah Williams,Iona,2014,Jr,0.078,0.071,58.62%
80240,Clayton Custer,Iowa State,2014,Fr,NA,0.000,NA
9301,Bryce Dejean-Jones,Iowa State,2014,Sr,0.099,0.045,71.43%
42426,Sherron Dorsey-Walker,Iowa State,2014,So,0.000,0.000,NA
56880,Daniel Edozie,Iowa State,2014,Sr,0.143,0.063,53.33%
56881,Dustin Hogue,Iowa State,2014,Sr,0.132,0.091,68.82%
56882,Kourtlin Jackson,Iowa State,2014,Jr,NA,NA,NA
57005,Jameel McKay,Iowa State,2014,Jr,0.196,0.121,70.87%
27050,Naz Long,Iowa State,2014,Jr,0.064,0.054,92.68%
56883,Monte Morris,Iowa State,2014,So,0.134,0.063,71.05%
31320,Abdel Nader,Iowa State,2014,Jr,0.093,0.055,69.70%
42429,Georges Niang,Iowa State,2014,Jr,0.043,0.014,75.73%
80241,Daniel Stensland,Iowa State,2014,Fr,NA,NA,NA
56884,Matt Thomas,Iowa State,2014,So,0.000,0.000,73.91%
41629,Georgios Tsalmpouris,Iowa State,2014,Fr,NA,NA,NA
42315,Anthony Clemmons,Iowa,2014,Jr,0.100,0.048,68.09%
28755,Kyle Denning,Iowa,2014,Sr,NA,NA,NA
79853,Trey Dickerson,Iowa,2014,So,0.143,0.063,66.67%
79854,Brady Ellingson,Iowa,2014,RS-Fr,NA,NA,NA
33244,Mike Gesell,Iowa,2014,Jr,0.068,0.025,86.79%
56664,Peter Jok,Iowa,2014,So,0.136,0.029,71.43%
28757,Josh Oglesby,Iowa,2014,Sr,0.000,0.000,100.00%
28758,Gabriel Olaseni,Iowa,2014,Sr,0.125,0.060,75.51%
82889,Charlie Rose,Iowa,2014,Fr,NA,NA,NA
27774,Dominique Uhl,Iowa,2014,Fr,0.000,0.000,100.00%
61244,Okey Ukah,Iowa,2014,Jr,NA,NA,NA
24236,Jarrod Uthoff,Iowa,2014,Jr,0.077,0.020,76.06%
28759,Aaron White,Iowa,2014,Sr,0.074,0.044,73.97%
24650,Adam Woodbury,Iowa,2014,Jr,0.090,0.035,68.35%
81493,Michael Calder,Fort Wayne,2014,Jr,0.138,0.085,72.73%
43185,Brent Calhoun,Fort Wayne,2014,So,0.091,0.040,60.00%
31532,Joe Edwards,Fort Wayne,2014,Sr,0.087,0.055,72.29%
57500,Mo Evans,Fort Wayne,2014,So,0.037,0.022,69.39%
22588,Steve Forbes,Fort Wayne,2014,Sr,0.105,0.067,69.06%
31527,Herbert Graham,Fort Wayne,2014,Jr,0.000,0.000,NA
81495,Jure Gunjina,Fort Wayne,2014,Jr,0.037,0.030,85.71%
43183,Kevin Harden,Fort Wayne,2014,Sr,0.000,0.000,100.00%
31179,Max Landis,Fort Wayne,2014,Jr,0.083,0.063,74.63%
31528,Isaiah McCray,Fort Wayne,2014,Sr,0.103,0.071,80.72%
81497,Nick Moschetti,Fort Wayne,2014,Fr,NA,NA,NA
57499,Trevor Osborn,Fort Wayne,2014,So,NA,NA,NA
43182,Joe Reed,Fort Wayne,2014,Jr,0.130,0.079,75.36%
31665,Mason Archie II,IUPUI,2014,Jr,0.109,0.052,63.64%
31536,Marcellus Barksdale,IUPUI,2014,Jr,0.118,0.041,80.37%
30894,P.J. Boutte,IUPUI,2014,Jr,0.042,0.021,81.48%
81498,Aaron Brennan,IUPUI,2014,Fr,0.055,0.033,60.47%
81499,John Hubler,IUPUI,2014,Fr,0.000,0.000,NA
57498,Josh James (2),IUPUI,2014,So,0.078,0.051,82.76%
81500,D.J. McCall,IUPUI,2014,Fr,0.045,0.031,65.57%
57497,Jalen McCallum,IUPUI,2014,So,0.000,0.000,0.00%
57496,Khufu Najee,IUPUI,2014,Sr,0.150,0.025,82.35%
43179,Elijah Ray,IUPUI,2014,So,0.083,0.042,84.85%
57495,Justus Stanback,IUPUI,2014,So,0.056,0.015,0.00%
57371,Leo Svete,IUPUI,2014,Fr,0.143,0.061,78.26%
31621,DavRon Williams,IUPUI,2014,Jr,0.052,0.037,63.77%
85789,Kaven Bernard,Jackson State,2014,Jr,0.113,0.056,65.85%
59035,Treshawn Bolden,Jackson State,2014,So,0.057,0.033,70.42%
59036,Javeres Brent,Jackson State,2014,So,0.000,0.000,73.68%
60094,Pierre Crawford,Jackson State,2014,Sr,0.000,0.000,66.67%
82944,Dre'Sean Looney,Jackson State,2014,Fr,0.059,0.032,92.31%
59037,Marcus Love,Jackson State,2014,So,0.250,0.071,80.00%
85788,Gerrald Maddox,Jackson State,2014,So,0.000,0.000,NA
59038,Janarius Middleton,Jackson State,2014,So,0.029,0.017,48.00%
57482,Jaleel Queary,Jackson State,2014,Sr,0.043,0.018,76.19%
59039,Dontaveon Robinson,Jackson State,2014,So,0.063,0.028,68.97%
86210,Yettra Specks,Jackson State,2014,So,0.026,0.015,75.76%
82946,Dominique Street,Jackson State,2014,Fr,0.250,0.111,100.00%
31484,Derrell Taylor,Jackson State,2014,Sr,0.063,0.043,77.97%
59040,Kenneth Taylor,Jackson State,2014,So,0.000,0.000,NA
82947,Jonathan Thomas (2),Jackson State,2014,Fr,0.000,0.000,93.33%
43408,Raeford Worsham,Jackson State,2014,Jr,0.089,0.059,71.43%
81135,Dietrich Cole,Jacksonville State,2014,Fr,0.000,0.000,66.67%
42887,Gabriel Dos Santos,Jacksonville State,2014,Jr,NA,NA,NA
81137,Malcolm Drumwright,Jacksonville State,2014,Fr,0.080,0.022,70.59%
57468,D.J. Felder,Jacksonville State,2014,Sr,0.071,0.021,71.79%
57467,Jamal Hunter,Jacksonville State,2014,Sr,0.047,0.025,63.16%
81139,Dontay Jackson,Jacksonville State,2014,Jr,0.000,0.000,56.00%
43134,Joe Kuligoski,Jacksonville State,2014,So,0.000,0.000,0.00%
57465,Undra Mitchem,Jacksonville State,2014,So,0.000,0.000,66.67%
23575,Avery Moore,Jacksonville State,2014,Sr,0.056,0.020,82.61%
31355,Darion Rackley,Jacksonville State,2014,Sr,0.082,0.050,77.25%
57464,Randall Smith,Jacksonville State,2014,Fr,0.000,0.000,100.00%
81142,JaQuail Townser,Jacksonville State,2014,Jr,0.000,0.000,67.39%
57463,Jeremy Watson,Jacksonville State,2014,Jr,0.074,0.047,61.86%
34810,Josh Adeyeye,Jacksonville,2014,Jr,0.091,0.034,72.41%
42586,Kori Babineaux,Jacksonville,2014,Jr,0.083,0.043,75.20%
45154,Marcellous Bell,Jacksonville,2014,Jr,0.071,0.048,85.71%
31035,Jeremy Bogus,Jacksonville,2014,Sr,NA,NA,NA
85585,Jaspin Canteen,Jacksonville,2014,Jr,NA,NA,NA
80326,Antwon Clayton,Jacksonville,2014,Fr,0.098,0.065,72.00%
80324,Darius Dawkins,Jacksonville,2014,RS-Jr,NA,NA,NA
80314,B.J. Edwards,Jacksonville,2014,Fr,0.000,0.000,25.00%
57902,Omar El Manasterly,Jacksonville,2014,So,0.071,0.034,84.62%
80328,Tim Gill,Jacksonville,2014,Jr,0.059,0.030,66.67%
57901,J.R. Holder,Jacksonville,2014,So,0.106,0.068,75.26%
44871,Shea Jones,Jacksonville,2014,So,0.000,0.000,54.55%
26821,Andris Misters,Jacksonville,2014,Jr,0.031,0.014,79.61%
57900,Josh Murray,Jacksonville,2014,So,0.083,0.071,0.00%
57903,Marcel White,Jacksonville,2014,So,0.130,0.058,66.67%
44720,Dimitrije Cabarkapa,James Madison,2014,So,0.000,0.000,77.78%
44722,Ron Curry,James Madison,2014,Jr,0.128,0.058,87.79%
58210,Yohanny Dalembert,James Madison,2014,So,0.084,0.058,77.86%
80570,Winston Grays,James Madison,2014,Jr,0.128,0.059,72.00%
80573,Hari Hall,James Madison,2014,Fr,0.067,0.033,66.67%
58211,Jackson Kent,James Madison,2014,So,0.128,0.050,69.33%
58212,Ivan Lukic,James Madison,2014,So,0.000,0.000,85.71%
80571,Joey McLean,James Madison,2014,Fr,0.200,0.114,85.00%
44723,Andre Nation,James Madison,2014,Jr,0.111,0.063,85.71%
32723,Paulius Satkus,James Madison,2014,So,0.067,0.045,77.19%
37827,Tom Vodanovich,James Madison,2014,So,0.134,0.103,61.54%
63906,Shawn Wilborne,James Madison,2014,So,NA,NA,NA
32978,Brandon Bolden,Kansas State,2014,So,0.200,0.167,66.67%
31001,Justin Edwards,Kansas State,2014,Jr,0.052,0.042,69.23%
59224,Marcus Foster,Kansas State,2014,So,0.032,0.016,80.20%
28940,Thomas Gipson,Kansas State,2014,Sr,0.111,0.063,77.71%
80238,Malek Harris,Kansas State,2014,Fr,0.065,0.042,66.67%
80239,Tre Harris,Kansas State,2014,Fr,0.200,0.091,75.00%
45138,Stephen Hurt,Kansas State,2014,Jr,0.094,0.034,66.67%
59227,Wesley Iwundu,Kansas State,2014,So,0.054,0.030,64.94%
59226,Nigel Johnson,Kansas State,2014,So,0.028,0.015,75.81%
28942,Shawn Meyer,Kansas State,2014,Sr,NA,NA,NA
28944,Brian Rohleder,Kansas State,2014,Jr,0.000,0.000,100.00%
82876,Mason Schoen,Kansas State,2014,Fr,NA,NA,NA
24704,Jevon Thomas,Kansas State,2014,So,0.069,0.048,58.82%
23293,Nino Williams,Kansas State,2014,Sr,0.081,0.030,79.61%
42079,Cliff Alexander,Kansas,2014,Fr,0.080,0.051,70.27%
24256,Perry Ellis,Kansas,2014,Jr,0.088,0.043,75.00%
28832,Christian Garrett,Kansas,2014,Sr,NA,NA,NA
41320,Devonte' Graham,Kansas,2014,Fr,0.000,0.000,74.24%
33247,Brannen Greene,Kansas,2014,So,0.100,0.030,94.44%
88461,Chris Huey,Kansas,2014,Sr,NA,0.000,NA
24657,Landen Lucas,Kansas,2014,So,0.017,0.013,80.95%
42423,Evan Manning,Kansas,2014,Jr,NA,NA,NA
56870,Frank Mason,Kansas,2014,So,0.082,0.044,66.10%
24196,Hunter Mickelson,Kansas,2014,Jr,0.077,0.045,54.55%
41726,Sviatoslav Mykhailiuk,Kansas,2014,Fr,0.000,0.000,33.33%
52352,"Kelly Oubre, Jr.",Kansas,2014,Fr,0.157,0.076,77.36%
80235,Josh Pollard,Kansas,2014,Fr,NA,NA,NA
24687,Wayne Selden,Kansas,2014,So,0.106,0.045,86.17%
42425,Tyler Self,Kansas,2014,So,NA,NA,NA
27091,Jamari Traylor,Kansas,2014,Jr,0.198,0.119,58.82%
80331,Alijah Bennett,Kennesaw State,2014,So,0.000,0.000,0.00%
45150,Yonel Brown,Kennesaw State,2014,Jr,0.063,0.046,77.42%
57899,Charlie Byers,Kennesaw State,2014,Sr,NA,NA,0.00%
31365,Orlando Coleman,Kennesaw State,2014,Jr,0.000,0.000,57.14%
80332,Justin Diecker,Kennesaw State,2014,Fr,0.000,0.000,0.00%
57898,Jordan Jones,Kennesaw State,2014,Fr,0.080,0.054,75.00%
28795,Willy Kouassi,Kennesaw State,2014,Jr,0.015,0.011,86.96%
31037,Delbert Love,Kennesaw State,2014,Sr,0.082,0.051,48.28%
80330,Nick Masterson,Kennesaw State,2014,Fr,0.000,0.000,75.00%
28794,Bernard Morena,Kennesaw State,2014,Jr,0.090,0.065,65.38%
80329,Cameron Neysmith,Kennesaw State,2014,Fr,NA,NA,NA
45146,Nigel Pruitt,Kennesaw State,2014,Jr,0.114,0.055,85.94%
23963,Nate Rucker,Kennesaw State,2014,Sr,0.048,0.045,0.00%
24289,Damien Wilson,Kennesaw State,2014,Jr,0.077,0.043,64.41%
24360,Tanner Wozniak,Kennesaw State,2014,Sr,NA,0.000,NA
80736,Gary Akbar,Kent State,2014,Jr,0.139,0.081,73.47%
31305,Kris Brewer,Kent State,2014,Sr,0.088,0.038,87.97%
56941,Craig Brown,Kent State,2014,Sr,0.000,0.000,73.68%
80735,Raasean Davis,Kent State,2014,Fr,0.000,0.000,NA
57392,Jon Fleming,Kent State,2014,So,NA,NA,NA
44716,Jimmy Hall,Kent State,2014,So,0.117,0.052,68.29%
23925,Derek Jackson,Kent State,2014,Sr,0.074,0.038,60.32%
57393,Marquiez Lawrence,Kent State,2014,So,0.158,0.111,80.00%
31306,Devareaux Manley,Kent State,2014,Sr,0.097,0.042,86.52%
26330,Christopher Ortiz,Kent State,2014,Jr,0.065,0.036,85.71%
42949,Khaliq Spicer,Kent State,2014,Jr,0.036,0.024,79.45%
42950,Kellon Thomas,Kent State,2014,RS-Jr,0.100,0.038,40.00%
22561,Blake Vedder,Kent State,2014,Sr,NA,NA,NA
41438,Devin Booker (2),Kentucky,2014,Fr,0.059,0.024,77.19%
24287,Willie Cauley-Stein,Kentucky,2014,Jr,0.074,0.046,75.51%
56698,E.J. Floreal,Kentucky,2014,So,NA,NA,NA
24309,Aaron Harrison,Kentucky,2014,So,0.143,0.059,67.50%
24306,Andrew Harrison,Kentucky,2014,So,0.080,0.028,66.67%
50098,Dominique Hawkins,Kentucky,2014,So,1.000,0.167,0.00%
24676,Dakari Johnson,Kentucky,2014,So,0.015,0.008,68.42%
46364,Tod Lanter,Kentucky,2014,Sr,NA,NA,NA
41431,Marcus Lee (2),Kentucky,2014,So,0.026,0.019,82.35%
30366,Brian Long,Kentucky,2014,Sr,NA,NA,NA
28238,Trey Lyles,Kentucky,2014,Fr,0.138,0.053,51.16%
30367,Sam Malone,Kentucky,2014,Sr,NA,NA,NA
24266,Alex Poythress,Kentucky,2014,Jr,0.000,0.000,60.00%
39311,Karl-Anthony Towns,Kentucky,2014,Fr,0.189,0.081,60.71%
52567,Tyler Ulis,Kentucky,2014,Fr,0.000,0.000,55.56%
28227,Derek Willis,Kentucky,2014,So,NA,0.000,100.00%
30584,Rohan Brown,La Salle,2014,Jr,0.000,0.000,66.67%
61164,Hank Davis,La Salle,2014,So,NA,NA,NA
31222,Khalid Lewis,La Salle,2014,Jr,0.051,0.016,76.92%
48108,O.J. Lewis,La Salle,2014,Jr,NA,NA,NA
30581,D.J. Peterson,La Salle,2014,Sr,0.000,0.000,90.91%
9289,Jordan Price,La Salle,2014,So,0.086,0.039,80.50%
45305,Cleon Roberts,La Salle,2014,So,0.069,0.036,74.70%
80365,Johnnie Shuler,La Salle,2014,Fr,0.000,0.000,72.73%
56943,Amar Stukes,La Salle,2014,Fr,0.056,0.033,81.36%
80366,Tony Washington,La Salle,2014,Fr,0.000,0.000,NA
30583,Jerrell Wright,La Salle,2014,Sr,0.095,0.066,78.83%
30582,Steve Zack,La Salle,2014,Sr,0.053,0.028,75.32%
59022,J.J. Davenport,Louisiana,2014,Sr,0.000,0.000,88.89%
59021,Vieux Kande,Louisiana,2014,So,0.000,0.000,66.67%
43429,Aaron Leblanc,Louisiana,2014,Sr,0.000,0.000,NA
28798,Shawn Long,Louisiana,2014,Jr,0.089,0.060,69.03%
59020,Hayward Register,Louisiana,2014,So,0.000,0.000,80.00%
31467,Xavian Rimmer,Louisiana,2014,Sr,0.054,0.047,70.00%
43431,Kasey Shepherd,Louisiana,2014,Jr,0.056,0.038,90.00%
81430,Johnathan Stove,Louisiana,2014,Fr,0.090,0.067,65.38%
81431,Devonta Walker,Louisiana,2014,Jr,0.072,0.053,79.03%
81432,Bryce Washington,Louisiana,2014,Fr,0.047,0.033,72.00%
23309,Brian Williams (3),Louisiana,2014,Sr,0.100,0.046,73.68%
23044,Donovan Williams,Louisiana,2014,Sr,0.000,0.000,NA
81433,Tiremone Williams,Louisiana,2014,Jr,0.125,0.091,22.22%
81434,Jay Wright,Louisiana,2014,So,0.087,0.050,65.89%
43433,Steven Wronkoski,Louisiana,2014,Jr,0.067,0.063,53.33%
59012,Chinedu Amajoyi,Louisiana-Monroe ,2014,Sr,0.000,0.000,100.00%
81443,Prince Cooper,Louisiana-Monroe ,2014,So,0.500,0.091,66.67%
59014,Nick Coppola,Louisiana-Monroe ,2014,So,0.032,0.014,81.36%
81444,Majok Deng,Louisiana-Monroe ,2014,Jr,0.068,0.042,73.86%
81445,Mack Foster,Louisiana-Monroe ,2014,Jr,0.060,0.043,75.00%
59015,DeMondre Harvey,Louisiana-Monroe ,2014,Jr,0.082,0.065,55.56%
59016,Tylor Ongwae,Louisiana-Monroe ,2014,Sr,0.099,0.046,80.27%
