GMID,Name,School,Year,Grade,S2PA,S2PM,S2PMAss,DunkA,DunkM,L2PA,L2PM,L2PMAss,A3P,M3P,Ass3PM,FTA,FTM
69742,Maurice Hubbard,Ball State,2009,Fr,3,1,1,1,1,10,1,0,0,0,0,0,0
11378,Jarrod Jones,Ball State,2009,So,27,15,11,3,3,47,10,8,1,0,0,16,9
11381,Malik Perry,Ball State,2009,Jr,13,10,4,0,0,10,5,0,0,0,0,13,7
11379,Jauwan Scaife,Ball State,2009,Fr,7,5,2,0,0,14,2,1,20,5,4,15,12
11384,Pierre Sneed,Ball State,2009,So,5,1,0,0,0,15,3,3,1,0,0,0,0
5797,Terrence Watson,Ball State,2009,Sr,29,16,5,4,3,19,6,5,0,0,0,24,17
4130,Quincy Acy,Baylor,2009,So,59,49,38,38,36,34,18,7,0,0,0,39,30
1945,Tweety Carter,Baylor,2009,Sr,31,15,4,0,0,62,30,0,95,41,22,41,33
4152,Givon Crump,Baylor,2009,Fr,0,0,0,0,0,1,0,0,1,0,0,0,0
4154,Nolan Dennis,Baylor,2009,Fr,4,2,2,0,0,5,1,1,3,1,1,4,2
4067,LaceDarius Dunn,Baylor,2009,Jr,37,24,10,2,2,59,20,2,108,49,36,53,42
4145,Fred Ellis,Baylor,2009,So,5,2,1,0,0,6,0,0,9,3,3,4,3
4151,Oscar Griffin,Baylor,2009,Fr,0,0,0,0,0,0,0,0,0,0,0,2,1
4149,Cory Jefferson,Baylor,2009,Fr,0,0,0,0,0,0,0,0,0,0,0,4,3
4142,Anthony Jones,Baylor,2009,So,26,16,7,6,6,42,13,3,46,13,11,22,14
4146,Josh Lomers,Baylor,2009,Sr,55,46,28,11,11,21,8,2,0,0,0,45,32
4153,Dragan Sekelja,Baylor,2009,Fr,0,0,0,0,0,1,1,1,0,0,0,0,0
4037,Ekpe Udoh,Baylor,2009,Jr,56,36,11,14,12,144,58,21,13,3,3,76,49
4150,A.J. Walton,Baylor,2009,Fr,8,5,1,0,0,14,4,1,18,6,6,9,5
14154,Brandon Baker,Belmont,2009,Fr,3,2,1,0,0,1,0,0,2,0,0,5,5
14152,Adam Barnes,Belmont,2009,Fr,1,0,0,0,0,1,0,0,0,0,0,0,0
14160,Keaton Belcher,Belmont,2009,Sr,9,6,4,1,1,7,3,1,17,4,3,0,0
14159,Jordan Campbell,Belmont,2009,Jr,0,0,0,0,0,4,0,0,11,5,4,1,0
14156,Ian Clark,Belmont,2009,Fr,5,2,0,0,0,14,5,1,10,5,5,6,5
14155,Drew Hanlen,Belmont,2009,So,2,2,0,0,0,2,1,1,5,2,2,3,2
14161,Mick Hedgepeth,Belmont,2009,So,12,7,4,0,0,13,6,3,1,0,0,13,8
14157,Jon House,Belmont,2009,Jr,7,5,2,0,0,4,1,0,1,0,0,2,2
3641,Kerron Johnson,Belmont,2009,Fr,5,3,0,0,0,2,0,0,3,1,1,11,7
14164,Trevor Noack,Belmont,2009,Fr,0,0,0,0,0,1,0,0,2,0,0,0,0
14158,Jonny Rice,Belmont,2009,So,0,0,0,0,0,0,0,0,3,1,1,0,0
7930,Scott Saunders,Belmont,2009,So,12,8,5,1,1,6,1,0,0,0,0,11,8
19024,Albert Abrahams,Bethune-Cookman,2009,Jr,6,5,3,0,0,14,3,1,0,0,0,5,3
19036,Tyrel Adams,Bethune-Cookman,2009,Sr,3,1,0,0,0,2,0,0,0,0,0,4,4
19032,Kene Anusionwu,Bethune-Cookman,2009,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
19034,Rashad Bailey,Bethune-Cookman,2009,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
19030,Javoris Bryant,Bethune-Cookman,2009,Fr,0,0,0,0,0,3,0,0,0,0,0,3,2
19033,Kevin Dukes,Bethune-Cookman,2009,Fr,0,0,0,0,0,2,1,0,9,2,1,0,0
19035,"Stanley Elliott, Jr.",Bethune-Cookman,2009,So,6,3,1,0,0,7,2,1,3,1,1,8,6
19031,"Jerry Jones, Jr.",Bethune-Cookman,2009,So,2,2,0,0,0,2,0,0,5,0,0,1,0
19027,Aric Miller,Bethune-Cookman,2009,Fr,1,0,0,0,0,2,1,1,1,1,1,1,0
19028,C.J. Reed,Bethune-Cookman,2009,So,11,4,0,0,0,29,9,0,15,5,1,11,9
19025,Alexander Starling,Bethune-Cookman,2009,Jr,13,5,2,1,0,10,4,3,1,0,0,12,9
19029,Jarrell Thomas,Bethune-Cookman,2009,Sr,0,0,0,0,0,2,0,0,3,1,1,0,0
19026,Antroine Williford,Bethune-Cookman,2009,Fr,1,0,0,0,0,4,0,0,0,0,0,0,0
17646,Moussa Camara,Binghamton,2009,Jr,0,0,0,0,0,2,0,0,8,2,2,2,1
17642,Jimmy Gray,Binghamton,2009,Fr,0,0,0,0,0,0,0,0,2,1,1,0,0
17647,Pina Guillaume,Binghamton,2009,Fr,0,0,0,0,0,2,1,1,1,0,0,0,0
17645,Mike Horn,Binghamton,2009,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
17644,Mahamoud Jabbi,Binghamton,2009,Jr,4,3,2,0,0,2,1,0,1,0,0,0,0
17649,Taylor Johnston,Binghamton,2009,Fr,0,0,0,0,0,0,0,0,1,0,0,0,0
17639,Chretien Lukusa,Binghamton,2009,Jr,2,1,0,0,0,2,1,0,5,3,3,5,2
17648,Preston Pena,Binghamton,2009,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
17650,Umur Peten,Binghamton,2009,Jr,2,2,2,0,0,1,0,0,2,1,1,0,0
17641,Javon Ralling,Binghamton,2009,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
17643,Kyrie Sutton,Binghamton,2009,So,1,1,0,0,0,13,7,3,0,0,0,0,0
17640,Dylan Talley,Binghamton,2009,Fr,3,1,0,0,0,7,2,0,2,1,1,3,2
9555,Greer Wright,Binghamton,2009,Jr,3,2,0,0,0,3,1,0,7,0,0,10,6
8758,La'Shard Anderson,Boise State,2009,Jr,4,2,1,0,0,16,4,0,9,4,3,6,6
8761,Robert Arnold,Boise State,2009,Jr,7,3,1,0,0,19,7,0,25,5,4,10,7
8757,Kurt Cunningham,Boise State,2009,Sr,8,2,1,0,0,15,6,4,1,0,0,16,11
8759,Nate Larsen,Boise State,2009,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
8753,Daequon Montreal,Boise State,2009,Jr,20,12,9,3,2,24,8,5,8,3,3,11,7
8766,Zack Moritz,Boise State,2009,Jr,8,6,2,0,0,11,4,0,0,0,0,2,2
8760,Paul Noonan,Boise State,2009,Jr,1,1,0,0,0,3,1,1,9,3,3,0,0
8755,Ike Okoye,Boise State,2009,Sr,26,18,11,3,1,45,21,12,0,0,0,19,17
8765,Westly Perryman,Boise State,2009,RS-Jr,0,0,0,0,0,1,0,0,1,0,0,0,0
8756,Justin Salzwedel,Boise State,2009,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
8752,Anthony Thomas,Boise State,2009,Sr,8,5,2,0,0,8,4,1,23,7,5,9,7
8764,Tyler Young,Boise State,2009,Fr,0,0,0,0,0,1,1,1,0,0,0,0,0
3764,Cortney Dunn,Boston College,2009,Jr,20,7,4,1,1,5,1,0,0,0,0,7,5
3765,Dallas Elmore,Boston College,2009,So,21,13,4,2,2,25,8,6,4,0,0,22,14
3771,Reggie Jackson,Boston College,2009,So,62,35,7,5,4,64,27,3,49,16,8,37,26
3769,Nick Mosakowski,Boston College,2009,So,0,0,0,0,0,0,0,0,0,0,0,0,0
3762,Biko Paris,Boston College,2009,Jr,26,12,4,0,0,15,6,1,11,0,0,9,3
3763,Corey Raji,Boston College,2009,Jr,56,31,18,0,0,65,29,23,3,0,0,38,26
3766,Evan Ravenel,Boston College,2009,So,15,8,5,5,4,12,5,2,0,0,0,7,6
4831,Peter Rehnquist,Boston College,2009,So,0,0,0,0,0,1,0,0,1,0,0,0,0
3772,Tyler Roche,Boston College,2009,Sr,10,6,3,0,0,27,12,7,42,17,17,16,13
3770,Rakim Sanders,Boston College,2009,Jr,40,18,4,3,2,53,23,7,51,17,10,28,19
3768,Josh Southern,Boston College,2009,Jr,27,13,5,0,0,33,13,4,0,0,0,18,12
3767,Joe Trapani,Boston College,2009,Jr,51,26,13,3,3,45,13,10,75,21,21,30,22
17705,Tunde Agboola,Boston University,2009,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
17694,B.J. Bailey,Boston University,2009,Fr,3,2,0,0,0,3,1,0,0,0,0,5,5
17700,John Holland,Boston University,2009,Jr,18,12,3,4,4,17,8,1,21,5,4,24,17
17697,Corey Lowe,Boston University,2009,Sr,7,3,0,0,0,15,4,0,21,6,4,11,8
17706,Tyler Morris,Boston University,2009,Sr,7,2,1,0,0,16,6,1,20,8,5,10,9
17698,Jake O'Brien,Boston University,2009,So,13,8,6,2,1,28,10,4,26,8,5,13,13
17699,Jeff Pelage,Boston University,2009,So,8,3,1,1,1,2,1,0,0,0,0,10,5
17702,Michael Schulze,Boston University,2009,Sr,1,0,0,0,0,0,0,0,0,0,0,0,0
17707,Valdas Sirutis,Boston University,2009,Sr,5,3,3,0,0,1,0,0,5,2,2,0,0
17704,Sherrod Smith,Boston University,2009,Sr,1,0,0,0,0,0,0,0,0,0,0,0,0
17696,Carlos Strong,Boston University,2009,Sr,4,0,0,0,0,10,4,1,18,8,7,2,2
17695,Brendan Sullivan,Boston University,2009,Sr,1,0,0,0,0,0,0,0,1,1,1,0,0
11280,Dee Brown,Bowling Green,2009,So,4,2,1,0,0,22,5,0,19,9,7,8,7
11277,A'uston Calhoun,Bowling Green,2009,Fr,0,0,0,0,0,1,0,0,1,0,0,2,1
11284,Jordon Crawford,Bowling Green,2009,Fr,3,2,1,0,0,8,1,0,5,1,1,0,0
11282,James Erger,Bowling Green,2009,Fr,0,0,0,0,0,1,0,0,2,1,1,0,0
9150,Darion Goins,Bowling Green,2009,Jr,0,0,0,0,0,3,0,0,0,0,0,2,0
11283,Joe Jakubowski,Bowling Green,2009,Jr,8,3,1,0,0,10,1,0,17,6,5,3,0
11287,Matt Karaffa,Bowling Green,2009,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
11285,Luke Kraus,Bowling Green,2009,Fr,1,1,0,0,0,5,2,1,3,2,2,2,0
11286,Marc Larson,Bowling Green,2009,Sr,20,10,6,3,3,17,5,5,0,0,0,11,8
11281,Erik Marschall,Bowling Green,2009,Sr,19,11,8,0,0,19,3,1,1,0,0,14,11
11278,Danny McElroy,Bowling Green,2009,Fr,1,0,0,0,0,10,3,3,1,0,0,4,1
11288,Otis Polk,Bowling Green,2009,Sr,28,17,10,1,0,16,7,2,0,0,0,15,10
11289,Scott Thomas,Bowling Green,2009,So,13,6,3,0,0,24,12,8,20,8,8,21,16
7065,Taylor Brown,Bradley,2009,So,17,10,4,0,0,58,20,12,23,6,5,28,24
4527,Dodie Dunson,Bradley,2009,RS-Sr,0,0,0,0,0,2,0,0,2,0,0,2,0
7058,Jake Eastman,Bradley,2009,Fr,3,1,0,0,0,10,2,1,5,1,1,10,5
7066,Will Egolf,Bradley,2009,So,19,17,12,1,1,49,23,11,0,0,0,8,7
7060,Milos Knezevic,Bradley,2009,Fr,0,0,0,0,0,3,2,1,8,1,1,0,0
7064,Sam Maniscalco,Bradley,2009,Jr,15,12,2,0,0,26,10,2,48,16,11,27,26
7057,Eddren McCain,Bradley,2009,So,4,3,1,0,0,9,4,1,8,0,0,8,5
7062,Ryan Phillips,Bradley,2009,Sr,1,1,1,0,0,0,0,0,2,0,0,0,0
7055,Chris Roberts,Bradley,2009,Sr,10,8,3,2,2,37,13,2,36,15,10,25,17
7056,Dyricus Simms-Edwards,Bradley,2009,Fr,7,6,0,0,0,23,5,0,13,4,4,12,9
7063,Sam Singh,Bradley,2009,Sr,8,4,3,0,0,9,1,1,0,0,0,10,8
7053,Anthony Thompson,Bradley,2009,So,2,2,1,1,1,5,4,3,0,0,0,3,2
7052,Andrew Warren,Bradley,2009,Jr,10,5,2,0,0,58,16,2,50,19,14,33,28
7054,Charonn Woods,Bradley,2009,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
12331,Marques Coleman,Brown,2009,Fr,0,0,0,0,0,2,0,0,0,0,0,0,0
12335,Steve Gruber,Brown,2009,Sr,3,1,0,0,0,6,1,0,1,1,0,5,5
12336,Tucker Halpern,Brown,2009,Fr,5,2,0,0,0,9,5,1,20,6,5,2,2
12330,Jean Herbert-Harris,Brown,2009,So,3,1,0,0,0,3,1,0,3,1,1,1,0
12329,Garrett Leffelman,Brown,2009,Jr,5,5,2,0,0,3,3,1,8,5,5,4,3
12327,Andrew McCarthy,Brown,2009,Fr,43,29,18,3,3,18,7,5,3,1,1,6,3
12340,Matt Mullery,Brown,2009,Sr,49,29,16,0,0,11,5,1,11,2,2,31,23
12332,Matt Sullivan,Brown,2009,Fr,9,3,1,0,0,14,3,1,29,9,9,16,13
12343,Peter Sullivan,Brown,2009,Jr,18,8,4,0,0,23,5,2,24,9,9,29,21
12328,Chris Taylor,Brown,2009,Jr,13,7,3,0,0,4,0,0,0,0,0,7,1
12326,Adrian Williams,Brown,2009,Jr,2,1,1,0,0,7,1,0,23,7,7,4,3
20433,Brent Abendroth,Bryant,2009,Fr,0,0,0,0,0,0,0,0,1,0,0,0,0
20435,Chris Birrell,Bryant,2009,Sr,0,0,0,0,0,4,1,0,3,1,1,2,2
20437,Daniel Calandrillo,Bryant,2009,Fr,1,1,0,0,0,0,0,0,0,0,0,0,0
20440,Michael Chroney,Bryant,2009,Jr,4,1,1,0,0,4,1,1,5,1,1,6,5
20434,Cecil Gresham,Bryant,2009,RS-Sr,4,2,1,0,0,13,3,1,13,4,3,3,2
20442,Raphael Jordan,Bryant,2009,Fr,4,2,1,0,0,8,0,0,5,2,2,7,6
20444,Vladyslav Kondratyev,Bryant,2009,Fr,9,8,5,0,0,15,2,1,2,1,1,6,4
20432,Barry Latham,Bryant,2009,Jr,3,2,0,0,0,4,2,2,2,2,2,2,0
20443,Sam LeClerc,Bryant,2009,So,0,0,0,0,0,1,0,0,1,0,0,2,2
10597,Papa Lo,Bryant,2009,So,3,1,0,0,0,2,0,0,0,0,0,0,0
20436,Claybrin McMath,Bryant,2009,Fr,1,0,0,0,0,1,1,0,5,0,0,0,0
20429,Adam Parzych,Bryant,2009,Jr,4,1,0,0,0,2,1,1,6,3,2,2,2
20441,Nick Pontes,Bryant,2009,Sr,5,3,2,0,0,13,4,2,0,0,0,0,0
20438,Don Smith,Bryant,2009,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
20439,Erick Smith,Bryant,2009,Fr,2,0,0,0,0,1,0,0,5,2,2,0,0
20431,Anthony Thomas (2),Bryant,2009,Sr,1,1,0,0,0,0,0,0,0,0,0,0,0
17061,Enoch Andoh,Bucknell,2009,So,1,0,0,0,0,1,0,0,0,0,0,0,0
17066,Patrick Behan,Bucknell,2009,Sr,7,2,0,0,0,20,8,2,0,0,0,2,2
17062,G.W. Boon,Bucknell,2009,Jr,0,0,0,0,0,3,3,0,8,1,1,11,7
17056,Bryan Cohen,Bucknell,2009,So,12,5,0,0,0,8,5,0,10,5,5,7,4
17070,Zach Evans,Bucknell,2009,Sr,0,0,0,0,0,1,0,0,0,0,0,0,0
17064,Matt Fiery,Bucknell,2009,Jr,0,0,0,0,0,0,0,0,1,1,1,0,0
17057,Bryson Johnson,Bucknell,2009,Fr,1,0,0,0,0,2,0,0,22,10,9,1,0
17058,Colin Klebon,Bucknell,2009,Fr,3,1,1,0,0,7,0,0,0,0,0,8,5
17067,Probese Leo,Bucknell,2009,So,0,0,0,0,0,1,0,0,0,0,0,0,0
17065,Mike Muscala,Bucknell,2009,Fr,11,6,1,0,0,14,5,5,2,1,1,1,1
17059,D.J. Rowe,Bucknell,2009,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
17060,Darryl Shazier,Bucknell,2009,Jr,6,3,1,0,0,3,0,0,16,4,3,2,2
17069,Stephen Tyree,Bucknell,2009,Jr,9,7,2,0,0,5,3,0,5,3,3,9,4
17063,Joe Willman,Bucknell,2009,Fr,9,7,2,0,0,6,2,2,0,0,0,2,1
11439,Jawaan Alston,Buffalo,2009,Jr,3,3,2,0,0,5,2,1,0,0,0,2,2
11437,Dave Barnett,Buffalo,2009,So,2,0,0,0,0,2,0,0,2,0,0,2,1
11436,Calvin Betts,Buffalo,2009,Sr,1,0,0,0,0,9,5,4,14,2,2,12,10
11441,Max Boudreau,Buffalo,2009,Sr,8,5,4,0,0,17,3,2,0,0,0,11,7
11440,John Boyer,Buffalo,2009,Sr,3,1,1,0,0,2,1,0,21,9,8,4,4
11442,Mike Clifford,Buffalo,2009,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
11448,Zach Filzen,Buffalo,2009,So,0,0,0,0,0,1,1,1,2,0,0,0,0
11434,Adekambi Laleye,Buffalo,2009,Sr,1,0,0,0,0,1,0,0,0,0,0,0,0
11444,Rodney Pierce,Buffalo,2009,Sr,9,3,1,0,0,18,9,2,21,7,6,10,8
11446,Titus Robinson,Buffalo,2009,So,7,5,3,2,1,6,1,1,1,1,1,4,2
11445,Sean Smiley,Buffalo,2009,Sr,1,0,0,0,0,4,1,0,17,5,5,6,5
11447,Tony Watson,Buffalo,2009,Fr,0,0,0,0,0,1,0,0,1,1,1,0,0
11443,Mitchell Watt,Buffalo,2009,So,4,3,3,1,1,14,5,5,0,0,0,6,3
15387,Alex Anglin,Butler,2009,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
15391,Garrett Butcher,Butler,2009,So,2,1,1,0,0,2,0,0,2,0,0,2,1
15398,Zach Hahn,Butler,2009,Jr,2,1,0,0,0,6,4,0,35,18,14,4,3
8226,Gordon Hayward,Butler,2009,So,35,22,11,3,3,32,13,3,54,17,15,60,48
15393,Matt Howard,Butler,2009,Jr,70,41,30,2,2,39,10,4,4,0,0,58,44
5513,Avery Jukes,Butler,2009,Sr,11,6,1,1,0,10,3,2,21,8,8,11,6
15390,Emerson Kampen,Butler,2009,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
15392,Grant Leiendecker,Butler,2009,Jr,0,0,0,0,0,0,0,0,2,0,0,1,0
9419,Shelvin Mack,Butler,2009,So,24,16,3,0,0,58,23,0,64,24,14,28,22
15395,Ronald Nored,Butler,2009,So,39,20,5,0,0,8,1,0,20,4,3,36,21
15394,Nick Rodgers,Butler,2009,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
15388,Andrew Smith,Butler,2009,Fr,4,1,1,0,0,1,0,0,0,0,0,10,6
15389,Chase Stigall,Butler,2009,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
15396,Shawn Vanzant,Butler,2009,Jr,5,3,0,0,0,2,0,0,17,5,5,7,6
15397,Willie Veasley,Butler,2009,Sr,24,16,6,1,1,18,7,2,47,14,14,13,9
9751,Charles Abouo,Brigham Young,2009,So,5,3,0,0,0,6,3,1,6,3,3,5,3
9753,James Anderson (2),Brigham Young,2009,So,2,1,1,0,0,3,1,0,0,0,0,2,1
9749,Brandon Davies,Brigham Young,2009,Fr,12,9,4,0,0,23,8,1,0,0,0,15,8
3591,Jackson Emery,Brigham Young,2009,Jr,1,1,1,0,0,18,7,2,63,21,20,21,16
9263,Jimmer Fredette,Brigham Young,2009,Jr,38,19,3,0,0,56,18,5,66,28,8,74,67
9757,Noah Hartsrock,Brigham Young,2009,So,27,18,12,1,1,53,19,16,1,0,0,12,11
3587,Tyler Haws,Brigham Young,2009,Fr,2,2,2,0,0,48,23,9,20,7,7,22,21
9755,Logan Magnusson,Brigham Young,2009,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
9756,"Michael Loyd, Jr.",Brigham Young,2009,So,9,5,0,0,0,4,2,0,13,6,5,0,0
9752,Chris Miles,Brigham Young,2009,Sr,8,4,2,0,0,35,15,5,0,0,0,11,9
9754,"Lamont Morgan, Jr.",Brigham Young,2009,Sr,2,1,0,0,0,0,0,0,1,0,0,0,0
2559,Jonathan Tavernari,Brigham Young,2009,Sr,8,4,2,0,0,35,10,4,46,16,15,12,11
9750,Brock Zylstra,Brigham Young,2009,Fr,0,0,0,0,0,1,1,0,0,0,0,0,0
16447,Charles Anderson,Cal Poly,2009,Sr,0,0,0,0,0,1,0,0,5,1,1,0,0
16452,Justin Brown,Cal Poly,2009,So,6,2,2,0,0,1,0,0,1,0,0,2,1
16457,Ryan Darling,Cal Poly,2009,Sr,2,2,0,0,0,1,0,0,0,0,0,0,0
16459,Will Donahue,Cal Poly,2009,So,1,0,0,0,0,3,2,2,0,0,0,0,0
16448,David Hanson,Cal Poly,2009,So,10,5,1,0,0,7,1,0,14,4,4,0,0
16454,Lorenzo Keeler,Cal Poly,2009,Sr,1,0,0,0,0,4,2,0,13,4,3,2,2
16451,Jordan Lewis,Cal Poly,2009,So,3,0,0,0,0,7,1,1,2,1,1,0,0
16458,Shawn Lewis,Cal Poly,2009,Jr,4,4,1,0,0,10,2,1,10,6,5,5,4
16453,Kyle Odister,Cal Poly,2009,Fr,0,0,0,0,0,4,3,0,5,2,2,0,0
16450,Dylan Royer,Cal Poly,2009,Fr,0,0,0,0,0,1,0,0,0,0,0,0,0
16460,Will Taylor,Cal Poly,2009,Jr,6,3,1,0,0,4,1,1,0,0,0,5,2
16455,Matt Titchenal,Cal Poly,2009,So,0,0,0,0,0,0,0,0,0,0,0,0,0
15382,Gerard Anderson,Cal State Fullerton,2009,Sr,12,6,1,1,1,7,2,1,6,3,3,6,5
6434,Orane Chin,Cal State Fullerton,2009,So,3,2,2,0,0,8,2,0,9,4,3,12,9
16500,Frank Granados,Cal State Fullerton,2009,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
16503,Papa Guisse,Cal State Fullerton,2009,Sr,0,0,0,0,0,3,0,0,0,0,0,0,0
9910,Jer'Vaughn Johnson,Cal State Fullerton,2009,Jr,16,12,2,0,0,14,3,2,5,3,3,8,5
16502,Jamel McGuire,Cal State Fullerton,2009,Jr,0,0,0,0,0,2,0,0,0,0,0,0,0
16504,Ray Miller,Cal State Fullerton,2009,Sr,1,0,0,0,0,0,0,0,0,0,0,2,1
16498,Devon Peltier,Cal State Fullerton,2009,Jr,0,0,0,0,0,4,2,1,8,4,4,4,3
16505,Robbie Robinson,Cal State Fullerton,2009,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
16501,Jacques Streeter,Cal State Fullerton,2009,So,4,2,0,0,0,4,1,0,9,1,1,5,4
16496,Aaron Thompson,Cal State Fullerton,2009,Sr,2,1,0,0,0,9,0,0,3,3,2,0,0
4434,Bryce Webster,Cal State Fullerton,2009,Jr,9,6,5,0,0,6,1,0,0,0,0,3,3
16499,Eric Williams,Cal State Fullerton,2009,Jr,0,0,0,0,0,0,0,0,2,2,0,2,2
6729,Omondi Amoke,California,2009,So,22,10,6,2,1,16,5,1,3,0,0,20,15
6720,Bak Bak,California,2009,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,Jamal Boykin,California,2009,Sr,48,36,16,1,1,93,44,22,2,0,0,30,26
6727,Nigel Carter,California,2009,So,0,0,0,0,0,0,0,0,1,0,0,2,1
2298,Patrick Christopher,California,2009,Sr,21,17,7,4,4,86,32,8,65,20,19,29,23
6724,Jorge Gutierrez,California,2009,So,16,8,4,1,1,25,4,1,21,10,10,16,10
6728,Nikola Knezevic,California,2009,Sr,2,0,0,0,0,1,0,0,8,2,2,4,3
4710,Jerome Randle,California,2009,Sr,22,14,3,0,0,58,24,2,77,27,17,43,38
6731,Theo Robertson,California,2009,Sr,25,17,5,0,0,36,11,4,38,16,13,51,41
6725,Markhuri Sanders-Frison,California,2009,Jr,9,6,4,1,1,24,6,3,0,0,0,17,10
6722,D.J. Seeley,California,2009,So,2,1,0,0,0,6,0,0,5,2,2,2,1
6721,Brandon Smith,California,2009,Fr,3,1,1,0,0,2,0,0,2,1,0,2,0
6726,Max Zhang,California,2009,So,8,6,4,2,1,6,3,3,0,0,0,17,7
14197,Larry Awosanya,Campbell,2009,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
14192,Amir Celestin,Campbell,2009,So,2,2,0,0,0,0,0,0,2,1,1,0,0
14194,Cole Dewey,Campbell,2009,So,0,0,0,0,0,0,0,0,0,0,0,0,0
14201,Preston Dodson,Campbell,2009,Jr,6,2,1,0,0,2,0,0,0,0,0,0,0
14195,Junard Hartley,Campbell,2009,Jr,4,2,0,0,0,2,2,0,0,0,0,1,0
14203,William Kossangue,Campbell,2009,Sr,1,0,0,0,0,0,0,0,1,1,1,2,2
14202,Ricky Krainiak,Campbell,2009,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
14198,Lorne Merthie,Campbell,2009,So,1,0,0,0,0,1,0,0,2,1,1,0,0
14193,Chris Reynolds,Campbell,2009,So,0,0,0,0,0,0,0,0,0,0,0,2,1
10180,Jonathan Rodriguez,Campbell,2009,Sr,5,4,2,0,0,1,1,1,0,0,0,4,3
14199,Miles Taylor,Campbell,2009,Sr,0,0,0,0,0,0,0,0,0,0,0,2,0
14196,Kyle Vejraska,Campbell,2009,Sr,1,1,1,1,1,2,0,0,3,1,1,2,2
18036,Bob Bevilacqua,Canisius,2009,Sr,1,0,0,0,0,0,0,0,9,4,4,0,0
18042,Julius Coles,Canisius,2009,Jr,2,0,0,0,0,11,1,0,17,3,3,4,2
18038,Elton Frazier,Canisius,2009,Jr,6,3,1,4,2,7,4,2,4,0,0,6,3
18046,Robert Goldsberry,Canisius,2009,Jr,1,0,0,0,0,0,0,0,8,2,2,0,0
18047,Rokas Gricius,Canisius,2009,So,1,0,0,0,0,0,0,0,1,0,0,2,0
18043,Reggie Groves,Canisius,2009,RS-Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
18035,Alshwan Hymes,Canisius,2009,Fr,1,1,1,0,0,1,0,0,10,2,2,0,0
18044,Rishawn Johnson,Canisius,2009,Jr,7,6,2,0,0,5,2,1,0,0,0,1,1
18041,Greg Logins,Canisius,2009,Jr,2,1,1,0,0,3,1,1,2,0,0,0,0
18039,Frank Turner,Canisius,2009,Sr,7,4,0,0,0,10,6,0,8,4,3,5,3
18048,Tomas Vazquez-Simmons,Canisius,2009,Jr,4,3,1,1,0,5,2,1,5,1,1,0,0
12761,Jerrald Bonham,Centenary,2009,Sr,8,6,2,1,1,7,3,2,1,1,1,7,6
12762,Leo Davis,Centenary,2009,Fr,0,0,0,0,0,1,0,0,2,1,1,0,0
12766,Pedro Maciel,Centenary,2009,Fr,1,1,1,0,0,2,0,0,3,1,1,3,2
12763,Matt Marseille,Centenary,2009,Fr,8,3,0,0,0,5,2,1,7,3,3,7,3
12765,Maxx Nakwaasah,Centenary,2009,So,4,1,1,0,0,3,0,0,2,0,0,0,0
12764,Matt Nichenko,Centenary,2009,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
12759,David Perez,Centenary,2009,So,3,1,1,0,0,10,5,0,14,6,5,3,3
12768,Travis Sims,Centenary,2009,Fr,1,0,0,0,0,6,2,1,3,1,1,0,0
12757,Daman Starring,Centenary,2009,Fr,4,2,1,0,0,10,1,0,7,2,2,4,3
12758,David Swartz,Centenary,2009,Fr,1,1,0,0,0,2,0,0,2,1,1,4,2
12760,Jeron Trotman,Centenary,2009,Fr,1,1,0,0,0,0,0,0,0,0,0,0,0
12767,Roman Tubner,Centenary,2009,Jr,6,1,0,0,0,5,2,1,9,1,1,4,3
21510,Dewan Clayborn,Central Arkansas,2009,So,2,0,0,0,0,1,0,0,4,1,1,2,2
21516,Robert Crawford,Central Arkansas,2009,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
7193,Ryan Daniels,Central Arkansas,2009,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
