GMID,Name,School,Year,Grade,AST,PercATrans,PercARim,PercA2PJ,PercA3P,PercADunks,TO,PercTOFoul,PercTOStea,PercTOMisc
19945,Nikola Gacesa,Texas Christian,2010,Sr,7,28.57%,42.86%,14.29%,42.86%,28.57%,6,16.67%,16.67%,66.67%
9947,Garlon Green,Texas Christian,2010,So,13,23.08%,38.46%,15.38%,46.15%,7.69%,21,4.76%,47.62%,47.62%
9948,Greg Hill,Texas Christian,2010,Sr,11,36.36%,36.36%,36.36%,27.27%,18.18%,10,0.00%,20.00%,80.00%
9957,Zach Huie,Texas Christian,2010,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
9944,Cheick Kone,Texas Christian,2010,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
9954,Ronnie Moss,Texas Christian,2010,Jr,25,12.00%,36.00%,12.00%,52.00%,0.00%,37,0.00%,54.05%,45.95%
22378,Zack Price,Texas Christian,2010,Fr,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
22379,Jarvis Ray,Texas Christian,2010,Fr,5,20.00%,20.00%,20.00%,60.00%,0.00%,5,20.00%,40.00%,40.00%
3705,Hank Thorns,Texas Christian,2010,Jr,103,27.18%,54.37%,15.53%,30.10%,15.53%,35,2.86%,57.14%,40.00%
22380,Sammy Yeager,Texas Christian,2010,Jr,5,100.00%,60.00%,20.00%,20.00%,20.00%,6,0.00%,50.00%,50.00%
9730,Lavoy Allen,Temple,2010,Sr,32,9.38%,50.00%,18.75%,28.13%,0.00%,27,22.22%,62.96%,14.81%
22529,Aaron Brown,Temple,2010,Fr,4,25.00%,25.00%,50.00%,25.00%,0.00%,2,0.00%,50.00%,50.00%
10885,T.J. DiLeo,Temple,2010,So,11,36.36%,27.27%,27.27%,45.45%,0.00%,7,0.00%,57.14%,42.86%
10879,Micheal Eric,Temple,2010,Jr,12,8.33%,33.33%,25.00%,41.67%,8.33%,15,33.33%,33.33%,33.33%
10876,Juan Fernandez,Temple,2010,Jr,64,25.00%,29.69%,32.81%,37.50%,1.56%,33,6.06%,57.58%,36.36%
20602,Dutch Gaitley,Temple,2010,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
10875,Jake Godino,Temple,2010,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
10881,Rahlir Hollis-Jefferson,Temple,2010,So,31,22.58%,51.61%,19.35%,29.03%,9.68%,22,4.55%,36.36%,59.09%
10882,Ramone Moore,Temple,2010,Jr,40,32.50%,42.50%,17.50%,40.00%,10.00%,49,8.16%,48.98%,42.86%
10884,Scootie Randall,Temple,2010,Jr,16,31.25%,12.50%,25.00%,62.50%,0.00%,16,18.75%,43.75%,37.50%
10877,Khalif Wyatt,Temple,2010,So,19,31.58%,47.37%,26.32%,26.32%,10.53%,21,4.76%,33.33%,61.90%
19399,Chris Conner,Tennessee State,2010,So,2,0.00%,0.00%,50.00%,50.00%,0.00%,2,50.00%,0.00%,50.00%
11707,Robert Covington,Tennessee State,2010,So,5,80.00%,40.00%,0.00%,60.00%,0.00%,15,26.67%,26.67%,46.67%
11708,Tashan Fredrick,Tennessee State,2010,So,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
22458,Michael Green,Tennessee State,2010,Fr,3,33.33%,66.67%,0.00%,33.33%,0.00%,5,20.00%,60.00%,20.00%
23986,Blake Kirby,Tennessee State,2010,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
22459,Verkeneo Mann,Tennessee State,2010,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,0,NA,NA,NA
22461,Patrick Miller,Tennessee State,2010,Fr,24,29.17%,29.17%,4.17%,66.67%,4.17%,16,6.25%,43.75%,50.00%
22462,Kenny Moore,Tennessee State,2010,Jr,11,18.18%,36.36%,9.09%,54.55%,0.00%,15,20.00%,46.67%,33.33%
11701,Jacquan Nobles,Tennessee State,2010,So,5,0.00%,20.00%,40.00%,40.00%,0.00%,9,0.00%,33.33%,66.67%
11709,Wil Peters,Tennessee State,2010,Jr,19,31.58%,21.05%,10.53%,68.42%,0.00%,19,10.53%,42.11%,47.37%
22464,Jerret Towns,Tennessee State,2010,Jr,2,100.00%,0.00%,50.00%,50.00%,0.00%,1,100.00%,0.00%,0.00%
11831,Zach Bailey,Tennessee Tech ,2010,Jr,4,0.00%,50.00%,50.00%,0.00%,0.00%,5,0.00%,100.00%,0.00%
11829,Terrell Barnes,Tennessee Tech ,2010,So,0,NA,NA,NA,NA,NA,2,50.00%,0.00%,50.00%
11826,Jud Dillard,Tennessee Tech ,2010,So,3,33.33%,33.33%,33.33%,33.33%,0.00%,5,20.00%,20.00%,60.00%
11823,Chase Dunn,Tennessee Tech ,2010,Fr,3,66.67%,100.00%,0.00%,0.00%,0.00%,2,0.00%,0.00%,100.00%
11828,Riley Hunley,Tennessee Tech ,2010,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
11820,Bassey Inameti,Tennessee Tech ,2010,Jr,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
11819,"Alfred Jones, Jr.",Tennessee Tech ,2010,Sr,1,0.00%,100.00%,0.00%,0.00%,0.00%,4,0.00%,0.00%,100.00%
12763,Matt Marseille,Tennessee Tech ,2010,So,1,0.00%,100.00%,0.00%,0.00%,0.00%,4,0.00%,50.00%,50.00%
6166,Liam McMorrow,Tennessee Tech ,2010,Jr,0,NA,NA,NA,NA,NA,6,16.67%,33.33%,50.00%
11827,Kevin Murphy,Tennessee Tech ,2010,Jr,4,50.00%,50.00%,25.00%,25.00%,25.00%,14,0.00%,64.29%,35.71%
11822,Charles Newton,Tennessee Tech ,2010,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
22466,Dennis Ogbe,Tennessee Tech ,2010,Fr,1,0.00%,0.00%,100.00%,0.00%,0.00%,5,20.00%,60.00%,20.00%
11821,Byron Pickens,Tennessee Tech ,2010,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
5668,Zac Swansey,Tennessee Tech ,2010,Jr,19,10.53%,42.11%,36.84%,21.05%,10.53%,15,6.67%,66.67%,26.67%
5915,Joshua Bone,Tennessee,2010,Sr,9,44.44%,55.56%,11.11%,33.33%,11.11%,6,0.00%,50.00%,50.00%
7716,John Fields,Tennessee,2010,Jr,3,33.33%,33.33%,33.33%,33.33%,0.00%,11,18.18%,63.64%,18.18%
5917,Melvin Goins,Tennessee,2010,Sr,58,44.83%,53.45%,6.90%,39.66%,24.14%,45,11.11%,35.56%,53.33%
9411,Trae Golden,Tennessee,2010,Fr,47,51.06%,55.32%,4.26%,40.43%,17.02%,20,0.00%,65.00%,35.00%
5916,Kenny Hall,Tennessee,2010,So,2,0.00%,100.00%,0.00%,0.00%,0.00%,7,0.00%,42.86%,57.14%
7119,Tobias Harris,Tennessee,2010,Fr,25,36.00%,40.00%,16.00%,44.00%,16.00%,44,9.09%,65.91%,25.00%
2184,Scotty Hopson,Tennessee,2010,Jr,24,41.67%,58.33%,12.50%,25.00%,16.67%,61,9.84%,42.62%,47.54%
5918,Michael Hubert,Tennessee,2010,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
3544,Jeronne Maymon,Tennessee,2010,So,2,0.00%,50.00%,0.00%,50.00%,0.00%,10,10.00%,40.00%,50.00%
5921,Skylar McBee,Tennessee,2010,So,11,36.36%,36.36%,18.18%,36.36%,0.00%,8,12.50%,50.00%,37.50%
9345,Jordan McRae,Tennessee,2010,Fr,0,NA,NA,NA,NA,NA,2,0.00%,50.00%,50.00%
5922,Steven Pearl,Tennessee,2010,Sr,13,7.69%,30.77%,15.38%,53.85%,15.38%,15,6.67%,86.67%,6.67%
23465,Tyler Summitt,Tennessee,2010,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
5912,Cam Tatum,Tennessee,2010,Jr,55,32.73%,61.82%,14.55%,23.64%,21.82%,47,14.89%,53.19%,31.91%
5911,Brian Williams,Tennessee,2010,Sr,37,27.03%,64.86%,5.41%,29.73%,16.22%,25,16.00%,60.00%,24.00%
5920,Renaldo Woolridge,Tennessee,2010,RS-Jr,1,0.00%,100.00%,0.00%,0.00%,0.00%,1,0.00%,100.00%,0.00%
23314,Alex Baird,Texas A&M,2010,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
4289,Marshall Carrell,Texas A&M,2010,Sr,1,100.00%,100.00%,0.00%,0.00%,100.00%,0,NA,NA,NA
4281,Andrew Darko,Texas A&M,2010,Sr,11,18.18%,18.18%,36.36%,45.45%,0.00%,11,9.09%,54.55%,36.36%
23317,Keith Davis,Texas A&M,2010,Fr,1,0.00%,100.00%,0.00%,0.00%,0.00%,5,40.00%,20.00%,40.00%
4284,Dash Harris,Texas A&M,2010,Jr,56,14.29%,26.79%,32.14%,41.07%,5.36%,45,8.89%,53.33%,37.78%
4293,Naji Hibbert,Texas A&M,2010,So,25,16.00%,28.00%,16.00%,56.00%,8.00%,23,21.74%,39.13%,39.13%
4136,B.J. Holmes,Texas A&M,2010,Sr,56,32.14%,37.50%,23.21%,39.29%,10.71%,42,7.14%,54.76%,38.10%
23316,Jarod Jahns,Texas A&M,2010,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
4287,Derrek Lewis,Texas A&M,2010,Sr,1,0.00%,0.00%,0.00%,100.00%,0.00%,0,NA,NA,NA
4285,David Loubeau,Texas A&M,2010,Jr,7,14.29%,42.86%,14.29%,42.86%,0.00%,28,32.14%,28.57%,39.29%
23315,Blake McDonald,Texas A&M,2010,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
4294,Khris Middleton,Texas A&M,2010,So,60,30.00%,56.67%,16.67%,26.67%,11.67%,64,12.50%,51.56%,35.94%
9402,Kourtney Roberson,Texas A&M,2010,Fr,5,20.00%,40.00%,20.00%,40.00%,20.00%,14,28.57%,28.57%,42.86%
4295,Ray Turner,Texas A&M,2010,So,4,25.00%,0.00%,50.00%,50.00%,0.00%,8,12.50%,62.50%,25.00%
4290,Nathan Walkup,Texas A&M,2010,Sr,26,30.77%,42.31%,26.92%,30.77%,19.23%,20,15.00%,55.00%,30.00%
15285,Abdallah Boune,Texas Southern,2010,Sr,3,33.33%,66.67%,33.33%,0.00%,0.00%,1,0.00%,0.00%,100.00%
23177,Vanderis Christie,Texas Southern,2010,So,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
15284,Aaron Clayborn,Texas Southern,2010,RS-So,0,NA,NA,NA,NA,NA,3,33.33%,0.00%,66.67%
23175,Keithtrick Denson,Texas Southern,2010,Jr,3,33.33%,33.33%,33.33%,33.33%,0.00%,6,0.00%,66.67%,33.33%
5724,Kevin Galloway,Texas Southern,2010,Sr,37,40.54%,29.73%,21.62%,48.65%,10.81%,22,4.55%,68.18%,27.27%
15290,Lawrence Johnson-Danner,Texas Southern,2010,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,12,0.00%,58.33%,41.67%
15296,Travele Jones,Texas Southern,2010,Sr,1,0.00%,0.00%,0.00%,100.00%,0.00%,9,0.00%,44.44%,55.56%
23174,Daniel King,Texas Southern,2010,Jr,4,0.00%,25.00%,25.00%,50.00%,0.00%,9,22.22%,55.56%,22.22%
23176,Nicos Norris,Texas Southern,2010,Fr,5,20.00%,40.00%,40.00%,20.00%,20.00%,5,0.00%,40.00%,60.00%
12780,Timothy Price,Texas Southern,2010,Jr,1,0.00%,0.00%,100.00%,0.00%,0.00%,1,0.00%,0.00%,100.00%
15288,Justin Ray,Texas Southern,2010,Sr,2,0.00%,0.00%,50.00%,50.00%,0.00%,0,NA,NA,NA
4275,Harrison Mackenzie Smith,Texas Southern,2010,Sr,2,0.00%,0.00%,50.00%,50.00%,0.00%,2,0.00%,50.00%,50.00%
22003,Tony Bishop,Texas State,2010,Sr,2,50.00%,100.00%,0.00%,0.00%,0.00%,7,14.29%,57.14%,28.57%
21999,John Bowman,Texas State,2010,Jr,13,7.69%,30.77%,53.85%,15.38%,0.00%,6,16.67%,66.67%,16.67%
21998,J.B. Conley,Texas State,2010,Sr,1,0.00%,0.00%,0.00%,100.00%,0.00%,4,25.00%,0.00%,75.00%
21996,Cameron Johnson,Texas State,2010,Sr,6,33.33%,66.67%,0.00%,33.33%,33.33%,12,8.33%,50.00%,41.67%
23007,Travis Jones,Texas State,2010,Jr,2,50.00%,50.00%,50.00%,0.00%,0.00%,2,0.00%,50.00%,50.00%
23003,Jordan Kirschke,Texas State,2010,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
23005,Reid Koenen,Texas State,2010,Fr,0,NA,NA,NA,NA,NA,3,0.00%,100.00%,0.00%
3794,Eddie Rios,Texas State,2010,Jr,6,16.67%,50.00%,16.67%,33.33%,0.00%,6,0.00%,16.67%,83.33%
23006,Stevie Rogers,Texas State,2010,Fr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
15549,Edgar Segura,Texas State,2010,Sr,2,0.00%,100.00%,0.00%,0.00%,0.00%,3,0.00%,66.67%,33.33%
22000,Jonathan Sloan,Texas State,2010,Sr,1,0.00%,100.00%,0.00%,0.00%,0.00%,4,0.00%,25.00%,75.00%
9853,Matt Staff,Texas State,2010,So,4,50.00%,25.00%,25.00%,50.00%,0.00%,5,0.00%,20.00%,80.00%
5719,A.J. Stewart,Texas State,2010,Jr,1,0.00%,0.00%,100.00%,0.00%,0.00%,1,0.00%,100.00%,0.00%
22002,Ryan White,Texas State,2010,Sr,28,50.00%,60.71%,7.14%,32.14%,7.14%,17,11.76%,35.29%,52.94%
20234,Brooks Ybarra,Texas State,2010,Jr,1,100.00%,100.00%,0.00%,0.00%,0.00%,0,NA,NA,NA
23320,Paul Cooper,Texas Tech,2010,Jr,4,50.00%,50.00%,50.00%,0.00%,50.00%,9,22.22%,44.44%,33.33%
4306,Jaye Crockett,Texas Tech,2010,Fr,8,12.50%,50.00%,25.00%,25.00%,25.00%,14,7.14%,71.43%,21.43%
4307,Mike Davis (2),Texas Tech,2010,So,8,37.50%,12.50%,50.00%,37.50%,12.50%,9,11.11%,44.44%,44.44%
4305,Wally Dunn,Texas Tech,2010,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
23321,Zach Jones (2),Texas Tech,2010,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
4131,Robert Lewandowski,Texas Tech,2010,Jr,12,0.00%,41.67%,25.00%,33.33%,0.00%,16,6.25%,43.75%,50.00%
23318,Jamel Outler,Texas Tech,2010,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
5476,Brad Reese,Texas Tech,2010,Sr,26,30.77%,26.92%,26.92%,46.15%,3.85%,37,10.81%,37.84%,51.35%
3528,John Roberson,Texas Tech,2010,Sr,82,34.15%,41.46%,31.71%,26.83%,10.98%,67,4.48%,68.66%,26.87%
4297,D'Walyn Roberts,Texas Tech,2010,Sr,16,31.25%,37.50%,18.75%,43.75%,18.75%,17,23.53%,41.18%,35.29%
4138,Mike Singletary,Texas Tech,2010,Sr,33,21.21%,24.24%,24.24%,51.52%,15.15%,51,5.88%,45.10%,49.02%
4582,David Tairu,Texas Tech,2010,Sr,19,15.79%,10.53%,42.11%,47.37%,5.26%,22,9.09%,45.45%,45.45%
23319,Javarez Willis,Texas Tech,2010,Fr,14,28.57%,42.86%,14.29%,42.86%,14.29%,19,0.00%,36.84%,63.16%
4274,Dogus Balbay,Texas,2010,Sr,56,39.29%,33.93%,37.50%,28.57%,10.71%,25,8.00%,64.00%,28.00%
4280,J'Covan Brown,Texas,2010,So,41,21.95%,46.34%,29.27%,24.39%,21.95%,35,17.14%,48.57%,34.29%
4279,Andrew Dick,Texas,2010,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
2539,Jordan Hamilton,Texas,2010,So,44,22.73%,47.73%,36.36%,15.91%,18.18%,61,13.11%,49.18%,37.70%
4276,Matt Hill,Texas,2010,Sr,14,14.29%,7.14%,50.00%,42.86%,0.00%,15,20.00%,60.00%,20.00%
2353,Gary Johnson,Texas,2010,Sr,29,6.90%,17.24%,37.93%,44.83%,0.00%,32,18.75%,43.75%,37.50%
7108,Cory Joseph,Texas,2010,Fr,70,37.14%,38.57%,22.86%,37.14%,17.14%,30,13.33%,40.00%,46.67%
2153,Jai Lucas,Texas,2010,Jr,12,16.67%,33.33%,33.33%,33.33%,16.67%,11,18.18%,54.55%,27.27%
4278,Dean Melchionni,Texas,2010,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
23313,Trent Morgan,Texas,2010,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
7103,Tristan Thompson,Texas,2010,Fr,30,6.67%,20.00%,30.00%,50.00%,6.67%,42,21.43%,26.19%,52.38%
4272,Alexis Wangmene,Texas,2010,Jr,2,0.00%,50.00%,0.00%,50.00%,0.00%,14,14.29%,21.43%,64.29%
21136,Matt Clark,Citadel,2010,Sr,0,NA,NA,NA,NA,NA,3,0.00%,33.33%,66.67%
21138,Nathan Conley,Citadel,2010,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
21125,Austin Dahn,Citadel,2010,Sr,9,0.00%,33.33%,44.44%,22.22%,0.00%,14,7.14%,64.29%,28.57%
14162,Mike Dejworek,Citadel,2010,Jr,0,NA,NA,NA,NA,NA,3,0.00%,66.67%,33.33%
21132,Daniel Eykyn,Citadel,2010,Sr,1,0.00%,100.00%,0.00%,0.00%,0.00%,1,0.00%,100.00%,0.00%
21137,Mike Groselle,Citadel,2010,So,2,0.00%,0.00%,0.00%,100.00%,0.00%,11,18.18%,54.55%,27.27%
21127,Bo Holston,Citadel,2010,So,1,100.00%,0.00%,100.00%,0.00%,0.00%,2,0.00%,0.00%,100.00%
21131,Cosmo Morabbi,Citadel,2010,Jr,9,0.00%,77.78%,0.00%,22.22%,0.00%,5,0.00%,40.00%,60.00%
21139,Philip Pandak,Citadel,2010,Sr,1,100.00%,0.00%,100.00%,0.00%,0.00%,0,NA,NA,NA
21135,John Reynolds,Citadel,2010,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
22935,Barry Smith,Citadel,2010,Fr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
21129,Bryan Streeter,Citadel,2010,Sr,4,0.00%,0.00%,50.00%,50.00%,0.00%,6,0.00%,50.00%,50.00%
21147,Zach Urbanus,Citadel,2010,Sr,8,37.50%,62.50%,25.00%,12.50%,0.00%,13,0.00%,53.85%,46.15%
21130,Cameron Wells,Citadel,2010,Sr,19,26.32%,36.84%,26.32%,36.84%,0.00%,24,16.67%,58.33%,25.00%
5732,Morakinyo Williams,Citadel,2010,Jr,0,NA,NA,NA,NA,NA,2,0.00%,50.00%,50.00%
22951,DeVontae Wright,Citadel,2010,Fr,5,60.00%,60.00%,20.00%,20.00%,0.00%,5,20.00%,80.00%,0.00%
11234,Justin Anyijong,Toledo,2010,Sr,3,0.00%,0.00%,33.33%,66.67%,0.00%,7,0.00%,71.43%,28.57%
23965,Jess Chadwell,Toledo,2010,Fr,3,0.00%,33.33%,0.00%,66.67%,0.00%,7,0.00%,57.14%,42.86%
23966,Delino Dear,Toledo,2010,Fr,5,20.00%,20.00%,40.00%,40.00%,0.00%,16,6.25%,43.75%,50.00%
11236,Malcolm Griffin,Toledo,2010,So,24,16.67%,37.50%,25.00%,37.50%,0.00%,30,6.67%,60.00%,33.33%
23967,Reese Holliday,Toledo,2010,Fr,11,36.36%,45.45%,27.27%,18.18%,0.00%,17,0.00%,64.71%,35.29%
11229,Hayden Humes,Toledo,2010,Fr,8,0.00%,37.50%,37.50%,25.00%,0.00%,10,0.00%,60.00%,40.00%
23968,Zack Leahy,Toledo,2010,Fr,14,14.29%,35.71%,50.00%,14.29%,0.00%,27,0.00%,62.96%,37.04%
11231,Jay Shunnar,Toledo,2010,Jr,2,0.00%,0.00%,0.00%,100.00%,0.00%,10,10.00%,40.00%,50.00%
23969,J.T. Thomas,Toledo,2010,Fr,7,42.86%,28.57%,14.29%,57.14%,0.00%,10,0.00%,60.00%,40.00%
23970,Richard Wonnell,Toledo,2010,Fr,1,0.00%,100.00%,0.00%,0.00%,0.00%,4,0.00%,75.00%,25.00%
3885,Anthony Wright,Toledo,2010,Sr,9,11.11%,55.56%,11.11%,33.33%,0.00%,20,0.00%,65.00%,35.00%
18896,Josh Brown,Towson,2010,Sr,11,45.45%,36.36%,45.45%,18.18%,18.18%,7,0.00%,71.43%,28.57%
23680,Dre Conner,Towson,2010,Fr,14,42.86%,21.43%,28.57%,50.00%,0.00%,5,20.00%,60.00%,20.00%
3719,Braxton Dupree,Towson,2010,Sr,1,100.00%,0.00%,100.00%,0.00%,0.00%,2,0.00%,100.00%,0.00%
18899,Troy Franklin,Towson,2010,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
18893,Erique Gumbs,Towson,2010,Fr,3,0.00%,100.00%,0.00%,0.00%,33.33%,3,0.00%,66.67%,33.33%
10698,Brian Morris,Towson,2010,Sr,12,8.33%,16.67%,16.67%,66.67%,8.33%,8,0.00%,50.00%,50.00%
18894,Isaiah Philmore,Towson,2010,So,4,0.00%,75.00%,0.00%,25.00%,0.00%,7,14.29%,71.43%,14.29%
18897,RaShawn Polk,Towson,2010,Jr,7,14.29%,14.29%,71.43%,14.29%,0.00%,6,0.00%,33.33%,66.67%
18892,Danny Quinn,Towson,2010,Sr,2,0.00%,0.00%,0.00%,100.00%,0.00%,1,0.00%,100.00%,0.00%
9805,Flynn Clayman,Troy,2010,Jr,0,NA,NA,NA,NA,NA,1,100.00%,0.00%,0.00%
20349,Steven Cunningham,Troy,2010,Jr,4,0.00%,0.00%,25.00%,75.00%,0.00%,2,0.00%,50.00%,50.00%
20348,Regis Huddleston,Troy,2010,Sr,2,0.00%,0.00%,50.00%,50.00%,0.00%,1,0.00%,0.00%,100.00%
20350,Travis Lee,Troy,2010,Sr,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
23063,Tim Owens,Troy,2010,Jr,1,0.00%,100.00%,0.00%,0.00%,0.00%,2,0.00%,50.00%,50.00%
5552,Levan Patsatsia,Troy,2010,Sr,6,50.00%,16.67%,0.00%,83.33%,0.00%,7,0.00%,57.14%,42.86%
10397,Shawntez Patterson,Troy,2010,Jr,8,12.50%,37.50%,12.50%,50.00%,12.50%,3,0.00%,33.33%,66.67%
20305,DeAndrae Ross,Troy,2010,Jr,1,100.00%,0.00%,0.00%,100.00%,0.00%,5,0.00%,100.00%,0.00%
20352,Vernon Taylor,Troy,2010,Sr,4,25.00%,50.00%,0.00%,50.00%,25.00%,8,0.00%,50.00%,50.00%
20346,Bernard Toombs,Troy,2010,Sr,4,0.00%,25.00%,0.00%,75.00%,0.00%,6,0.00%,66.67%,33.33%
8217,Will Weathers,Troy,2010,So,11,63.64%,36.36%,27.27%,36.36%,9.09%,8,0.00%,50.00%,50.00%
8066,David Booker,Tulane,2010,Sr,5,40.00%,40.00%,20.00%,40.00%,0.00%,13,0.00%,53.85%,46.15%
22887,Kevin Brown,Tulane,2010,Fr,1,0.00%,100.00%,0.00%,0.00%,0.00%,4,0.00%,50.00%,50.00%
8070,Jordan Callahan,Tulane,2010,So,55,27.27%,36.36%,9.09%,54.55%,10.91%,37,2.70%,51.35%,45.95%
8071,Keith Cameron,Tulane,2010,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
21126,Ben Cherry,Tulane,2010,So,1,0.00%,0.00%,0.00%,100.00%,0.00%,2,0.00%,100.00%,0.00%
22888,Jonathan Frye,Tulane,2010,Fr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
22889,Brady Hadden,Tulane,2010,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
8067,Geoff Hogan,Tulane,2010,Sr,1,0.00%,0.00%,0.00%,100.00%,0.00%,2,0.00%,100.00%,0.00%
6427,Aaron Holmes,Tulane,2010,Jr,4,25.00%,25.00%,0.00%,75.00%,0.00%,3,0.00%,66.67%,33.33%
8068,Johnny Mayhane,Tulane,2010,Sr,10,20.00%,50.00%,0.00%,50.00%,10.00%,15,13.33%,53.33%,33.33%
8074,Kris Richard,Tulane,2010,Sr,22,22.73%,22.73%,22.73%,54.55%,0.00%,20,0.00%,65.00%,35.00%
8076,Trent Rogers,Tulane,2010,Jr,13,38.46%,61.54%,7.69%,30.77%,23.08%,9,0.00%,44.44%,55.56%
22890,Kevin Thomas,Tulane,2010,Fr,0,NA,NA,NA,NA,NA,6,0.00%,50.00%,50.00%
8072,Kendall Timmons,Tulane,2010,So,47,21.28%,29.79%,8.51%,61.70%,10.64%,43,9.30%,55.81%,34.88%
8113,Glenn Andrews,Tulsa,2010,RS-Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
22891,Blondy Baruti,Tulsa,2010,Fr,0,NA,NA,NA,NA,NA,1,100.00%,0.00%,0.00%
22892,Jordan Clarkson,Tulsa,2010,Fr,25,24.00%,28.00%,32.00%,40.00%,28.00%,34,14.71%,50.00%,35.29%
4359,Scottie Haralson,Tulsa,2010,So,14,14.29%,57.14%,14.29%,28.57%,7.14%,15,0.00%,60.00%,40.00%
8117,Shane Heirman,Tulsa,2010,Sr,2,0.00%,50.00%,50.00%,0.00%,0.00%,2,0.00%,50.00%,50.00%
8106,Barrett Hunter,Tulsa,2010,RS-So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
8115,Justin Hurtt,Tulsa,2010,Sr,33,6.06%,30.30%,21.21%,48.48%,6.06%,36,13.89%,41.67%,44.44%
8118,Steven Idlet,Tulsa,2010,Jr,15,13.33%,13.33%,0.00%,86.67%,13.33%,20,15.00%,45.00%,40.00%
8116,Kodi Maduka,Tulsa,2010,Fr,6,0.00%,16.67%,33.33%,50.00%,0.00%,6,16.67%,33.33%,50.00%
8111,D.J. Magley,Tulsa,2010,Jr,5,20.00%,40.00%,20.00%,40.00%,0.00%,11,9.09%,27.27%,63.64%
8112,Donte Medder,Tulsa,2010,So,0,NA,NA,NA,NA,NA,2,0.00%,50.00%,50.00%
8110,Colter Morgan,Tulsa,2010,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
22893,Tim Peete,Tulsa,2010,Fr,6,16.67%,16.67%,33.33%,50.00%,16.67%,5,0.00%,60.00%,40.00%
8109,Bryson Pope,Tulsa,2010,So,29,24.14%,37.93%,17.24%,44.83%,13.79%,20,5.00%,65.00%,30.00%
8114,Joe Richard,Tulsa,2010,Jr,6,16.67%,33.33%,16.67%,50.00%,0.00%,15,20.00%,20.00%,60.00%
8119,Will Sanger,Tulsa,2010,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
22860,Ladarrius Whitehead,Tulsa,2010,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
8155,Tony Criswell,UAB,2010,Fr,3,0.00%,33.33%,66.67%,0.00%,0.00%,11,18.18%,54.55%,27.27%
8157,Dexter Fields,UAB,2010,So,11,36.36%,63.64%,9.09%,27.27%,18.18%,13,15.38%,23.08%,61.54%
10010,Beas Hamga,UAB,2010,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
8154,Aaron Johnson,UAB,2010,Sr,118,25.42%,40.68%,16.95%,42.37%,11.02%,62,3.23%,56.45%,40.32%
8167,Mike Jones,UAB,2010,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
8156,Cameron Moore,UAB,2010,Jr,11,9.09%,54.55%,27.27%,18.18%,9.09%,23,4.35%,56.52%,39.13%
8161,Karl Moton,UAB,2010,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
22854,Preston Purifoy,UAB,2010,Fr,8,0.00%,75.00%,0.00%,25.00%,0.00%,3,33.33%,33.33%,33.33%
8160,Jamarr Sanders,UAB,2010,Sr,29,13.79%,37.93%,10.34%,51.72%,6.90%,52,11.54%,42.31%,46.15%
