GMID,Name,School,Year,Grade,PerRimABlkd,Per2PJABlkd,Per3PABlkd,PerRimMissesRbded,Per2PJMissesRbded,Per3PMissesRbded,PerS2APB,PerL2PAPB,PerPBDunked
8268,Gabriel McCulley,UTEP,2010,Jr,10.00%,5.26%,0.00%,30.77%,21.43%,18.75%,0.00%,7.89%,0.00%
8267,Eric Munoz,UTEP,2010,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
22896,Michael Perez,UTEP,2010,Fr,0.00%,0.00%,0.00%,0.00%,33.33%,33.33%,0.00%,0.00%,NA
24333,Kevin Perry,UTEP,2010,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
6690,Christian Polk,UTEP,2010,Sr,11.76%,4.71%,0.00%,25.00%,15.38%,25.58%,0.00%,1.18%,0.00%
8275,Wayne Portalatin,UTEP,2010,Sr,0.00%,20.00%,NA,NA,50.00%,NA,66.67%,0.00%,0.00%
8270,Julyan Stone,UTEP,2010,Sr,0.00%,11.43%,0.00%,55.56%,45.00%,21.05%,6.98%,11.43%,0.00%
8274,Tyler Tafoya,UTEP,2010,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
4508,Jeremy Williams,UTEP,2010,Sr,16.67%,18.18%,0.00%,46.15%,35.00%,0.00%,16.67%,3.03%,14.29%
23715,Kieondre Arkwright,Texas-RGV,2010,Jr,100.00%,0.00%,0.00%,100.00%,NA,50.00%,0.00%,0.00%,NA
23716,Ruben Cabrera,Texas-RGV,2010,So,NA,0.00%,NA,NA,50.00%,NA,NA,0.00%,NA
23719,Josh Cleveland,Texas-RGV,2010,Fr,50.00%,100.00%,NA,50.00%,0.00%,NA,0.00%,100.00%,0.00%
70344,D.J. Gutridge,Texas-RGV,2010,Fr,NA,NA,0.00%,NA,NA,0.00%,NA,NA,NA
14040,Julius Hearn,Texas-RGV,2010,Sr,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,NA
23718,Malik Jamal Hughes,Texas-RGV,2010,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
14039,Jared Maree,Texas-RGV,2010,Jr,0.00%,0.00%,0.00%,0.00%,20.00%,NA,0.00%,0.00%,NA
23717,Enrique Mason,Texas-RGV,2010,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
14043,Matt Mierzycki,Texas-RGV,2010,Sr,20.00%,0.00%,NA,50.00%,100.00%,NA,0.00%,0.00%,NA
8711,Parish Petty,Texas-RGV,2010,Sr,0.00%,0.00%,0.00%,0.00%,0.00%,16.67%,0.00%,0.00%,0.00%
9505,Brandon Provost,Texas-RGV,2010,So,0.00%,50.00%,0.00%,NA,0.00%,42.86%,0.00%,0.00%,NA
14034,Aaron Urbanus,Texas-RGV,2010,So,0.00%,0.00%,9.09%,0.00%,0.00%,40.00%,0.00%,0.00%,NA
23720,Calvin Walker,Texas-RGV,2010,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
23020,Kalif Bakare,Texas-San Antonio,2010,So,0.00%,NA,0.00%,50.00%,NA,100.00%,50.00%,NA,0.00%
22103,Stephen Franklin,Texas-San Antonio,2010,Jr,36.36%,11.11%,0.00%,62.50%,50.00%,0.00%,27.27%,0.00%,0.00%
9551,Devin Gibson,Texas-San Antonio,2010,Sr,0.00%,8.70%,0.00%,62.50%,28.13%,20.00%,5.26%,0.00%,0.00%
23018,Jeromie Hill,Texas-San Antonio,2010,Fr,9.09%,0.00%,0.00%,27.27%,0.00%,16.67%,4.55%,0.00%,0.00%
22099,Melvin Johnson III,Texas-San Antonio,2010,So,11.11%,14.81%,0.00%,60.00%,53.33%,32.00%,11.11%,0.00%,0.00%
23017,Iggy Nujic,Texas-San Antonio,2010,Fr,0.00%,100.00%,0.00%,NA,0.00%,NA,0.00%,0.00%,NA
20072,Sei Paye,Texas-San Antonio,2010,Jr,25.00%,0.00%,0.00%,25.00%,16.67%,28.57%,0.00%,18.18%,0.00%
23019,Jordan Sims,Texas-San Antonio,2010,Fr,0.00%,NA,0.00%,NA,NA,28.57%,50.00%,NA,0.00%
18282,Alex Vouyoukas,Texas-San Antonio,2010,Jr,25.00%,0.00%,NA,50.00%,16.67%,NA,50.00%,0.00%,0.00%
19041,"Mike White, Jr.",Texas-San Antonio,2010,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
23021,Ryan Whitehead,Texas-San Antonio,2010,Fr,0.00%,0.00%,0.00%,NA,0.00%,0.00%,0.00%,0.00%,NA
22098,Larry Wilkins,Texas-San Antonio,2010,So,6.67%,14.29%,NA,28.57%,20.00%,NA,26.67%,0.00%,0.00%
23022,T.J. Williams,Texas-San Antonio,2010,Fr,0.00%,0.00%,NA,20.00%,0.00%,NA,22.22%,0.00%,0.00%
23023,Tyler Wood,Texas-San Antonio,2010,Fr,0.00%,0.00%,0.00%,50.00%,NA,30.00%,50.00%,0.00%,0.00%
15764,Ryan Broekhoff,Valparaiso,2010,So,6.25%,11.11%,3.57%,40.00%,28.57%,23.08%,25.00%,11.11%,0.00%
15757,Erik Buggs,Valparaiso,2010,So,11.11%,0.00%,0.00%,25.00%,0.00%,25.00%,0.00%,0.00%,NA
9312,Jay Harris,Valparaiso,2010,Fr,25.00%,0.00%,0.00%,0.00%,0.00%,46.15%,12.50%,0.00%,0.00%
4522,Cory Johnson,Valparaiso,2010,Sr,15.15%,16.67%,0.00%,46.15%,36.84%,38.89%,3.03%,3.33%,0.00%
15760,Matt Kenney,Valparaiso,2010,So,13.33%,14.29%,0.00%,66.67%,50.00%,12.50%,0.00%,0.00%,NA
15758,Howard Little,Valparaiso,2010,Sr,13.64%,0.00%,6.25%,25.00%,33.33%,30.00%,9.09%,11.11%,0.00%
15761,Michael Rogers,Valparaiso,2010,Sr,0.00%,0.00%,0.00%,40.00%,40.00%,0.00%,30.77%,14.29%,0.00%
15763,Nick Shelton,Valparaiso,2010,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
23757,Kevin Van Wijk,Valparaiso,2010,So,5.00%,33.33%,0.00%,33.33%,66.67%,50.00%,15.00%,0.00%,0.00%
15759,Hrvoje Vucic,Valparaiso,2010,Fr,0.00%,0.00%,NA,50.00%,100.00%,NA,0.00%,0.00%,NA
15755,Cameron Witt,Valparaiso,2010,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
7522,Brandon Wood,Valparaiso,2010,Jr,8.57%,0.00%,2.17%,46.15%,16.67%,16.67%,5.71%,3.45%,0.00%
5964,Joe Duffy,Vanderbilt,2010,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
5962,Festus Ezeli,Vanderbilt,2010,Jr,12.66%,8.11%,NA,36.00%,23.08%,NA,11.39%,8.11%,13.33%
23356,Kyle Fuller,Vanderbilt,2010,Fr,31.58%,0.00%,0.00%,50.00%,0.00%,45.45%,0.00%,0.00%,NA
5966,Lance Goulbourne,Vanderbilt,2010,Jr,14.63%,33.33%,0.00%,44.44%,25.00%,26.92%,17.07%,11.11%,22.22%
2377,John Jenkins,Vanderbilt,2010,So,6.67%,1.45%,2.44%,70.00%,35.00%,32.32%,8.89%,1.45%,0.00%
5959,Chris Meriweather,Vanderbilt,2010,Sr,NA,0.00%,NA,NA,NA,NA,NA,0.00%,NA
5955,Aaron Noll,Vanderbilt,2010,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
9364,Rod Odom,Vanderbilt,2010,Fr,0.00%,10.00%,0.00%,NA,40.00%,17.39%,60.00%,15.00%,0.00%
5965,Jordan Smart,Vanderbilt,2010,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
4807,Jeffery Taylor,Vanderbilt,2010,Jr,17.00%,14.46%,0.00%,45.83%,30.77%,28.85%,7.00%,6.02%,0.00%
5967,Steve Tchiengang,Vanderbilt,2010,Jr,4.76%,14.29%,0.00%,54.55%,16.67%,11.76%,9.52%,0.00%,0.00%
5957,Brad Tinsley,Vanderbilt,2010,Jr,13.21%,7.50%,0.00%,34.62%,35.71%,45.10%,1.89%,0.00%,0.00%
5956,Andre Walker,Vanderbilt,2010,Jr,0.00%,0.00%,NA,20.00%,16.67%,NA,0.00%,0.00%,NA
23686,Rob Brandenberg,VCU,2010,Fr,18.75%,0.00%,0.00%,75.00%,28.57%,20.00%,6.25%,9.09%,0.00%
18939,Bradford Burgess,VCU,2010,Jr,7.69%,15.69%,1.23%,48.00%,30.30%,15.79%,13.85%,3.92%,0.00%
18948,Troy Daniels,VCU,2010,So,NA,0.00%,0.00%,NA,100.00%,41.67%,NA,0.00%,NA
23689,D.J. Haley,VCU,2010,Fr,6.67%,50.00%,NA,37.50%,66.67%,NA,13.33%,25.00%,0.00%
18942,David Hinton,VCU,2010,So,NA,0.00%,NA,NA,NA,NA,NA,0.00%,NA
18943,Ed Nixon,VCU,2010,Sr,6.82%,18.52%,0.00%,30.77%,47.83%,31.03%,4.55%,7.41%,0.00%
23685,Juvonte Reddic,VCU,2010,Fr,4.00%,5.00%,NA,33.33%,16.67%,NA,24.00%,15.00%,11.11%
9578,Joey Rodriguez,VCU,2010,Sr,25.93%,8.00%,1.10%,36.84%,47.06%,22.22%,0.00%,2.00%,0.00%
18940,Brandon Rozzell,VCU,2010,Sr,16.67%,13.64%,1.05%,40.00%,16.67%,45.45%,5.56%,0.00%,0.00%
4400,Jamie Skeen,VCU,2010,Sr,11.27%,15.25%,0.00%,25.93%,28.21%,30.43%,18.31%,5.08%,0.00%
18941,Darius Theus,VCU,2010,So,16.00%,0.00%,0.00%,30.00%,45.45%,33.33%,0.00%,0.00%,NA
4164,Toby Veal,VCU,2010,Jr,5.00%,12.50%,NA,11.11%,16.67%,NA,25.00%,0.00%,0.00%
18002,Joey Accaoui,Vermont,2010,Sr,0.00%,0.00%,0.00%,NA,20.00%,33.33%,0.00%,0.00%,NA
18003,Luke Apfeld,Vermont,2010,Fr,0.00%,0.00%,NA,0.00%,0.00%,NA,50.00%,0.00%,0.00%
17998,Brendan Bald,Vermont,2010,So,14.29%,8.33%,0.00%,40.00%,12.50%,33.33%,0.00%,0.00%,NA
18005,Pat Bergmann,Vermont,2010,Jr,33.33%,NA,NA,100.00%,NA,NA,66.67%,NA,0.00%
22652,Sandro Carissimo,Vermont,2010,Fr,0.00%,25.00%,0.00%,NA,25.00%,0.00%,0.00%,0.00%,NA
17997,Ben Crenca,Vermont,2010,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
22653,Josh Elbaum,Vermont,2010,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
17999,Evan Fjeld,Vermont,2010,Sr,0.00%,25.00%,0.00%,60.00%,60.00%,0.00%,7.14%,0.00%,0.00%
10590,Matt Glass,Vermont,2010,Jr,33.33%,0.00%,0.00%,50.00%,38.46%,33.33%,0.00%,6.25%,0.00%
18000,Garrett Kissel,Vermont,2010,Sr,0.00%,NA,NA,33.33%,NA,NA,0.00%,NA,NA
18006,Simeon Marsalis,Vermont,2010,So,NA,0.00%,100.00%,NA,0.00%,0.00%,NA,0.00%,NA
22656,Ryan McKeaney,Vermont,2010,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
22655,Clancy Rugg,Vermont,2010,Fr,NA,100.00%,NA,NA,0.00%,NA,NA,0.00%,NA
22654,Brian Voelkel,Vermont,2010,Fr,22.22%,22.22%,0.00%,33.33%,44.44%,0.00%,0.00%,0.00%,NA
6562,Isaiah Armwood,Villanova,2010,So,12.50%,22.22%,NA,0.00%,46.15%,NA,37.50%,11.11%,0.00%
9307,James Bell,Villanova,2010,Fr,0.00%,0.00%,0.00%,0.00%,100.00%,60.00%,11.11%,0.00%,0.00%
2205,Dominic Cheek,Villanova,2010,So,18.18%,8.70%,0.00%,55.56%,41.18%,31.25%,13.64%,13.04%,0.00%
2259,Corey Fisher,Villanova,2010,Sr,19.15%,6.33%,1.15%,78.95%,29.17%,27.87%,4.26%,3.80%,0.00%
22414,Dallas Ouano,Villanova,2010,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
6561,Antonio Pena,Villanova,2010,Sr,2.56%,3.48%,0.00%,27.27%,21.13%,33.33%,25.64%,2.61%,0.00%
2156,Corey Stokes,Villanova,2010,Sr,20.00%,9.76%,1.77%,33.33%,37.04%,46.88%,0.00%,0.00%,NA
6564,Maurice Sutton,Villanova,2010,So,7.69%,0.00%,NA,16.67%,50.00%,NA,46.15%,0.00%,16.67%
2203,Maalik Wayns,Villanova,2010,So,10.77%,2.82%,2.90%,56.67%,47.50%,23.40%,4.62%,0.00%,0.00%
6569,Russell Wooten,Villanova,2010,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
2255,Mouphtaou Yarou,Villanova,2010,So,11.94%,10.64%,NA,37.04%,32.26%,NA,13.43%,6.38%,0.00%
3707,Jeff Allen,Virginia Tech,2010,Sr,8.13%,4.76%,0.00%,41.30%,25.40%,19.05%,21.95%,6.67%,5.88%
3713,Manny Atkins,Virginia Tech,2010,So,24.32%,16.67%,0.00%,61.11%,33.33%,30.30%,10.81%,0.00%,0.00%
3711,Terrell Bell,Virginia Tech,2010,Sr,5.88%,6.90%,0.00%,40.00%,22.22%,30.77%,32.35%,6.90%,7.69%
3714,Ben Boggs,Virginia Tech,2010,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
3712,Victor Davila,Virginia Tech,2010,Jr,12.64%,13.33%,0.00%,53.33%,21.43%,100.00%,18.39%,2.22%,23.53%
3709,Paul Debnam,Virginia Tech,2010,Sr,0.00%,33.33%,0.00%,NA,100.00%,0.00%,0.00%,0.00%,NA
2301,Malcolm Delaney,Virginia Tech,2010,Sr,10.00%,10.38%,0.00%,45.71%,32.88%,31.46%,4.29%,1.89%,0.00%
23553,Jarell Eddie,Virginia Tech,2010,Fr,75.00%,11.76%,0.00%,100.00%,44.44%,21.43%,0.00%,5.88%,0.00%
23554,Tyrone Garland,Virginia Tech,2010,Fr,22.22%,7.69%,0.00%,25.00%,36.36%,25.00%,0.00%,7.69%,0.00%
3715,Erick Green,Virginia Tech,2010,So,7.35%,1.16%,0.00%,42.31%,37.93%,31.67%,2.94%,1.16%,0.00%
24040,Andrew Griffin,Virginia Tech,2010,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
3702,Dorenzo Hudson,Virginia Tech,2010,RS-Sr,20.00%,10.00%,0.00%,54.55%,0.00%,33.33%,6.67%,5.00%,0.00%
24046,Prince Parker,Virginia Tech,2010,Sr,0.00%,NA,NA,NA,NA,NA,0.00%,NA,NA
3716,Cadarian Raines,Virginia Tech,2010,RS-So,0.00%,100.00%,NA,50.00%,0.00%,NA,33.33%,0.00%,0.00%
23548,Billy Baron,Virginia,2010,Fr,50.00%,0.00%,0.00%,25.00%,100.00%,28.57%,0.00%,0.00%,NA
3761,Jontel Evans,Virginia,2010,So,13.33%,4.65%,9.09%,35.00%,35.29%,28.57%,1.33%,4.65%,0.00%
3754,Mustapha Farrakhan,Virginia,2010,Sr,8.06%,12.50%,1.23%,31.03%,30.95%,18.87%,1.61%,0.00%,0.00%
9384,K.T. Harrell,Virginia,2010,Fr,42.86%,6.17%,0.00%,35.71%,23.53%,37.50%,14.29%,2.47%,0.00%
23549,Joe Harris,Virginia,2010,Fr,16.67%,17.50%,2.83%,64.71%,18.52%,20.63%,22.22%,0.00%,0.00%
23547,Akil Mitchell,Virginia,2010,Fr,10.71%,16.67%,0.00%,12.50%,35.71%,16.67%,10.71%,11.11%,0.00%
23551,Will Regan,Virginia,2010,Fr,16.67%,0.00%,0.00%,0.00%,50.00%,100.00%,0.00%,0.00%,NA
23550,Thomas Rogers,Virginia,2010,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
3753,Mike Scott,Virginia,2010,Jr,8.33%,6.90%,0.00%,0.00%,13.33%,NA,25.00%,0.00%,16.67%
3746,Assane Sene,Virginia,2010,Jr,17.65%,15.00%,NA,24.00%,14.29%,NA,26.47%,5.00%,5.26%
3758,Will Sherrill,Virginia,2010,Sr,6.67%,6.67%,0.00%,0.00%,38.46%,29.41%,20.00%,0.00%,0.00%
3755,Sammy Zeglinski,Virginia,2010,Jr,13.33%,11.11%,0.00%,22.22%,36.36%,19.15%,0.00%,3.70%,0.00%
22731,Drew Absher,Virginia Military,2010,Fr,NA,100.00%,NA,NA,0.00%,NA,NA,0.00%,NA
16335,Ron Burks,Virginia Military,2010,Jr,50.00%,0.00%,0.00%,50.00%,0.00%,25.00%,0.00%,0.00%,NA
16331,Joe Carr,Virginia Military,2010,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
22732,D.J. Covington,Virginia Military,2010,Fr,0.00%,0.00%,NA,66.67%,0.00%,NA,12.50%,0.00%,0.00%
16332,Keith Gabriel,Virginia Military,2010,Jr,5.88%,10.00%,0.00%,22.22%,28.57%,10.53%,0.00%,0.00%,NA
22730,Rodney Glasgow,Virginia Military,2010,Fr,20.00%,0.00%,0.00%,60.00%,100.00%,22.22%,10.00%,0.00%,0.00%
16334,Nick Gore,Virginia Military,2010,So,0.00%,0.00%,0.00%,50.00%,100.00%,0.00%,0.00%,0.00%,NA
16328,Austin Kenon,Virginia Military,2010,Sr,0.00%,22.22%,0.00%,0.00%,42.86%,37.50%,0.00%,11.11%,0.00%
16336,Stan Okoye,Virginia Military,2010,So,15.00%,20.00%,0.00%,42.86%,0.00%,0.00%,20.00%,20.00%,0.00%
16337,Stephen Sargent,Virginia Military,2010,Sr,0.00%,0.00%,NA,100.00%,50.00%,NA,33.33%,33.33%,0.00%
16333,Michael Sparks,Virginia Military,2010,Jr,100.00%,0.00%,0.00%,0.00%,NA,28.57%,0.00%,0.00%,NA
16338,Wayne Whiting,Virginia Military,2010,Jr,NA,0.00%,NA,NA,NA,NA,NA,0.00%,NA
20941,T.J. Czeski,Wagner,2010,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
23182,Naofall Folahan,Wagner,2010,Fr,0.00%,0.00%,NA,0.00%,0.00%,NA,0.00%,0.00%,NA
20930,Clayfell Harris,Wagner,2010,Jr,0.00%,NA,NA,NA,NA,NA,0.00%,NA,NA
20929,Chris Martin (2),Wagner,2010,Jr,0.00%,25.00%,8.33%,0.00%,50.00%,28.57%,0.00%,0.00%,NA
20933,Danny Mundweiler,Wagner,2010,So,0.00%,NA,0.00%,NA,NA,0.00%,0.00%,NA,NA
20942,Tyler Murray,Wagner,2010,Jr,0.00%,0.00%,0.00%,0.00%,28.57%,14.29%,0.00%,0.00%,NA
23183,Orlando Parker,Wagner,2010,Fr,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,NA
23181,Latif Rivers,Wagner,2010,Fr,0.00%,7.69%,0.00%,NA,22.22%,14.29%,0.00%,0.00%,NA
20940,Ryan Schrotenboer,Wagner,2010,So,0.00%,NA,NA,NA,NA,NA,0.00%,NA,NA
20931,Clifton Spiller,Wagner,2010,Sr,NA,NA,NA,NA,NA,NA,NA,NA,NA
23178,Brett Stewart,Wagner,2010,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
20936,Josh Thompson,Wagner,2010,So,14.29%,0.00%,NA,20.00%,25.00%,NA,0.00%,25.00%,0.00%
23555,Tony Chennault,Wake Forest,2010,Fr,6.98%,14.29%,0.00%,37.04%,35.29%,27.27%,4.65%,4.76%,0.00%
3663,Gary Clark,Wake Forest,2010,Sr,13.79%,5.36%,0.00%,7.14%,14.29%,38.46%,0.00%,0.00%,NA
9363,Carson Desrosiers,Wake Forest,2010,Fr,13.04%,14.81%,0.00%,23.08%,25.00%,25.00%,21.74%,3.70%,0.00%
3660,Brooks Godwin,Wake Forest,2010,Jr,0.00%,NA,NA,NA,NA,NA,0.00%,NA,NA
3672,C.J. Harris,Wake Forest,2010,So,20.00%,6.25%,0.00%,48.57%,17.65%,20.00%,0.00%,0.00%,NA
5035,Aaron Ingle,Wake Forest,2010,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,Ryan Keenan,Wake Forest,2010,Jr,0.00%,NA,0.00%,0.00%,NA,0.00%,0.00%,NA,NA
5036,Denmore McDermott,Wake Forest,2010,Sr,0.00%,0.00%,NA,0.00%,0.00%,NA,0.00%,0.00%,NA
9360,Travis McKie,Wake Forest,2010,Fr,9.89%,8.93%,0.00%,25.71%,26.47%,4.17%,24.18%,3.57%,0.00%
6090,Mikita Meshcharakou,Wake Forest,2010,Jr,5.26%,4.55%,0.00%,33.33%,46.15%,30.00%,15.79%,0.00%,0.00%
3671,Ari Stewart,Wake Forest,2010,So,9.09%,2.08%,0.00%,50.00%,23.33%,28.95%,18.18%,0.00%,25.00%
9370,Melvin Tabb,Wake Forest,2010,Fr,11.11%,0.00%,0.00%,33.33%,0.00%,100.00%,11.11%,0.00%,0.00%
9350,J.T. Terrell,Wake Forest,2010,Fr,10.00%,5.26%,0.00%,57.89%,25.71%,13.33%,10.00%,1.75%,0.00%
3669,Ty Walker,Wake Forest,2010,Jr,8.00%,2.70%,NA,22.22%,34.78%,NA,48.00%,8.11%,13.33%
23273,Faisel Aden,Washington State,2010,Jr,13.89%,2.38%,1.39%,38.46%,28.00%,23.53%,2.78%,2.38%,0.00%
7009,Steven Bjornstad,Washington State,2010,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
7005,Marcus Capers,Washington State,2010,Jr,2.27%,0.00%,0.00%,30.77%,25.00%,0.00%,20.45%,13.33%,18.18%
4715,DeAngelo Casto,Washington State,2010,Jr,6.82%,12.79%,0.00%,28.57%,20.83%,0.00%,12.50%,8.14%,5.56%
23275,Will DiIorio,Washington State,2010,Fr,33.33%,100.00%,NA,75.00%,100.00%,NA,0.00%,0.00%,NA
7002,Charlie Enquist,Washington State,2010,Jr,0.00%,0.00%,NA,0.00%,100.00%,NA,25.00%,0.00%,0.00%
6997,Abe Lodwick,Washington State,2010,Jr,0.00%,0.00%,0.00%,66.67%,0.00%,28.95%,50.00%,25.00%,0.00%
7000,Ben Loewen,Washington State,2010,So,NA,0.00%,0.00%,NA,0.00%,0.00%,NA,0.00%,NA
23270,Chris McNamara,Washington State,2010,Jr,NA,NA,NA,NA,NA,NA,NA,NA,NA
7008,Reggie Moore,Washington State,2010,So,8.33%,5.45%,1.96%,41.67%,35.00%,23.33%,0.00%,0.00%,NA
7001,Brock Motum,Washington State,2010,So,14.00%,5.71%,0.00%,18.75%,31.58%,16.67%,10.00%,14.29%,0.00%
23274,Patrick Simon,Washington State,2010,Fr,0.00%,25.00%,0.00%,NA,33.33%,22.22%,0.00%,0.00%,NA
4717,Klay Thompson,Washington State,2010,Jr,5.17%,2.99%,0.65%,45.45%,31.71%,33.71%,8.62%,1.49%,0.00%
23272,"Dre' Winston, Jr.",Washington State,2010,Fr,20.00%,0.00%,NA,0.00%,0.00%,NA,0.00%,0.00%,NA
6969,Matthew Bryan-Amaning,Washington,2010,Sr,4.76%,4.90%,0.00%,45.45%,44.26%,0.00%,11.43%,12.75%,8.00%
2211,Abdul Gaddy,Washington,2010,So,9.09%,13.04%,0.00%,40.00%,46.15%,45.45%,0.00%,0.00%,NA
6966,Darnell Gant,Washington,2010,Jr,13.04%,10.81%,0.00%,28.57%,32.14%,37.50%,26.09%,8.11%,11.11%
6968,Justin Holiday,Washington,2010,Sr,11.76%,0.00%,0.00%,57.14%,33.33%,26.47%,9.80%,9.38%,0.00%
23267,Antoine Hosley,Washington,2010,Fr,NA,0.00%,0.00%,NA,0.00%,0.00%,NA,0.00%,NA
23268,Aziz NDiaye,Washington,2010,So,6.90%,3.85%,NA,30.00%,29.41%,NA,27.59%,30.77%,18.75%
6971,Venoy Overton,Washington,2010,Sr,10.53%,0.00%,0.00%,60.00%,27.27%,38.46%,0.00%,6.25%,0.00%
9339,Terrence Ross,Washington,2010,Fr,6.25%,0.00%,3.70%,40.00%,20.00%,33.33%,6.25%,0.00%,0.00%
6963,Brendan Sherrer,Washington,2010,Jr,0.00%,0.00%,NA,NA,0.00%,NA,0.00%,0.00%,NA
3578,Scott Suggs,Washington,2010,Jr,9.09%,5.26%,2.13%,33.33%,25.00%,30.77%,18.18%,10.53%,0.00%
4711,Isaiah Thomas,Washington,2010,Jr,6.94%,2.86%,1.28%,40.91%,45.65%,34.00%,1.39%,1.43%,0.00%
6964,C.J. Wilcox,Washington,2010,Fr,10.00%,3.85%,2.44%,100.00%,29.41%,33.33%,30.00%,7.69%,16.67%
22724,Scott Bamforth,Weber State,2010,So,28.57%,12.50%,0.00%,20.00%,20.00%,36.36%,0.00%,12.50%,0.00%
13814,Kyle Bullinger,Weber State,2010,Jr,44.44%,12.50%,0.00%,20.00%,27.27%,13.33%,0.00%,6.25%,0.00%
13806,Blake Davis,Weber State,2010,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
13807,Byron Fulton,Weber State,2010,Fr,16.67%,7.14%,0.00%,0.00%,16.67%,0.00%,0.00%,3.57%,0.00%
13815,Lindsey Hughey,Weber State,2010,Sr,19.05%,16.67%,0.00%,41.67%,13.33%,17.65%,0.00%,0.00%,NA
13809,Damian Lillard,Weber State,2010,RS-Jr,8.33%,25.00%,0.00%,50.00%,33.33%,20.00%,0.00%,25.00%,0.00%
13810,Darin Mahoney,Weber State,2010,Jr,22.22%,22.22%,0.00%,20.00%,33.33%,0.00%,22.22%,11.11%,0.00%
13820,Trevor Morris,Weber State,2010,Sr,28.57%,2.70%,NA,50.00%,8.70%,NA,9.52%,2.70%,0.00%
8473,B.J. Porter,Weber State,2010,Jr,0.00%,0.00%,0.00%,0.00%,0.00%,42.86%,0.00%,0.00%,NA
22726,Jordan Richardson,Weber State,2010,Fr,50.00%,0.00%,0.00%,0.00%,25.00%,0.00%,0.00%,0.00%,NA
22727,Kyle Tresnak,Weber State,2010,Fr,22.22%,7.14%,NA,25.00%,11.11%,NA,33.33%,7.14%,0.00%
6594,Darryl Bryant,West Virginia,2010,Jr,19.51%,11.27%,0.00%,55.56%,33.33%,52.31%,2.44%,2.82%,0.00%
22425,Craig Carey,West Virginia,2010,So,0.00%,0.00%,NA,0.00%,100.00%,NA,0.00%,0.00%,NA
22426,Jake Ferguson,West Virginia,2010,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
6598,John Flowers,West Virginia,2010,Sr,14.29%,3.57%,2.17%,46.67%,44.44%,35.48%,20.41%,5.36%,0.00%
6593,Danny Jennings,West Virginia,2010,So,16.67%,0.00%,NA,33.33%,NA,NA,0.00%,0.00%,NA
2370,Kevin Jones,West Virginia,2010,Jr,7.32%,0.85%,0.00%,53.33%,38.36%,42.59%,45.12%,2.54%,0.00%
6596,Deniz Kilicli,West Virginia,2010,So,9.52%,1.10%,NA,42.11%,37.74%,NA,30.95%,1.10%,7.14%
6597,Joe Mazzulla,West Virginia,2010,Sr,13.85%,11.76%,0.00%,38.71%,43.48%,55.56%,0.00%,2.94%,0.00%
6591,Casey Mitchell,West Virginia,2010,Sr,5.88%,9.38%,2.42%,56.25%,43.18%,39.19%,14.71%,3.13%,0.00%
22427,Kevin Noreen,West Virginia,2010,RS-Fr,0.00%,NA,NA,NA,NA,NA,0.00%,NA,NA
6592,Dalton Pepper,West Virginia,2010,So,10.00%,0.00%,2.04%,62.50%,33.33%,32.35%,40.00%,0.00%,12.50%
6600,Kenny Ross,West Virginia,2010,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
6589,Cam Thoroughman,West Virginia,2010,Sr,9.09%,9.52%,0.00%,33.33%,38.46%,0.00%,27.27%,4.76%,0.00%
6599,Jonnie West,West Virginia,2010,Sr,NA,33.33%,9.52%,NA,100.00%,57.14%,NA,0.00%,NA
22931,Brandon Boggs,Western Carolina,2010,Fr,0.00%,14.29%,15.38%,33.33%,57.14%,40.00%,10.00%,0.00%,0.00%
21430,Keaton Cole,Western Carolina,2010,Jr,25.00%,12.50%,0.00%,75.00%,28.57%,14.29%,25.00%,0.00%,0.00%
