GMID,Name,School,Year,Grade,S2PA,S2PM,S2PMAss,DunkA,DunkM,L2PA,L2PM,L2PMAss,A3P,M3P,Ass3PM,FTA,FTM
18281,Sam Prescott,Mount St. Mary's,2012,Jr,33,15,2,1,1,45,12,2,114,42,31,36,22
18589,Rashad Whack,Mount St. Mary's,2012,Jr,30,19,2,1,1,57,24,0,161,59,50,38,29
44309,Shivaughn Wiggins,Mount St. Mary's,2012,Fr,45,21,4,0,0,33,8,1,35,19,14,47,35
12051,Jordan Burge,Murray State,2012,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
12049,Isaiah Canaan,Murray State,2012,Sr,60,30,2,0,0,112,48,5,162,67,32,92,78
12047,Edward Daniel,Murray State,2012,Sr,115,74,32,30,23,60,16,8,4,1,1,129,67
8157,Dexter Fields,Murray State,2012,Jr,13,5,2,0,0,9,4,2,114,40,39,4,2
29139,C.J. Ford,Murray State,2012,Fr,8,2,0,1,0,6,2,1,3,1,1,6,5
22494,Brandon Garrett,Murray State,2012,Sr,69,52,35,30,28,37,14,7,0,0,0,42,20
43116,Terron Gilmore,Murray State,2012,Fr,3,2,0,0,0,4,1,1,0,0,0,4,3
43117,Zay Henderson,Murray State,2012,Fr,3,3,1,1,1,1,1,1,0,0,0,0,0
43118,Erik McCree,Murray State,2012,Fr,13,6,3,1,1,8,2,1,10,1,1,5,5
43119,Jeffery Moss,Murray State,2012,Fr,6,3,0,0,0,14,4,1,44,16,16,13,12
13170,LaTreze Mushatt,Murray State,2012,Sr,28,13,5,1,1,13,4,2,15,2,2,14,10
43120,Tyler Rambo,Murray State,2012,Fr,3,3,1,0,0,3,0,0,0,0,0,4,2
31367,Stacy Wilson,Murray State,2012,Sr,33,18,4,0,0,89,36,13,127,39,29,42,32
46380,Ahman Abdullah,North Carolina A&T,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
44455,Bruce Beckford,North Carolina A&T,2012,Fr,78,50,31,11,11,90,39,24,3,1,0,52,36
31879,Dominique Behonh-Tolly,North Carolina A&T,2012,Sr,2,0,0,0,0,1,1,0,0,0,0,0,0
19603,R.J. Buck,North Carolina A&T,2012,Sr,17,7,4,1,1,5,1,0,14,4,4,16,11
44456,Corvon Butler,North Carolina A&T,2012,Fr,2,0,0,0,0,0,0,0,0,0,0,0,0
44457,Khalid King,North Carolina A&T,2012,Fr,2,0,0,0,0,2,0,0,7,2,1,3,1
31608,Jean Louisme,North Carolina A&T,2012,Sr,31,16,4,0,0,39,11,4,133,41,35,59,44
44458,Lamont Middleton,North Carolina A&T,2012,Jr,85,46,12,1,1,87,22,5,85,26,17,152,107
19594,Adrian Powell,North Carolina A&T,2012,Sr,74,37,17,1,0,84,22,2,119,45,38,73,40
31610,Waylan Siverand,North Carolina A&T,2012,So,4,2,0,0,0,2,1,1,0,0,0,2,1
19600,Lawrence Smith,North Carolina A&T,2012,Sr,5,0,0,0,0,6,1,1,4,0,0,4,3
44459,Shaun Stewart,North Carolina A&T,2012,Fr,0,0,0,0,0,2,1,0,4,1,1,0,0
23615,Jeremy Underwood,North Carolina A&T,2012,Jr,34,16,1,0,0,25,7,0,48,18,13,44,32
19596,DaMetrius Upchurch,North Carolina A&T,2012,Sr,65,34,11,5,4,29,9,2,0,0,0,41,21
19595,Austin Witter,North Carolina A&T,2012,Sr,53,31,19,14,13,31,4,1,89,25,19,25,12
5658,Ebuka Anyaorah,North Carolina Central,2012,RS-Sr,7,4,2,0,0,4,0,0,10,3,3,2,1
23622,Emanuel Chapman,North Carolina Central,2012,Jr,18,7,2,0,0,33,9,2,50,20,10,8,5
23941,Jay Copeland,North Carolina Central,2012,So,64,38,25,5,3,15,3,2,0,0,0,65,40
45341,Drimir Ferguson,North Carolina Central,2012,Jr,10,4,0,0,0,10,1,0,9,3,1,12,10
45340,Antonin Galaya,North Carolina Central,2012,Jr,3,2,1,0,0,2,1,1,28,8,8,7,4
45339,Alfonzo Houston,North Carolina Central,2012,Jr,13,8,2,1,0,16,3,2,3,1,1,23,14
23623,Jeremy Ingram,North Carolina Central,2012,Jr,45,27,8,1,1,54,17,6,109,42,32,94,72
31622,Kay Jawara,North Carolina Central,2012,So,12,9,3,0,0,20,6,4,14,2,2,13,7
45337,Stanton Kidd,North Carolina Central,2012,Jr,98,63,45,17,16,72,33,22,36,12,10,76,49
45336,Rashawn King,North Carolina Central,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
45335,Jordan Marrow,North Carolina Central,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
46765,Nathaniel Sims,North Carolina Central,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
31621,DavRon Williams,North Carolina Central,2012,So,10,5,3,0,0,0,0,0,0,0,0,8,4
4248,Ray Willis,North Carolina Central,2012,Sr,41,24,10,3,2,78,26,13,55,19,18,51,42
44283,Jerome Alexander,Navy,2012,Fr,11,8,7,0,0,42,11,10,0,0,0,8,3
30967,Kevin Alter,Navy,2012,So,1,0,0,0,0,0,0,0,45,18,14,7,6
44284,Tilman Dunbar,Navy,2012,Fr,64,31,0,0,0,119,34,6,6,0,0,61,39
44285,Phil Guglielmo,Navy,2012,Fr,1,0,0,0,0,12,4,3,22,8,7,4,4
30974,Donya Jackson,Navy,2012,So,2,1,1,0,0,7,4,3,0,0,0,1,0
44286,Will Kelly,Navy,2012,Fr,27,15,10,5,3,25,11,5,0,0,0,21,9
44287,Kendall Knorr,Navy,2012,Fr,9,6,5,0,0,20,9,7,58,20,20,11,9
22849,James Loupos,Navy,2012,Jr,20,11,6,0,0,31,5,4,2,2,2,18,9
30969,Earl McLaurin,Navy,2012,So,0,0,0,0,0,0,0,0,1,0,0,0,0
22851,Isaiah Roberts,Navy,2012,Trans,2,2,0,0,0,5,0,0,4,2,1,2,2
30972,Worth Smith,Navy,2012,So,70,45,21,5,5,124,48,29,36,10,10,33,15
30973,Jared Smoot,Navy,2012,So,12,8,5,2,2,8,1,0,0,0,0,8,4
44289,Ryan Spadaford,Navy,2012,Fr,1,1,0,0,0,1,0,0,2,1,1,2,1
30975,Brandon Venturini,Navy,2012,So,10,4,2,0,0,67,22,16,118,39,27,6,4
22848,Brennan Wyatt,Navy,2012,Jr,6,4,1,0,0,14,2,1,19,7,4,20,14
22850,Thurgood Wynn,Navy,2012,Jr,19,12,4,0,0,23,4,2,14,3,3,23,15
23298,Andre Almeida,Nebraska,2012,Sr,33,23,18,6,6,72,26,13,0,0,0,30,18
4240,Ray Gallegos,Nebraska,2012,Jr,7,3,2,0,0,82,35,10,216,68,48,9,3
23301,Kye Kurkowski,Nebraska,2012,So,0,0,0,0,0,0,0,0,0,0,0,0,0
23303,Trevor Menke,Nebraska,2012,So,0,0,0,0,0,1,0,0,3,0,0,0,0
42331,Benny Parker,Nebraska,2012,Fr,9,6,1,0,0,32,9,2,10,2,2,10,6
46312,Mike Peltz,Nebraska,2012,Jr,1,1,0,0,0,6,1,0,2,2,1,7,4
42332,Max Ritchie,Nebraska,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
28764,David Rivers,Nebraska,2012,So,19,15,8,2,2,108,39,22,16,4,4,29,18
42333,Shavon Shields,Nebraska,2012,Fr,35,23,14,0,0,86,34,8,33,12,10,40,28
17640,Dylan Talley,Nebraska,2012,Sr,53,28,3,1,0,146,52,5,116,41,21,65,44
23300,Jordan Tyrance,Nebraska,2012,So,1,1,1,0,0,9,2,1,2,0,0,7,6
4241,Brandon Ubel,Nebraska,2012,Sr,78,54,28,12,9,131,54,23,23,5,5,67,54
42334,Sergej Vucetic,Nebraska,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
30473,Richard Bell,Nevada,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
23393,Jordan Burris,Nevada,2012,Jr,36,23,14,1,1,49,16,6,46,12,12,34,25
23388,Deonte Burton,Nevada,2012,Jr,56,37,3,0,0,89,32,2,75,19,11,118,73
42631,Marqueze Coleman,Nevada,2012,Fr,18,9,1,0,0,30,11,4,6,0,0,23,18
30796,Brice Crook,Nevada,2012,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
23390,Devonte Elliott,Nevada,2012,Jr,34,20,11,4,2,64,24,19,1,0,0,39,25
10978,Jerry Evans,Nevada,2012,Jr,26,13,1,1,0,58,25,13,49,13,13,27,20
42632,Ali Fall,Nevada,2012,Jr,10,4,3,0,0,18,5,3,0,0,0,13,6
9040,Keith Fuetsch,Nevada,2012,Sr,1,0,0,0,0,0,0,0,4,1,1,0,0
30651,Cole Huff,Nevada,2012,Fr,17,10,6,0,0,49,21,15,29,9,9,19,16
9044,Patrick Nyeko,Nevada,2012,Sr,2,1,0,0,0,1,0,0,6,2,2,5,3
23394,Kevin Panzer,Nevada,2012,Jr,31,22,16,10,8,34,8,5,30,7,6,25,21
3857,Malik Story,Nevada,2012,Sr,39,21,6,1,1,105,41,13,149,50,39,73,54
22666,Jordon Bronner,New Hampshire,2012,Jr,13,8,0,0,0,17,7,4,40,13,11,10,6
31006,Garrett Jones,New Hampshire,2012,RS-So,0,0,0,0,0,0,0,0,1,0,0,0,0
16144,Patrick Konan,New Hampshire,2012,Jr,44,26,7,0,0,59,22,5,111,38,34,42,30
17843,Chris Matagrano,New Hampshire,2012,Sr,45,32,14,2,2,44,17,8,15,3,3,21,16
31007,Tommy McDonnell,New Hampshire,2012,So,3,1,0,0,0,0,0,0,1,0,0,1,1
22667,Scott Morris,New Hampshire,2012,Jr,4,2,0,0,0,6,1,0,55,18,17,2,2
43194,Logan Mortenson,New Hampshire,2012,Fr,4,2,0,0,0,2,0,0,15,4,3,2,2
17846,Ferg Myrick,New Hampshire,2012,Sr,90,44,10,0,0,82,19,5,113,34,32,91,61
43195,Frank Okeke,New Hampshire,2012,Fr,4,0,0,0,0,4,0,0,4,1,1,2,1
43196,Chris Orozco,New Hampshire,2012,Fr,1,0,0,0,0,10,0,0,8,1,0,8,6
18137,Chris Pelcher,New Hampshire,2012,Jr,66,44,17,4,3,82,31,9,0,0,0,38,25
17842,Chandler Rhoads,New Hampshire,2012,Sr,53,22,6,0,0,75,18,10,88,20,15,50,25
12760,Jeron Trotman,New Hampshire,2012,Sr,14,10,4,0,0,7,2,1,0,0,0,9,4
42785,Kevin Aronis,New Mexico State,2012,Jr,2,1,0,0,0,4,3,2,58,22,20,6,2
30450,Remi Barry,New Mexico State,2012,So,20,11,2,0,0,27,11,7,18,2,2,23,14
24708,Sim Bhullar,New Mexico State,2012,Fr,150,100,53,37,35,30,8,0,0,0,0,127,59
26460,Matej Buovac,New Mexico State,2012,Fr,1,1,0,0,0,0,0,0,5,3,2,0,0
30451,Emery Coleman,New Mexico State,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
30452,Terrel de Rouen,New Mexico State,2012,So,19,9,0,0,0,43,18,2,58,22,21,21,14
23397,Renaldo Dixon,New Mexico State,2012,Jr,54,33,14,6,6,46,13,5,7,3,3,43,31
30454,Daniel Mullings,New Mexico State,2012,So,90,49,14,6,5,107,31,13,45,19,17,91,72
23398,Tshilidzi Nephawe,New Mexico State,2012,RS-Jr,24,17,9,3,3,10,3,2,0,0,0,24,16
24034,K.C. Ross-Miller,New Mexico State,2012,So,22,12,0,0,0,39,10,1,38,7,5,36,28
9072,Bandja Sy,New Mexico State,2012,Sr,72,32,12,17,11,109,38,6,69,22,19,71,48
9085,Tyrone Watson,New Mexico State,2012,Sr,59,32,9,0,0,56,25,11,18,6,6,72,47
30456,Eric Weary,New Mexico State,2012,Fr,1,1,0,0,0,1,0,0,7,1,1,0,0
9071,B.J. West,New Mexico State,2012,Jr,3,1,1,0,0,3,0,0,1,1,1,3,2
9849,Chad Adams,New Mexico,2012,Sr,22,15,13,0,0,42,13,11,29,14,14,22,14
30630,Kory Alford,New Mexico,2012,Fr,0,0,0,0,0,0,0,0,3,0,0,0,0
22372,Cameron Bairstow,New Mexico,2012,Jr,111,65,45,17,16,106,35,26,0,0,0,123,91
42633,Nick Banyard,New Mexico,2012,Fr,11,3,2,2,1,11,3,3,6,0,0,10,4
9852,Jamal Fenton,New Mexico,2012,Sr,10,6,0,0,0,11,4,0,51,14,12,9,5
24711,Hugh Greenwood,New Mexico,2012,So,24,11,1,0,0,41,16,3,85,34,31,17,10
9391,Alex Kirk,New Mexico,2012,So,106,81,55,19,18,133,42,34,42,11,11,106,77
22371,Chris Perez (2),New Mexico,2012,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
22374,Tony Snell,New Mexico,2012,Jr,28,14,5,4,2,97,44,24,119,45,40,41,34
42634,Pancake Thomas,New Mexico,2012,Fr,9,6,2,0,0,14,6,4,5,0,0,10,6
6673,Demetrius Walker,New Mexico,2012,Jr,13,6,2,0,0,28,5,2,40,16,15,10,8
22373,Kendall Williams,New Mexico,2012,Jr,32,15,6,2,2,72,22,4,104,37,26,81,59
44106,Travis Avery,New Orleans,2012,Fr,0,0,0,0,0,2,0,0,0,0,0,0,0
24033,Max Banchy,New Orleans,2012,Jr,3,0,0,0,0,6,3,2,26,9,9,0,0
44107,Corey Blake,New Orleans,2012,Jr,15,6,0,0,0,28,9,6,23,4,4,12,10
33855,Lovell Cook,New Orleans,2012,Jr,29,15,11,0,0,156,75,49,2,1,0,51,36
44108,Maurice County,New Orleans,2012,Jr,1,1,0,0,0,13,6,3,9,2,2,0,0
23746,Eddie Denard,New Orleans,2012,Jr,23,17,7,0,0,49,21,18,2,0,0,24,10
21715,Cory Dixon,New Orleans,2012,Jr,60,35,21,2,2,39,13,4,1,1,1,62,42
44109,Evans Ganapamo,New Orleans,2012,Fr,4,2,1,0,0,22,5,3,38,11,9,5,2
49539,Joseph Hebert,New Orleans,2012,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
44110,Kevin Hill,New Orleans,2012,Fr,29,13,8,4,3,23,7,5,0,0,0,25,18
44111,Tommy Hobbs,New Orleans,2012,Fr,1,1,1,0,0,1,1,1,1,0,0,0,0
33854,Benjamin James,New Orleans,2012,RS-So,0,0,0,0,0,0,0,0,0,0,0,0,0
44112,Isaac Mack,New Orleans,2012,Jr,10,4,0,0,0,39,16,4,38,10,10,9,5
44113,Tradarrius McPhearson,New Orleans,2012,Jr,19,11,2,1,1,24,8,2,25,11,11,21,12
33850,Rarlensee Nelson,New Orleans,2012,Jr,44,24,0,0,0,57,24,4,15,2,1,57,42
44114,Mitchell Parker,New Orleans,2012,Fr,1,1,1,0,0,0,0,0,0,0,0,0,0
44115,John Reese,New Orleans,2012,Fr,0,0,0,0,0,2,0,0,0,0,0,0,0
33849,Darrell Williams (2),New Orleans,2012,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
44559,T.J. Cline,Niagara,2012,Fr,52,38,23,0,0,13,7,5,74,26,24,20,10
18331,Scooter Gillette,Niagara,2012,RS-Sr,9,4,4,3,2,4,2,1,0,0,0,7,3
31432,Juan'ya Green,Niagara,2012,So,81,41,9,1,0,80,28,2,107,32,18,81,65
46394,Lawrence Johnson,Niagara,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
23878,Skylar Jones,Niagara,2012,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
9337,Marvin Jordan,Niagara,2012,Jr,8,4,1,0,0,14,7,0,119,39,37,35,25
23879,Malcolm Lemmons,Niagara,2012,Jr,25,8,2,0,0,9,1,1,25,8,6,18,14
23880,Antoine Mason,Niagara,2012,So,64,38,4,2,2,127,49,7,68,21,19,102,79
44558,Tahjere McCall,Niagara,2012,Fr,60,23,5,0,0,33,16,6,1,0,0,23,10
31433,Ameen Tanksley,Niagara,2012,So,76,39,16,0,0,59,17,5,83,24,23,83,55
23881,Joe Thomas,Niagara,2012,So,31,20,12,5,3,10,5,0,0,0,0,16,5
10537,Devon White,Niagara,2012,Sr,59,35,25,7,6,42,17,6,0,0,0,26,11
22973,Sterling Bailey,Nicholls State,2012,So,2,1,0,0,0,1,0,0,2,1,1,0,0
44129,T.J. Carpenter,Nicholls State,2012,Fr,31,16,6,0,0,29,8,1,104,35,35,30,23
46356,JaMarkus Horace,Nicholls State,2012,Fr,61,27,12,10,7,25,4,2,0,0,0,37,18
21655,Fred Hunter,Nicholls State,2012,Sr,157,109,53,0,0,53,18,6,43,11,9,163,107
44132,Travis Julien,Nicholls State,2012,Fr,3,1,1,0,0,1,0,0,1,0,0,0,0
12766,Pedro Maciel,Nicholls State,2012,Jr,1,1,0,0,0,1,0,0,28,12,12,5,4
31817,Sam McBeath,Nicholls State,2012,RS-So,4,4,2,0,0,11,2,2,17,4,3,1,1
31816,Lachlan Prest,Nicholls State,2012,RS-So,4,4,4,0,0,5,0,0,23,6,6,0,0
31818,Shane Rillieux,Nicholls State,2012,So,20,11,3,0,0,43,11,1,22,3,3,46,26
21657,Jeremy Smith,Nicholls State,2012,Jr,32,19,6,1,0,49,23,8,25,6,5,19,14
31820,Linden Smith-Hyde,Nicholls State,2012,Jr,9,6,1,0,0,5,0,0,30,13,13,8,7
22969,Dantrell Thomas,Nicholls State,2012,Jr,63,31,12,0,0,94,39,12,52,9,8,47,40
48140,Amin Torres,Nicholls State,2012,Fr,15,8,2,0,0,38,14,2,50,18,15,15,14
31821,Zachary West,Nicholls State,2012,Sr,1,0,0,0,0,0,0,0,2,0,0,0,0
44614,Quentin Bastian,N.J.I.T.,2012,Jr,22,11,3,1,1,23,7,4,0,0,0,5,3
44615,Mitch Farrell,N.J.I.T.,2012,Fr,0,0,0,0,0,3,0,0,6,2,2,0,0
13963,Chris Flores,N.J.I.T.,2012,Sr,57,25,7,0,0,70,19,5,134,50,43,81,61
30821,Daquan Holiday,N.J.I.T.,2012,So,46,28,14,1,1,12,2,1,0,0,0,31,21
44616,Ky Howard,N.J.I.T.,2012,Fr,44,24,7,0,0,40,11,1,14,5,4,41,17
13975,Sean McCarthy,N.J.I.T.,2012,Sr,27,17,8,0,0,31,10,8,0,0,0,12,5
13971,P.J. Miller,N.J.I.T.,2012,Sr,50,28,6,0,0,91,29,9,5,0,0,59,39
30822,Odera Nweke,N.J.I.T.,2012,So,55,22,8,7,5,17,4,3,1,1,1,38,27
44617,Terrence Smith,N.J.I.T.,2012,Fr,16,10,3,2,1,35,12,7,0,0,0,6,5
44618,Nigel Sydnor,N.J.I.T.,2012,Fr,18,7,3,0,0,12,3,1,26,7,7,34,22
23705,Ryan Woods,N.J.I.T.,2012,Sr,21,7,5,0,0,65,17,11,141,59,49,41,34
19542,Kris Brown,Norfolk State,2012,Sr,24,6,3,1,0,23,10,1,32,9,8,17,6
44450,Zieyik Estime,Norfolk State,2012,Jr,0,0,0,0,0,2,0,0,19,6,5,0,0
31596,Jamel Fuentes,Norfolk State,2012,So,49,22,2,0,0,43,6,0,2,0,0,37,21
44451,Rashid Gaston,Norfolk State,2012,Fr,84,51,27,8,8,45,22,4,0,0,0,62,31
23604,Brandon Goode,Norfolk State,2012,Jr,93,63,34,15,14,48,18,9,0,0,0,70,45
18504,Malcolm Hawkins,Norfolk State,2012,Jr,61,23,6,0,0,54,16,3,76,24,21,70,50
18280,Rob Johnson,Norfolk State,2012,Sr,35,15,5,1,1,113,37,25,63,18,17,56,37
31595,Kievyn Lila-St. Rose,Norfolk State,2012,So,20,8,2,1,1,12,3,2,17,5,5,6,3
23613,Riley Maye,Norfolk State,2012,Jr,2,2,1,1,1,11,2,2,1,0,0,4,3
44453,Marese Phelps,Norfolk State,2012,Jr,9,5,1,0,0,22,5,1,19,6,4,5,3
21038,Quasim Pugh,Norfolk State,2012,Sr,2,1,0,0,0,2,1,0,2,0,0,0,0
10723,A.J. Rogers,Norfolk State,2012,Sr,9,4,2,0,0,13,5,4,0,0,0,13,7
44454,Paulius Vinogradovas,Norfolk State,2012,So,2,1,0,0,0,0,0,0,0,0,0,2,1
23610,Jordan Weathers,Norfolk State,2012,Jr,5,3,3,0,0,5,0,0,6,0,0,3,2
23612,Pendarvis Williams,Norfolk State,2012,Jr,23,11,4,0,0,77,35,6,117,50,34,53,42
28817,Staats Battle,NC State,2012,So,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,Lorenzo Brown,NC State,2012,Jr,55,29,3,1,1,86,26,2,64,17,11,48,36
46418,Chase Cannon,NC State,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
26960,Thomas De Thaey,NC State,2012,So,1,1,0,0,0,0,0,0,2,1,1,0,0
3790,Richard Howell,NC State,2012,Sr,149,88,38,15,13,101,50,16,0,0,0,82,53
7114,C.J. Leslie,NC State,2012,Jr,134,85,30,37,31,131,35,8,4,2,1,144,89
23546,Jay Lewis,NC State,2012,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
24701,Tyler Lewis,NC State,2012,Fr,11,7,3,0,0,20,4,0,18,7,5,15,13
24250,Rodney Purvis,NC State,2012,Fr,31,14,4,2,2,40,17,2,52,18,17,20,10
46419,Jevoni Robinson,NC State,2012,So,0,0,0,0,0,0,0,0,0,0,0,0,0
3788,Jordan Vandenberg,NC State,2012,Jr,7,3,3,3,2,5,3,2,0,0,0,1,0
24292,T.J. Warren,NC State,2012,Fr,59,41,22,2,2,92,43,26,16,8,7,33,16
3787,Scott Wood,NC State,2012,Sr,5,4,4,2,2,28,10,9,139,64,59,39,38
7120,Reggie Bullock,North Carolina,2012,Jr,24,17,5,0,0,56,21,14,138,55,52,30,23
22737,Luke Davis,North Carolina,2012,So,0,0,0,0,0,0,0,0,0,0,0,0,0
24153,P.J. Hairston,North Carolina,2012,So,31,23,4,7,5,59,22,6,141,58,52,48,40
28811,Desmond Hubert,North Carolina,2012,So,12,9,5,8,6,12,2,1,0,0,0,9,2
24273,Joel James,North Carolina,2012,Fr,7,5,0,1,1,30,11,5,0,0,0,13,7
24658,Brice Johnson,North Carolina,2012,Fr,26,21,14,14,13,91,37,27,0,0,0,15,6
46420,James Manor,North Carolina,2012,Jr,0,0,0,0,0,1,0,0,0,0,0,0,0
9304,James McAdoo,North Carolina,2012,So,64,46,23,24,20,244,82,56,1,0,0,101,57
2362,Leslie McDonald,North Carolina,2012,Jr,4,0,0,0,0,38,13,3,55,16,16,9,7
46284,Wade Moody,North Carolina,2012,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
24262,Marcus Paige,North Carolina,2012,Fr,6,4,0,1,0,64,20,2,87,31,24,17,15
46283,Denzel Robinson,North Carolina,2012,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
28212,Jackson Simmons,North Carolina,2012,So,7,6,2,0,0,12,7,5,0,0,0,8,5
2201,Baden Jaxen,North Carolina,2012,Sr,14,5,1,0,0,91,36,10,15,2,2,34,25
46282,Frank Tanner,North Carolina,2012,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
24272,J.P. Tokoto,North Carolina,2012,Fr,6,4,0,1,1,28,12,7,4,0,0,8,1
12946,Jordan Aaberg,North Dakota State,2012,Jr,8,6,4,1,1,6,2,0,0,0,0,2,2
31550,Lawrence Alexander,North Dakota State,2012,So,70,38,6,1,0,77,31,2,85,25,17,64,46
23091,Marshall Bjorklund,North Dakota State,2012,Jr,147,112,59,5,4,65,32,8,0,0,0,63,33
12952,Taylor Braun,North Dakota State,2012,Jr,60,35,5,3,3,61,21,4,60,27,18,50,39
43171,Kory Brown,North Dakota State,2012,Fr,36,16,4,2,2,42,20,13,14,2,2,27,19
12949,Mike Felt,North Dakota State,2012,Jr,6,3,0,0,0,32,10,4,134,46,35,11,11
31551,Chris Kading,North Dakota State,2012,Fr,30,21,17,12,11,15,6,4,14,4,4,21,14
46343,Jamie Mauch,North Dakota State,2012,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
23090,Fred Newell,North Dakota State,2012,Jr,0,0,0,0,0,0,0,0,0,0,0,0,0
43172,Brett VandenBergh,North Dakota State,2012,Fr,1,0,0,0,0,4,2,1,29,13,13,4,3
23093,TrayVonn Wright,North Dakota State,2012,Jr,44,25,10,16,15,79,41,14,121,39,36,23,20
12950,Nate Zastrow,North Dakota State,2012,Sr,0,0,0,0,0,1,0,0,16,7,6,2,2
14005,Jordan Allard,North Dakota,2012,Sr,29,13,6,0,0,38,14,5,21,5,5,25,13
23706,Aaron Anderson,North Dakota,2012,Jr,57,25,1,0,0,42,12,1,79,32,28,59,50
30823,Lenny Antwi,North Dakota,2012,So,5,0,0,0,0,33,10,2,66,23,22,8,3
14003,Doug Archer,North Dakota,2012,Sr,14,8,4,1,1,24,10,7,11,3,3,8,5
30824,Shane Benton,North Dakota,2012,Fr,14,8,3,0,0,16,4,0,29,8,8,17,8
13999,Brandon Brekke,North Dakota,2012,Jr,30,19,9,2,2,48,19,9,0,0,0,21,16
23707,Troy Huff,North Dakota,2012,Jr,97,49,15,8,7,70,19,2,85,30,27,64,43
14006,Josh Schuler,North Dakota,2012,Jr,11,2,1,0,0,55,26,2,67,22,17,40,29
14001,Dan Stockdale,North Dakota,2012,Sr,0,0,0,0,0,0,0,0,0,0,0,0,0
44993,Alonzo Traylor,North Dakota,2012,Jr,14,7,0,0,0,19,7,4,0,0,0,4,2
23708,Jamal Webb,North Dakota,2012,Jr,56,36,5,1,1,56,25,1,68,19,17,35,22
14008,Mitch Wilmer,North Dakota,2012,Sr,58,31,22,11,9,73,20,14,1,1,1,59,48
45134,Beau Beech,North Florida,2012,Fr,25,17,5,7,7,27,10,2,88,34,29,15,10
45132,BaeBae Daniels,North Florida,2012,Fr,21,12,6,4,4,15,6,2,33,12,12,18,12
14528,Andy Diaz,North Florida,2012,Sr,68,45,23,1,1,38,14,5,0,0,0,40,13
14534,Jerron Granberry,North Florida,2012,RS-Sr,5,0,0,0,0,3,2,0,17,2,1,4,4
14530,David Jeune,North Florida,2012,Sr,26,15,9,2,2,9,0,0,59,15,15,12,7
22590,Charles McRoy,North Florida,2012,Jr,32,20,5,1,1,45,14,1,40,7,7,30,22
45131,Cameron Naylor,North Florida,2012,Fr,4,0,0,0,0,10,5,1,13,1,1,8,6
45130,Ray Rodriguez,North Florida,2012,Fr,3,0,0,0,0,4,2,0,29,13,9,1,0
45129,Jibril Smith,North Florida,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
11714,Parker Smith,North Florida,2012,Sr,16,5,0,0,0,62,27,9,175,76,61,56,48
19230,Travis Wallace,North Florida,2012,Jr,159,104,68,14,14,88,32,9,0,0,0,77,50
14539,Will Wilson,North Florida,2012,Sr,39,18,0,0,0,24,5,0,29,6,6,13,10
43441,Keith Coleman,North Texas,2012,So,9,4,1,1,1,19,3,2,0,0,0,11,4
2385,Roger Franklin,North Texas,2012,Sr,63,44,20,7,7,153,56,22,6,2,0,80,59
43442,P.J. Hardwick,North Texas,2012,Fr,20,11,1,0,0,47,16,5,1,0,0,11,10
20236,Jacob Holmen,North Texas,2012,Sr,7,6,4,2,2,28,7,3,20,5,5,5,4
31706,Chris Jones (3),North Texas,2012,So,12,5,0,0,0,43,14,4,15,2,2,20,10
46327,Austin Mitchell,North Texas,2012,Fr,0,0,0,0,0,0,0,0,0,0,0,0,0
9338,Tony Mitchell (2),North Texas,2012,So,70,50,16,18,16,88,23,8,63,19,9,105,68
43443,Clarke Overlander,North Texas,2012,Fr,0,0,0,0,0,2,0,0,23,2,2,3,2
23152,Justin Patton,North Texas,2012,Sr,9,3,1,0,0,26,8,4,7,1,1,8,5
8644,Nikola Stojiljkovic,North Texas,2012,Sr,24,10,3,0,0,9,2,1,18,5,5,23,15
20231,Alzee Williams,North Texas,2012,Jr,52,30,5,0,0,73,23,9,14,3,3,52,40
31703,Jordan Williams (2),North Texas,2012,So,53,34,16,10,9,70,15,7,84,33,30,89,66
18808,Chris Avenant,Northeastern,2012,Jr,4,2,1,0,0,2,0,0,11,1,1,4,2
